timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
24857996,24838470,4028193,287.79352,97915.67,21.910112,1.1558686,2,1
25030767,25011256,4028193,287.81467,97915.42,21.910112,1.1558657,2,1
25203532,25184041,4028193,287.60062,97917.92,21.910112,1.1558952,2,1
25441065,25416162,4028193,287.85693,97914.92,21.910112,1.1558598,2,1
25613952,25589016,4028193,287.79352,97915.67,21.910112,1.1558686,2,1
25840702,25818505,4028193,287.79352,97915.67,21.910112,1.1558686,2,1
26013468,25991262,4028193,287.70895,97916.67,21.910112,1.1558805,2,1
26240275,26220759,4028193,287.83582,97915.17,21.910112,1.1558628,2,1
26412983,26393493,4028193,287.6878,97916.92,21.910112,1.1558834,2,1
26650523,26625620,4028193,287.77237,97915.92,21.910112,1.1558716,2,1
26823276,26798378,4028193,287.7301,97916.42,21.910112,1.1558775,2,1
27050134,27027928,4028193,287.70895,97916.67,21.910112,1.1558805,2,1
27222950,27200729,4028193,287.79352,97915.67,21.910112,1.1558686,2,1
27449672,27430169,4028193,287.87808,97914.67,21.910112,1.1558568,2,1
27622468,27602975,4028193,287.66406,97917.17,21.910112,1.1558864,2,1
27860091,27835188,4028193,287.6878,97916.92,21.910112,1.1558834,2,1
28032897,28008000,4028193,287.7301,97916.42,21.910112,1.1558775,2,1
28259732,28237526,4028193,288.0287,97912.92,21.910112,1.1558362,2,1
28432490,28410278,4028193,287.7301,97916.42,21.910112,1.1558775,2,1
28659243,28639751,4028193,288.00757,97913.17,21.910112,1.1558392,2,1
28832139,28812592,4028193,287.7301,97916.42,21.910112,1.1558775,2,1
29004929,28985405,4028193,287.923,97914.17,21.910112,1.155851,2,1
29242483,29217580,4028193,287.85693,97914.92,21.910112,1.1558598,2,1
29415337,29390407,4028193,287.79352,97915.67,21.910112,1.1558686,2,1
29642153,29619945,4028193,287.83582,97915.17,21.812408,1.1562457,2,1
29814923,29792725,4028193,287.85693,97914.92,21.910112,1.1558598,2,1
30041676,30022175,4028193,287.75125,97916.17,21.910112,1.1558746,2,1
30214527,30195000,4028193,287.7301,97916.42,21.910112,1.1558775,2,1
30452143,30427243,4028193,287.94412,97913.92,21.812408,1.1562309,2,1
30624923,30599986,4028193,287.81467,97915.42,21.812408,1.1562486,2,1
30851670,30829471,4028193,287.7301,97916.42,21.812408,1.1562604,2,1
31024535,31002285,4028193,287.87808,97914.67,21.812408,1.1562399,2,1
31251325,31231830,4028193,287.923,97914.17,21.812408,1.1562339,2,1
31424123,31404585,4028193,287.79352,97915.67,21.812408,1.1562515,2,1
31661675,31636780,4028193,287.85693,97914.92,21.812408,1.1562427,2,1
31834504,31809614,4028193,287.94412,97913.92,21.812408,1.1562309,2,1
32061314,32039127,4028193,287.87808,97914.67,21.812408,1.1562399,2,1
32234073,32211885,4028193,287.79352,97915.67,21.812408,1.1562515,2,1
32460883,32441379,4028193,287.923,97914.17,21.812408,1.1562339,2,1
32633701,32614180,4028193,287.5372,97918.67,21.812408,1.156287,2,1
32806511,32787007,4028193,287.4738,97919.42,21.812408,1.1562959,2,1
33044157,33019270,4028193,287.75125,97916.17,21.812408,1.1562575,2,1
33216910,33192013,4028193,287.79352,97915.67,21.812408,1.1562515,2,1
33443775,33421571,4028193,287.94412,97913.92,21.812408,1.1562309,2,1
33616562,33594355,4028193,287.923,97914.17,21.812408,1.1562339,2,1
33843350,33823852,4028193,287.77237,97915.92,21.812408,1.1562545,2,1
34016118,33996611,4028193,287.923,97914.17,21.812408,1.1562339,2,1
34253738,34228832,4028193,287.923,97914.17,21.812408,1.1562339,2,1
34426533,34401615,4028193,287.923,97914.17,21.812408,1.1562339,2,1
34653276,34631083,4028193,287.79352,97915.67,21.714705,1.1566348,2,1
34826086,34803897,4028193,287.923,97914.17,21.812408,1.1562339,2,1
35052894,35033403,4028193,287.6429,97917.42,21.714705,1.1566554,2,1
35225732,35206231,4028193,287.85693,97914.92,21.812408,1.1562427,2,1
35463277,35438381,4028193,287.87808,97914.67,21.714705,1.156623,2,1
35636071,35611168,4028193,287.85693,97914.92,21.812408,1.1562427,2,1
35862930,35840735,4028193,287.85693,97914.92,21.714705,1.1566259,2,1
36035720,36013507,4028193,287.79352,97915.67,21.714705,1.1566348,2,1
36262471,36242977,4028193,287.83582,97915.17,21.714705,1.1566288,2,1
36435275,36415760,4028193,287.90186,97914.42,21.714705,1.15662,2,1
36608116,36588605,4028193,287.7301,97916.42,21.714705,1.1566436,2,1
36845734,36820806,4028193,287.79352,97915.67,21.714705,1.1566348,2,1
37018559,36993668,4028193,287.90186,97914.42,21.714705,1.15662,2,1
37245317,37223113,4028193,287.66406,97917.17,21.714705,1.1566525,2,1
37418138,37395912,4028193,287.87808,97914.67,21.714705,1.156623,2,1
37644959,37625421,4028193,287.70895,97916.67,21.714705,1.1566466,2,1
