timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
24861844,12.466231,0.0,15.0,0.01666618,0.94827884,1.0074437,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.466231,12.53046,0.96136755,12.532286,-0.055117607,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
25061860,12.489017,0.0,15.0,0.01666618,0.94764656,1.0075355,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.489017,12.53046,0.96136755,12.532286,-0.055117607,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
25261870,12.499953,0.0,15.0,0.016671268,0.94824165,1.0074492,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.499953,12.529789,0.9609937,12.477426,-0.014840126,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
25461844,12.500865,0.0,15.0,0.016671268,0.94867224,1.0073867,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.500865,12.529789,0.9609937,12.477426,-0.014840126,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
25661844,12.513625,0.0,15.0,0.016671268,0.9493517,1.0072882,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.513625,12.529789,0.9609937,12.477426,-0.014840126,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
25861846,12.544613,0.29116875,15.0,0.017917994,0.94967693,1.007241,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.549155,12.5293665,0.9607596,12.47226,0.07235241,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
26061843,12.533675,0.0,15.0,0.017917994,0.95126146,1.0070114,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.533675,12.5293665,0.9607596,12.47226,0.07235241,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
26262105,12.530029,0.0,15.0,0.017953884,0.95168346,1.0069503,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.530029,12.529357,0.96075386,12.548955,-0.020747185,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
26461845,12.469876,0.0,15.0,0.017953884,0.95116085,1.0070261,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.469876,12.529357,0.96075386,12.548955,-0.020747185,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
26661846,12.520916,0.0,15.0,0.017999277,0.95093435,1.0070589,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.520916,12.529312,0.96072906,12.528151,-0.0035896301,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
26861844,12.540967,0.0,15.0,0.017999277,0.9510512,1.0070419,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.540967,12.529312,0.96072906,12.528151,-0.0035896301,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
27061844,12.537322,0.0,15.0,0.017999277,0.9515533,1.0069692,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.537322,12.529312,0.96072906,12.528151,-0.0035896301,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
27261844,12.513625,0.0,15.0,0.018019624,0.95181173,1.0069318,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.513625,12.5292845,0.9607143,12.524704,0.0016803741,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
27461924,12.574689,0.0,15.0,0.018086255,0.9519419,1.006913,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.574689,12.528186,0.9601039,12.526128,-0.10820103,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
27661843,12.505423,0.0,15.0,0.018086255,0.9517049,1.0069472,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.505423,12.528186,0.9601039,12.526128,-0.10820103,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
27861844,12.515447,0.0,15.0,0.018086255,0.9520621,1.0068955,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.515447,12.528186,0.9601039,12.526128,-0.10820103,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
28061844,12.544613,0.0,15.0,0.018086255,0.95014995,1.0071726,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.544613,12.528186,0.9601039,12.526128,-0.10820103,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
28261845,12.501776,0.0,15.0,0.018086255,0.95073885,1.0070872,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.501776,12.528186,0.9601039,12.526128,-0.10820103,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
28461844,12.4990425,0.0,15.0,0.018249033,0.95147127,1.006981,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.4990425,12.528168,0.96009344,12.417383,0.10808945,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
28662596,12.511802,0.0,15.0,0.018249033,0.9409651,1.0085052,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.511802,12.528168,0.96009344,12.417383,0.10808945,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
28861892,12.449826,0.0,15.0,0.018686451,0.9412679,1.0084612,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.449826,12.527859,0.9599218,12.523902,-0.029417038,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
29061844,12.520004,0.0,15.0,0.018686451,0.94227976,1.0083144,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.520004,12.527859,0.9599218,12.523902,-0.029417038,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
29261844,12.506333,0.0,15.0,0.018936403,0.94234794,1.0083044,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.506333,12.527948,0.95997185,12.49557,0.039928436,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
29461844,12.540967,0.0,15.0,0.018936403,0.9429216,1.008221,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.540967,12.527948,0.95997185,12.49557,0.039928436,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
29661866,12.540967,0.0,15.0,0.019053692,0.9422135,1.0083239,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998477,12.540967,12.52793,0.95996135,12.536242,-0.01076889,0.4403262,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
