timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
24710763,0.04206374,0,0,0,0,0,0,0,0,0
25211687,0.043945488,0,0,0,0,0,0,0,0,0
25717834,0.049818173,0,0,0,0,0,0,0,0,0
26224642,0.045531873,0,0,0,0,0,0,0,0,0
26730644,0.051700793,0,0,0,0,0,0,0,0,0
27236642,0.048771985,0,0,0,0,0,0,0,0,0
27742674,0.057702936,0,0,0,0,0,0,0,0,0
28248800,0.046754297,0,0,0,0,0,0,0,0,0
28490779,0.047824804,0,0,0,0,0,0,0,0,0
28996660,0.04648904,0,0,0,0,0,0,0,0,0
29502685,0.044119317,0,0,0,0,0,0,0,0,0
30008691,0.04042005,0,0,0,0,0,0,0,0,0
30514859,0.021138933,0,0,0,0,0,0,0,0,0
31020784,0.023002367,0,0,0,0,0,0,0,0,0
31526756,0.019492483,0,0,0,0,0,0,0,0,0
32032848,0.017870016,0,0,0,0,0,0,0,0,0
32538646,0.012442099,0,0,0,0,0,0,0,0,0
33044646,0.004102538,0,0,0,0,0,0,0,0,0
33550819,0.008773887,0,0,0,0,0,0,0,0,0
34056647,0.01484717,0,0,0,0,0,0,0,0,0
34562704,0.021624807,0,0,0,0,0,0,0,0,0
35068647,0.024491088,0,0,0,0,0,0,0,0,0
35574645,0.023447797,0,0,0,0,0,0,0,0,0
36081647,0.018742079,0,0,0,0,0,0,0,0,0
36587669,0.026048558,0,0,0,0,0,0,0,0,0
37093653,0.021239158,0,0,0,0,0,0,0,0,0
37599646,4.2753585e-05,0,0,0,0,0,0,0,0,0
38105660,-0.008588873,0,0,0,0,0,0,0,0,0
38612138,-0.030910451,0,0,0,0,0,0,0,0,0
39117656,-0.013975941,0,0,0,0,0,0,0,0,0
39623646,-0.021206066,0,0,0,0,0,0,0,0,0
40129646,0.0070876465,0,0,0,0,0,0,0,0,0
40635646,0.026881436,0,0,0,0,0,0,0,0,0
41141707,0.03893815,0,0,0,0,0,0,0,0,0
41647671,0.07978493,0,0,0,0,0,0,0,0,0
42153646,0.090990104,0,0,0,0,0,0,0,0,0
42659647,0.23745643,0,0,0,0,0,0,0,0,0
43165646,0.34216487,0,0,0,0,0,0,0,0,0
43672370,0.07761163,0,0,0,0,0,0,0,0,0
44177657,-0.27780396,0,0,0,0,0,0,0,0,0
44683646,-0.6702165,0,0,0,0,0,0,0,0,0
45189761,-1.0416212,0,0,0,0,0,0,0,0,0
45695647,-1.4425573,0,0,0,0,0,0,0,0,0
46201646,-1.6902959,0,0,0,0,0,0,0,0,0
46707834,-2.157646,0,0,0,0,0,0,0,0,0
47213647,-2.3481393,0,0,0,0,0,0,0,0,0
47719661,-2.6687818,0,0,0,0,0,0,0,0,0
48225646,-2.9326332,0,0,0,0,0,0,0,0,0
48731648,-3.0616279,0,0,0,0,0,0,0,0,0
49237785,-3.3324463,0,0,0,0,0,0,0,0,0
49743645,-3.4600997,0,0,0,0,0,0,0,0,0
50249669,-3.67897,0,0,0,0,0,0,0,0,0
50755647,-3.7894833,0,0,0,0,0,0,0,0,0
51261647,-3.819463,0,0,0,0,0,0,0,0,0
51767658,-4.0168123,0,0,0,0,0,0,0,0,0
52273646,-4.0048785,0,0,0,0,0,0,0,0,0
52779692,-3.9369226,0,0,0,0,0,0,0,0,0
53285664,-3.8770134,0,0,0,0,0,0,0,0,0
53791697,-3.870584,0,0,0,0,0,0,0,0,0
54297676,-4.0113654,0,0,0,0,0,0,0,0,0
54803685,-3.98952,0,0,0,0,0,0,0,0,0
55309665,-4.200366,0,0,0,0,0,0,0,0,0
55815665,-4.393884,0,0,0,0,0,0,0,0,0
56321665,-4.3608932,0,0,0,0,0,0,0,0,0
56827694,-4.626078,0,0,0,0,0,0,0,0,0
57334189,-4.6080546,0,0,0,0,0,0,0,0,0
57839665,-4.65935,0,0,0,0,0,0,0,0,0
58345665,-4.912899,0,0,0,0,0,0,0,0,0
58851699,-4.8360286,0,0,0,0,0,0,0,0,0
59357680,-5.091,0,0,0,0,0,0,0,0,0
59863733,-5.023347,0,0,0,0,0,0,0,0,0
60369679,-5.22668,0,0,0,0,0,0,0,0,0
60875664,-5.284655,0,0,0,0,0,0,0,0,0
61381665,-5.103492,0,0,0,0,0,0,0,0,0
61887675,-5.2951965,0,0,0,0,0,0,0,0,0
62393824,-5.3611875,0,0,0,0,0,0,0,0,0
62899679,-5.265603,0,0,0,0,0,0,0,0,0
63405666,-5.361874,0,0,0,0,0,0,0,0,0
63912667,-5.2339983,0,0,0,0,0,0,0,0,0
64418646,-5.3646927,0,0,0,0,0,0,0,0,0
64924647,-5.1208735,0,0,0,0,0,0,0,0,0
65430855,-5.1819983,0,0,0,0,0,0,0,0,0
65936765,-5.0483165,0,0,0,0,0,0,0,0,0
66442699,-5.0097585,0,0,0,0,0,0,0,0,0
66861112,-5.025192,0,0,0,0,0,0,0,0,0
67366654,-5.020192,0,0,0,0,0,0,0,0,0
67872789,-5.0428443,0,0,0,0,0,0,0,0,0
68379878,-4.8222895,0,0,0,0,0,0,0,0,0
68885647,-4.8330927,0,0,0,0,0,0,0,0,0
69391797,-4.68258,0,0,0,0,0,0,0,0,0
69897658,-4.6900234,0,0,0,0,0,0,0,0,0
70403647,-4.669687,0,0,0,0,0,0,0,0,0
70909661,-4.6697426,0,0,0,0,0,0,0,0,0
71415643,-4.7842927,0,0,0,0,0,0,0,0,0
