timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
25401277,25398320,4728849,-75.22681,21.910112,0
26387628,26384668,4728849,-74.17468,21.910112,0
27374507,27371502,4728849,-74.17468,21.910112,0
28401291,28398321,4728849,-79.43529,21.910112,0
29401309,29398321,4728849,-79.43529,21.910112,0
30401309,30398337,4728849,-76.27892,21.812408,0
31401291,31398321,4728849,-72.07044,21.812408,0
32401277,32398321,4728849,-74.17468,21.812408,0
33401277,33398321,4728849,-76.27892,21.812408,0
34401279,34398321,4728849,-71.01832,21.812408,0
35387626,35384661,4728849,-75.22681,21.714705,0
36401278,36398321,4728849,-72.07044,21.714705,0
37401276,37398319,4728849,-82.591644,21.714705,0
38401288,38398321,4728849,-74.17468,21.714705,0
39401279,39398321,4728849,-95.217094,21.812408,0
40401277,40398321,4728849,-72.07044,21.714705,0
41387626,41384666,4728849,-85.74801,21.714705,0
42401278,42398321,4728849,-92.06073,21.714705,0
43401309,43398351,4728849,-78.38316,21.714705,0
44401283,44398325,4728849,-78.38316,21.714705,0
45401303,45398321,4728849,-53.13227,21.714705,0
46401290,46398321,4728849,-102.58194,21.714705,0
47401290,47398332,4728849,-82.591644,21.714705,0
48387658,48384682,4728849,-63.653477,21.714705,0
49401278,49398321,4728849,-109.94679,21.714705,0
50401285,50398329,4728849,-49.97591,21.714705,0
51387650,51384694,4728849,-67.86196,21.617,0
52401308,52398337,4728849,-102.58194,21.617,0
53401277,53398320,4728849,-34.1941,21.714705,0
54387675,54384685,4728849,-65.75772,21.714705,0
55401286,55398323,4728849,-86.80013,21.714705,0
56401301,56398343,4728849,-63.653477,21.617,0
57401279,57398322,4728849,42.610706,21.617,0
58401286,58398330,4728849,-78.38316,21.617,0
59387647,59384682,4728849,-79.43529,21.519297,0
60401283,60398326,4728849,-57.34075,21.519297,0
61401295,61398321,4728849,-53.13227,21.519297,0
62401281,62398324,4728849,-17.36017,21.519297,0
63401278,63398321,4728849,-64.7056,21.519297,0
64401277,64398321,4728849,52.079792,21.519297,0
65401278,65398322,4728849,-52.08015,21.519297,0
66374475,66371486,4728849,-85.74801,21.519297,0
67401324,67398337,4728849,-48.92379,21.519297,0
68401281,68398324,4728849,-20.516531,21.519297,0
69387664,69384708,4728849,71.01796,21.519297,0
70401279,70398322,4728849,-118.363754,21.519297,0
71387629,71384661,4728849,13.151328,21.519297,0
72401276,72398320,4728849,-6.838964,21.421593,0
