timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
134555810,3000.0,0.95907533,2749.248,0.0,7686,191,41.958,504,226,0,0,5,0.4484127,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135480707,3000.0,0.95907533,3160.202,0.0,7749,191,41.791084,506,226,0,0,5,0.4466403,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136546709,3000.0,0.95907533,2794.2056,0.0,7822,191,41.95804,508,226,0,0,5,0.4448819,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137482708,3000.0,0.95907533,2557.2139,0.0,7883,191,41.791046,510,226,0,0,5,0.44313726,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138482708,3000.0,0.95907533,2615.3845,0.0,7947,191,41.95804,512,226,0,0,5,0.44140625,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139788724,3000.0,0.95907533,2457.5422,0.0,8020,191,41.95804,514,226,0,0,5,0.4396887,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140498743,3000.0,0.95907533,2661.636,0.0,8068,191,41.790173,516,226,0,0,5,0.4379845,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141899736,3000.0,0.95907533,2370.6792,0.0,8152,191,67.933495,520,226,0,0,5,0.43461537,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142585729,3000.0,0.95907533,2559.4404,0.0,8194,191,41.95804,521,226,0,0,5,0.43378118,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143525788,3000.0,0.95907533,2691.5422,0.0,8259,191,41.791046,523,226,0,0,5,0.43212238,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144705709,3000.0,0.95907533,2641.791,0.0,8331,191,41.791046,525,226,0,0,5,0.4304762,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
