timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
119819869,0.0,0.9914449,0.0,0.13052621,0.0,0.0,0.0,0.0,0,0
134478943,0.0,0.92008096,-0.008930691,0.14418444,-0.36411828,0.014778346,0.0,0.0,0,0
134483917,0.0,0.9200394,-0.00891422,0.14418545,-0.36422336,0.014778346,0.0,0.0,0,0
134533800,0.0,0.9197257,-0.008790167,0.14419307,-0.3650148,0.014778346,0.0,0.0,0,0
134574010,0.0,0.9183292,0.049046244,0.120483845,-0.373831,0.59781873,0.0,0.0,0,0
134613900,0.0,0.92261595,0.032873355,0.08071842,-0.37574422,0.6023069,0.0,0.0,0,0
134673756,0.0,nan,nan,nan,nan,0.609041,0.0,0.0,0,0
134733634,0.0,nan,nan,nan,nan,0.6157767,0.0,0.0,0,0
134773464,0.0,nan,nan,nan,nan,0.62025815,0.0,0.0,0,0
134833314,0.0,nan,nan,nan,nan,0.62699133,0.0,0.0,0,0
134873281,0.0,nan,nan,nan,nan,0.6314876,0.0,0.0,0,0
134933083,0.0,nan,nan,nan,nan,0.6382153,0.0,0.0,0,0
134973011,0.0,nan,nan,nan,nan,0.64270717,0.0,0.0,0,0
135032832,0.0,nan,nan,nan,nan,0.6494371,0.0,0.0,0,0
135072799,0.0,nan,nan,nan,nan,0.65393335,0.0,0.0,0,0
135132348,0.0,0.9310529,-0.013450375,0.14383322,-0.33506954,0.014778346,0.0,0.0,0,0
135177242,0.0,0.93650055,-0.015842361,0.14358944,-0.3195274,0.014778346,0.0,0.0,0,0
135995235,0.0,0.902665,-0.0023982187,0.14444084,-0.40537256,0.014778346,0.0,0.0,0,0
136000219,0.0,0.9027048,-0.0024123911,0.1444406,-0.40528402,0.014778346,0.0,0.0,0,0
136045105,0.0,0.9029267,-0.0024915226,0.14443927,-0.4047894,0.014778346,0.0,0.0,0,0
136095130,0.0,0.90311694,-0.0025594274,0.14443807,-0.40436485,0.014778346,0.0,0.0,0,0
136144863,0.0,0.9034171,-0.0026667437,0.14443614,-0.40369374,0.014778346,0.0,0.0,0,0
