timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
134183942,134160573,2,1,1,0,0,0,0,0,0,0,0,0,0
134450905,134427418,3,4,1,0,0,0,0,0,0,0,0,0,0
134538013,134515167,4,6,1,0,0,0,0,0,0,0,0,0,0
135089584,135068382,5,4,1,0,0,0,0,0,0,0,0,0,0
135156658,135133872,6,1,1,0,0,0,0,0,0,0,0,0,0
135969839,135946235,7,4,1,0,0,0,0,0,0,0,0,0,0
136977095,136953907,7,4,1,0,0,0,0,0,0,0,0,0,0
137992250,137968808,7,4,1,0,0,0,0,0,0,0,0,0,0
139012170,138988956,7,4,1,0,0,0,0,0,0,0,0,0,0
140024763,140001911,7,4,1,0,0,0,0,0,0,0,0,0,0
141032376,141009374,7,4,1,0,0,0,0,0,0,0,0,0,0
142052439,142029289,7,4,1,0,0,0,0,0,0,0,0,0,0
143062557,143039011,7,4,1,0,0,0,0,0,0,0,0,0,0
144079493,144055700,7,4,1,0,0,0,0,0,0,0,0,0,0
145100894,145077891,7,4,1,0,0,0,0,0,0,0,0,0,0
146118388,146094911,7,4,1,0,0,0,0,0,0,0,0,0,0
147140090,147117232,7,4,1,0,0,0,0,0,0,0,0,0,0
148140126,148117240,7,4,1,0,0,0,0,0,0,0,0,0,0
149004790,148981392,8,6,1,0,0,0,0,0,0,0,0,0,0
150006793,149983811,8,6,1,0,0,0,0,0,0,0,0,0,0
151026560,151004265,8,6,1,0,0,0,0,0,0,0,0,0,0
152049145,152025406,8,6,1,0,0,0,0,0,0,0,0,0,0
153068192,153044982,8,6,1,0,0,0,0,0,0,0,0,0,0
154085326,154062287,8,6,1,0,0,0,0,0,0,0,0,0,0
155099879,155076992,8,6,1,0,0,0,0,0,0,0,0,0,0
156119455,156097087,8,6,1,0,0,0,0,0,0,0,0,0,0
157122424,157099175,8,6,1,0,0,0,0,0,0,0,0,0,0
158141557,158118483,8,6,1,0,0,0,0,0,0,0,0,0,0
159161346,159137827,8,6,1,0,0,0,0,0,0,0,0,0,0
160163434,160140367,8,6,1,0,0,0,0,0,0,0,0,0,0
161178014,161154926,8,6,1,0,0,0,0,0,0,0,0,0,0
162197644,162174873,8,6,1,0,0,0,0,0,0,0,0,0,0
163215074,163191542,8,6,1,0,0,0,0,0,0,0,0,0,0
164234653,164211170,8,6,1,0,0,0,0,0,0,0,0,0,0
165253923,165230640,8,6,1,0,0,0,0,0,0,0,0,0,0
166256134,166233483,8,6,1,0,0,0,0,0,0,0,0,0,0
167029485,167006405,9,4,1,0,0,0,0,0,0,0,0,0,0
168046939,168023380,9,4,1,0,0,0,0,0,0,0,0,0,0
169066340,169042972,9,4,1,0,0,0,0,0,0,0,0,0,0
170086062,170062597,9,4,1,0,0,0,0,0,0,0,0,0,0
171087952,171062380,9,4,1,0,0,0,0,0,0,0,0,0,0
172092758,172069724,9,4,1,0,0,0,0,0,0,0,0,0,0
173112349,173089981,9,4,1,0,0,0,0,0,0,0,0,0,0
174129608,174106407,9,4,1,0,0,0,0,0,0,0,0,0,0
175144191,175120964,9,4,1,0,0,0,0,0,0,0,0,0,0
176144609,176120865,9,4,1,0,0,0,0,0,0,0,0,0,0
177163649,177140589,9,4,1,0,0,0,0,0,0,0,0,0,0
178183642,178159890,9,4,1,0,0,0,0,0,0,0,0,0,0
179202665,179179451,9,4,1,0,0,0,0,0,0,0,0,0,0
180203074,180179335,9,4,1,0,0,0,0,0,0,0,0,0,0
181222109,181198826,9,4,1,0,0,0,0,0,0,0,0,0,0
182241922,182218420,9,4,1,0,0,0,0,0,0,0,0,0,0
183253727,183230668,9,4,1,0,0,0,0,0,0,0,0,0,0
184271201,184247705,9,4,1,0,0,0,0,0,0,0,0,0,0
185287892,185265041,9,4,1,0,0,0,0,0,0,0,0,0,0
186310297,186286747,9,4,1,0,0,0,0,0,0,0,0,0,0
