timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
134188957,0.012349047,0,0,0,0,0,0,0,0,0
134469812,0.01183993,0,0,0,0,0,0,0,0,0
134557799,0.01162241,0,0,0,0,0,0,0,0,0
135063661,-0.076019816,0,0,0,0,0,0,0,0,0
135107799,-0.076019816,0,0,0,0,0,0,0,0,0
135118733,-0.076019816,0,0,0,0,0,0,0,0,0
135173845,-0.055723492,0,0,0,0,0,0,0,0,0
135679673,-0.038600583,0,0,0,0,0,0,0,0,0
135987853,-0.032827493,0,0,0,0,0,0,0,0,0
136493661,-0.051926553,0,0,0,0,0,0,0,0,0
136999660,-0.04053214,0,0,0,0,0,0,0,0,0
137505660,-0.03802297,0,0,0,0,0,0,0,0,0
138011727,-0.06697479,0,0,0,0,0,0,0,0,0
138517794,-0.054424733,0,0,0,0,0,0,0,0,0
139023663,-0.057011835,0,0,0,0,0,0,0,0,0
139529661,-0.13322403,0,0,0,0,0,0,0,0,0
140035661,-0.23056123,0,0,0,0,0,0,0,0,0
140541689,-0.39712736,0,0,0,0,0,0,0,0,0
141048689,-0.5173255,0,0,0,0,0,0,0,0,0
141554661,-0.5511922,0,0,0,0,0,0,0,0,0
142060662,-0.5823494,0,0,0,0,0,0,0,0,0
142566715,-0.57894355,0,0,0,0,0,0,0,0,0
143072813,-0.56619287,0,0,0,0,0,0,0,0,0
143238008,-0.57333213,0,0,0,0,0,0,0,0,0
143743681,-0.7508185,0,0,0,0,0,0,0,0,0
144249661,-1.2111473,0,0,0,0,0,0,0,0,0
144755661,-1.4508666,0,0,0,0,0,0,0,0,0
145261737,-1.7239143,0,0,0,0,0,0,0,0,0
145767796,-1.9409614,0,0,0,0,0,0,0,0,0
146273680,-2.1185913,0,0,0,0,0,0,0,0,0
146779660,-2.317384,0,0,0,0,0,0,0,0,0
147285661,-2.5433102,0,0,0,0,0,0,0,0,0
147791841,-2.7117674,0,0,0,0,0,0,0,0,0
148297806,-2.8690152,0,0,0,0,0,0,0,0,0
148803690,-3.0064995,0,0,0,0,0,0,0,0,0
149023807,-2.9993057,0,0,0,0,0,0,0,0,0
149529854,-3.1624293,0,0,0,0,0,0,0,0,0
150035661,-3.3261492,0,0,0,0,0,0,0,0,0
150541679,-3.331391,0,0,0,0,0,0,0,0,0
151048661,-3.3525684,0,0,0,0,0,0,0,0,0
151554888,-3.357017,0,0,0,0,0,0,0,0,0
152060661,-3.3799915,0,0,0,0,0,0,0,0,0
152566681,-3.4380467,0,0,0,0,0,0,0,0,0
153072681,-3.4959326,0,0,0,0,0,0,0,0,0
153578746,-3.6345534,0,0,0,0,0,0,0,0,0
154084660,-3.725387,0,0,0,0,0,0,0,0,0
154591671,-3.7941976,0,0,0,0,0,0,0,0,0
155097662,-3.8413503,0,0,0,0,0,0,0,0,0
155603661,-3.861066,0,0,0,0,0,0,0,0,0
156109688,-3.912476,0,0,0,0,0,0,0,0,0
156615662,-3.9761543,0,0,0,0,0,0,0,0,0
157121672,-4.033208,0,0,0,0,0,0,0,0,0
157628709,-4.0842667,0,0,0,0,0,0,0,0,0
158135139,-4.0732317,0,0,0,0,0,0,0,0,0
158640686,-4.1259017,0,0,0,0,0,0,0,0,0
159147680,-4.173726,0,0,0,0,0,0,0,0,0
159653680,-4.2385063,0,0,0,0,0,0,0,0,0
160159679,-4.330664,0,0,0,0,0,0,0,0,0
160667061,-4.367018,0,0,0,0,0,0,0,0,0
161172661,-4.3017755,0,0,0,0,0,0,0,0,0
161678662,-4.3747144,0,0,0,0,0,0,0,0,0
162184661,-4.3773265,0,0,0,0,0,0,0,0,0
162690862,-4.3586326,0,0,0,0,0,0,0,0,0
163196797,-4.2806325,0,0,0,0,0,0,0,0,0
163703028,-4.29607,0,0,0,0,0,0,0,0,0
164208739,-4.338325,0,0,0,0,0,0,0,0,0
164714696,-4.3089137,0,0,0,0,0,0,0,0,0
165001309,-4.273843,0,0,0,0,0,0,0,0,0
165506797,-4.324885,0,0,0,0,0,0,0,0,0
166012697,-4.374109,0,0,0,0,0,0,0,0,0
166518679,-4.3309164,0,0,0,0,0,0,0,0,0
167024682,-4.2970147,0,0,0,0,0,0,0,0,0
167046847,-4.2970147,0,0,0,0,0,0,0,0,0
167057784,-4.2523212,0,0,0,0,0,0,0,0,0
167563681,-4.258871,0,0,0,0,0,0,0,0,0
168069661,-4.213776,0,0,0,0,0,0,0,0,0
168575679,-4.261801,0,0,0,0,0,0,0,0,0
169081692,-4.3854465,0,0,0,0,0,0,0,0,0
169587662,-4.4013863,0,0,0,0,0,0,0,0,0
170094449,-4.392005,0,0,0,0,0,0,0,0,0
170599661,-4.3938956,0,0,0,0,0,0,0,0,0
171105661,-4.418369,0,0,0,0,0,0,0,0,0
171611671,-4.4188676,0,0,0,0,0,0,0,0,0
171678003,-4.4188676,0,0,0,0,0,0,0,0,0
172183660,-4.533147,0,0,0,0,0,0,0,0,0
172689662,-4.582836,0,0,0,0,0,0,0,0,0
173195661,-4.5757437,0,0,0,0,0,0,0,0,0
173701680,-4.5848947,0,0,0,0,0,0,0,0,0
174207801,-4.5703535,0,0,0,0,0,0,0,0,0
174714176,-4.6022396,0,0,0,0,0,0,0,0,0
175219662,-4.553917,0,0,0,0,0,0,0,0,0
175725683,-4.6028895,0,0,0,0,0,0,0,0,0
176231919,-4.5761943,0,0,0,0,0,0,0,0,0
176737812,-4.6219,0,0,0,0,0,0,0,0,0
