timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
134246874,134246753,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
134249372,134249247,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
134351614,134351498,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
134448879,134448761,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
134551143,134551012,0.11962443,-0.9539632,0.051589552,nan,nan,nan,nan,nan
134648411,134648276,-0.45136547,-0.54863477,0.006884142,nan,nan,nan,nan,nan
134750649,134750527,-0.51447576,-0.4855245,-0.012665866,nan,nan,nan,nan,nan
134847913,134847790,-0.4810256,-0.51897466,-0.06060698,nan,nan,nan,nan,nan
134950161,134950041,-0.33770454,-0.6622957,0.08938869,nan,nan,nan,nan,nan
135052419,135052292,-0.14934663,-0.04961392,-0.09433761,nan,nan,nan,nan,nan
135149680,135149556,0.15638655,0.22836804,-0.14959879,nan,nan,nan,nan,nan
135251930,135251807,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135349182,135349070,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135451436,135451321,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135548696,135548585,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135650951,135650836,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135750723,135750593,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135847968,135847857,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
135950222,135950108,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
136047490,136047371,1.0,-0.9957126,0.3830121,nan,nan,nan,nan,nan
136149743,136149622,0.9302469,-1.0,0.37216276,nan,nan,nan,nan,nan
136247007,136246885,1.0,-0.82552475,0.2814423,nan,nan,nan,nan,nan
136349253,136349136,1.0,-0.6496742,0.30374426,nan,nan,nan,nan,nan
136451503,136451388,1.0,-0.78591317,0.39048597,nan,nan,nan,nan,nan
