timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
134171699,-0.023316504,-0.013535305,0.0,0.0,0.035343617,0.0012459506,0.0,0.0,0.06714339,-0.008222309,0.0,0.0,1,1,0,0,1,1,0,0
348192285,-9.32861e-07,-5.041661e-07,0.0,0.0,8.9730634e-07,-2.7781414e-07,0.0,0.0,7.7228697e-07,2.3043447e-07,0.0,0.0,0,0,0,0,0,0,0,0
348211975,-9.32861e-07,1.4582321e-07,0.0,0.0,8.9730634e-07,-5.4491284e-07,0.0,0.0,7.7228697e-07,-6.461445e-07,0.0,0.0,0,0,0,0,0,0,0,0
348391977,1.9543268e-07,-3.7279472e-07,0.0,0.0,-1.357536e-05,-1.779356e-06,0.0,0.0,1.1905425e-05,-1.7313579e-06,0.0,0.0,0,0,0,0,0,0,0,0
