timestamp,timestamp_sample,device_id,pressure,temperature,error_count
134918391,134917810,4028193,102710.0,10.469999,0
135912320,135911739,4028193,102707.0,10.49,0
136906124,136905543,4028193,102709.0,10.51,0
137921269,137920688,4028193,102712.0,10.53,0
138915107,138914526,4028193,102703.0,10.54,0
139919525,139918944,4028193,102708.0,10.559999,0
140923945,140923363,4028193,102711.0,10.58,0
141917450,141916869,4028193,102708.0,10.599999,0
142911080,142910498,4028193,102696.0,10.62,0
143926339,143925757,4028193,102710.0,10.639999,0
144919879,144919297,4028193,102693.0,10.66,0
145924305,145923723,4028193,102690.0,10.66,0
146917934,146917352,4028193,102695.0,10.66,0
147922382,147921801,4028193,102677.0,10.639999,0
148915985,148915404,4028193,102677.0,10.62,0
149909485,149908904,4028193,102683.0,10.599999,0
150924681,150924100,4028193,102703.0,10.58,0
151918336,151917755,4028193,102698.0,10.55,0
152922782,152922201,4028193,102716.0,10.5199995,0
153916342,153915761,4028193,102710.0,10.48,0
154920698,154920111,4028193,102711.0,10.45,0
155914473,155913892,4028193,102709.0,10.41,0
156908127,156907545,4028193,102706.0,10.37,0
157923344,157922762,4028193,102708.0,10.33,0
158927654,158927071,4028193,102701.0,10.29,0
159921076,159920495,4028193,102702.0,10.25,0
160925523,160924942,4028193,102707.0,10.21,0
161919087,161918502,4028193,102711.0,10.17,0
162912722,162912140,4028193,102707.0,10.13,0
163906299,163905716,4028193,102698.0,10.08,0
164921504,164920922,4028193,102706.0,10.04,0
165925951,165925370,4028193,102712.0,10.0,0
166919445,166918864,4028193,102719.0,9.96,0
167923971,167923390,4028193,102702.0,9.91,0
168917447,168916862,4028193,102689.0,9.87,0
169911074,169910493,4028193,102683.0,9.82,0
170904698,170904104,4028193,102689.0,9.7699995,0
171920059,171919478,4028193,102699.0,9.719999,0
172924268,172923687,4028193,102681.0,9.679999,0
173917888,173917306,4028193,102679.0,9.63,0
174922268,174921687,4028193,102674.0,9.59,0
175915869,175915275,4028193,102665.0,9.55,0
176909452,176908871,4028193,102650.0,9.51,0
177924724,177924143,4028193,102648.0,9.46,0
178918313,178917732,4028193,102645.0,9.42,0
179922740,179922158,4028193,102632.0,9.38,0
180916289,180915708,4028193,102617.0,9.34,0
181920690,181920109,4028193,102611.0,9.3,0
182914278,182913697,4028193,102599.0,9.2699995,0
183907860,183907279,4028193,102598.0,9.23,0
184923096,184922515,4028193,102589.0,9.19,0
185916648,185916067,4028193,102592.0,9.16,0
186921063,186920482,4028193,102588.0,9.13,0
187925476,187924895,4028193,102579.0,9.11,0
188919128,188918546,4028193,102583.0,9.07,0
189912743,189912148,4028193,102594.0,9.05,0
190927975,190927343,4028193,102585.0,9.0199995,0
191921520,191920939,4028193,102576.0,9.0,0
192925908,192925326,4028193,102575.0,8.97,0
193919524,193918943,4028193,102570.0,8.94,0
194923933,194923351,4028193,102563.0,8.92,0
