timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
135237027,135205517,-1.4062632,-1.3888228,1.0
136184730,136165542,-0.77676487,-0.76713294,1.0
137212237,137183255,-1.7010883,-1.6800009,1.0
138224764,138188820,-1.3753854,-1.3583369,1.0
139237314,139210073,1.8451854,1.822308,1.0
140199985,140170059,-3.9358,-3.8870316,1.0
141237476,141205528,-4.7889557,-4.729556,1.0
142239997,142218926,2.973926,2.9370832,1.0
143210188,143185513,1.8059797,1.7835457,1.0
144239663,144214465,3.7028627,3.656982,1.0
145200094,145172227,4.0711303,4.020972,1.0
146209849,146175517,4.752497,4.6937833,1.0
147239302,147218871,3.5448596,3.501245,1.0
148239194,148212224,1.2425038,1.2270685,1.0
149239094,149212219,4.752497,4.693308,1.0
150184797,150165519,2.3256702,2.29658,1.0
151224095,151187627,5.4537606,5.3854156,1.0
152199373,152172221,6.82896,6.7433634,1.0
153199252,153174483,4.4732094,4.4167786,1.0
154199175,154172210,8.015086,7.912557,1.0
155199029,155174479,7.6026344,7.5055394,1.0
156198972,156165515,5.809612,5.7356706,1.0
157223498,157188831,7.0456195,6.9557085,1.0
158223301,158198809,7.255812,7.163113,1.0
159198644,159092223,4.226395,4.1725736,1.0
160213214,160198917,5.5834546,5.51131,1.0
161222933,161183246,5.710203,5.6363573,1.0
162119380,162098916,6.5726094,6.487419,1.0
163222687,163196578,4.5367594,4.478205,1.0
164222561,164178716,5.9556136,5.8776026,1.0
165212593,165175506,5.5834546,5.510267,1.0
166212456,166192187,5.6598444,5.5855064,1.0
167197570,167178921,3.6247218,3.576392,1.0
168236824,168212249,3.4424262,3.396859,1.0
169197277,169178861,6.7657833,6.6767955,1.0
170236863,170205513,3.429929,3.3847845,1.0
171211808,171185528,4.175282,4.1201706,1.0
172226441,172205522,7.6401987,7.5390973,1.0
173226281,173205503,6.506944,6.4210606,1.0
174196595,174165535,4.5114465,4.4513354,1.0
175196432,175174446,-2.5157893,-2.4824395,1.0
176211067,176183239,-3.7875268,-3.7374206,1.0
177225704,177205503,3.5448596,3.4981441,1.0
178196015,178172213,4.226395,4.170829,1.0
179210626,179192188,4.0001903,3.947701,1.0
180225251,180198810,4.175282,4.120735,1.0
181225109,181205517,5.506005,5.434438,1.0
182239726,182218923,3.8543952,3.8044138,1.0
183224792,183205526,3.9642441,3.9130454,1.0
184209880,184178917,4.0711303,4.0187306,1.0
185200150,185178933,1.9211979,1.8964952,1.0
186184922,186165504,-5.2454505,-5.177976,1.0
187224172,187195238,-2.14743,-2.119798,1.0
188219119,188193328,5.18465,5.1181307,1.0
189233717,189206588,1.6828898,1.6612649,1.0
190233544,190213613,1.0556407,1.0420368,1.0
191218598,191200184,6.003492,5.9266124,1.0
192233218,192213618,3.741321,3.6935804,1.0
193203503,193169963,4.886157,4.8235116,1.0
194247672,194217801,4.3433213,4.2879214,1.0
195203177,195175517,4.3268113,4.2717137,1.0
196203011,196182192,-2.9359043,-2.8984404,1.0
197197923,197172227,-3.1703296,-3.129876,1.0
198207684,198188923,-6.056078,-5.9790974,1.0
199246862,199226732,-13.788699,-13.616385,1.0
200231931,200213259,-9.066224,-8.952677,1.0
201246542,201220064,-4.317374,-4.2632217,1.0
202246369,202222187,6.1448894,6.0677958,1.0
203167401,203146908,3.3794763,3.3367474,1.0
204246062,204233251,5.7352166,5.661416,1.0
