timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
134244259,0.017918035,-0.034030784,-0.048312794,4987,0,4.8016334,0.21748473,-8.408458,4900,0,0,2,1
134249247,0.021358632,-0.034543287,-0.04612978,4988,0,4.809026,0.2311849,-8.395644,4904,0,0,2,1
134254235,0.021742709,-0.034037143,-0.057815332,4988,0,4.837001,0.24325697,-8.375015,4898,0,0,2,1
134259223,0.020213773,-0.036947574,-0.05410695,4988,0,4.8315115,0.22574133,-8.38955,4901,0,0,2,1
134264210,0.027993295,-0.03807571,-0.05430993,4987,0,4.8527007,0.19172308,-8.441024,4901,0,0,2,1
134269198,0.02656041,-0.040313356,-0.049610794,4988,0,4.856435,0.22212967,-8.438256,4901,0,0,2,1
134274186,0.031752035,-0.0386405,-0.052067354,4988,0,4.8395915,0.2067333,-8.445446,4900,0,0,2,1
134279174,0.027953273,-0.041448303,-0.060963504,4988,0,4.8643284,0.22272973,-8.475934,4901,0,0,2,1
134284162,0.024979392,-0.04292862,-0.051296026,4988,0,4.8612847,0.24897535,-8.484419,7354,0,0,2,1
134289150,0.0270831,-0.045576606,-0.053902376,4988,0,4.8346925,0.26294607,-8.519125,4899,0,0,2,1
134294138,0.022670306,-0.047735035,-0.05472575,4988,0,4.8201523,0.30296597,-8.56781,4900,0,0,2,1
134299125,0.019837186,-0.046261344,-0.05373934,4987,0,4.8239045,0.33898732,-8.567113,4901,0,0,2,1
134304113,0.017855937,-0.05145175,-0.0527823,4988,0,4.846675,0.3723402,-8.58879,4901,0,0,2,1
134309101,0.01839047,-0.054246705,-0.058170285,4988,0,4.848528,0.35726407,-8.586363,4900,0,0,2,1
134314089,0.021279253,-0.052222844,-0.04883003,4988,0,4.8544183,0.37534836,-8.611446,4901,0,0,2,1
134319077,0.02508239,-0.05297741,-0.06150399,4988,0,4.860067,0.3487938,-8.612374,4901,0,0,2,1
134324065,0.024604958,-0.058292814,-0.056423575,4988,0,4.815314,0.351414,-8.646879,4901,0,0,2,1
134329053,0.021500073,-0.051204227,-0.0548853,4988,0,4.7833204,0.32505858,-8.642522,4901,0,0,2,1
134334041,0.024938561,-0.057379194,-0.057784032,4988,0,4.7530513,0.2916355,-8.622816,4901,0,0,2,1
134339028,0.02217683,-0.06632091,-0.04807274,4987,0,4.7365127,0.26952872,-8.6599655,4900,0,0,2,1
