timestamp,io_errors,frames_tx,frames_rx,interface
134220473,5343,5236,0,0
134322474,5348,5236,0,0
134424544,5348,5236,0,0
134526472,5348,5239,0,0
134628611,5351,5241,0,0
134730473,5353,5241,0,0
134832473,5353,5241,0,0
134934473,5354,5258,0,0
135036472,5370,5258,0,0
135138471,5370,5260,0,0
135240602,5372,5266,0,0
135342473,5378,5266,0,0
135444471,5378,5266,0,0
135546471,5378,5266,0,0
135648515,5378,5266,0,0
135750471,5378,5268,0,0
135852476,5380,5268,0,0
135954471,5381,5285,0,0
136056470,5397,5288,0,0
136158471,5400,5288,0,0
136260471,5400,5288,0,0
136362473,5400,5288,0,0
136464471,5400,5288,0,0
136566489,5400,5290,0,0
136669546,5402,5290,0,0
136770471,5402,5290,0,0
136872473,5403,5290,0,0
136974472,5403,5307,0,0
137076471,5419,5309,0,0
137178471,5421,5309,0,0
137280475,5421,5309,0,0
137382473,5421,5309,0,0
137484471,5421,5309,0,0
137586665,5421,5311,0,0
137688552,5423,5311,0,0
137790470,5423,5311,0,0
137892473,5424,5311,0,0
137994471,5424,5328,0,0
138096471,5440,5330,0,0
138198471,5442,5330,0,0
138300490,5442,5330,0,0
138402476,5442,5330,0,0
138504634,5442,5330,0,0
138606483,5442,5332,0,0
138708678,5444,5332,0,0
138810471,5444,5332,0,0
138912474,5445,5349,0,0
139014471,5461,5349,0,0
139116473,5461,5351,0,0
139218471,5463,5351,0,0
139320471,5463,5351,0,0
139422474,5463,5351,0,0
139524471,5463,5351,0,0
139626485,5463,5353,0,0
139728564,5465,5353,0,0
139830471,5465,5353,0,0
139932491,5466,5370,0,0
140034471,5482,5370,0,0
140136655,5482,5372,0,0
140238470,5484,5372,0,0
140340472,5484,5372,0,0
140442473,5484,5372,0,0
140544475,5484,5372,0,0
140646471,5484,5374,0,0
140748473,5486,5374,0,0
140850480,5486,5374,0,0
140952476,5487,5391,0,0
141054471,5503,5393,0,0
141156471,5505,5393,0,0
141258471,5505,5393,0,0
141360471,5505,5393,0,0
141462474,5505,5393,0,0
141564472,5505,5393,0,0
141666692,5505,5395,0,0
141768503,5507,5395,0,0
141870518,5508,5395,0,0
141972473,5508,5412,0,0
142074471,5524,5412,0,0
142176471,5524,5414,0,0
142278471,5526,5414,0,0
142380471,5526,5414,0,0
142482473,5526,5414,0,0
142584751,5526,5414,0,0
142686471,5526,5416,0,0
142788491,5528,5416,0,0
142890471,5529,5416,0,0
142992473,5529,5433,0,0
143094471,5545,5433,0,0
143196471,5545,5435,0,0
143298471,5547,5438,0,0
143400471,5550,5438,0,0
143502495,5550,5438,0,0
143604547,5550,5438,0,0
143706478,5550,5438,0,0
143808650,5550,5440,0,0
143910471,5553,5457,0,0
144012473,5569,5457,0,0
144114470,5569,5457,0,0
144216471,5569,5457,0,0
144318521,5569,5459,0,0
144420471,5571,5459,0,0
144522473,5571,5459,0,0
144624471,5571,5459,0,0
144726471,5571,5459,0,0
144828475,5571,5461,0,0
144930472,5581,5478,0,0
145032940,5597,5478,0,0
145134471,5597,5478,0,0
145236471,5597,5478,0,0
145338556,5597,5480,0,0
145440471,5599,5480,0,0
145542473,5599,5480,0,0
145644471,5599,5480,0,0
145746609,5599,5480,0,0
145848491,5599,5482,0,0
145950472,5602,5499,0,0
146052477,5618,5499,0,0
146154471,5618,5499,0,0
146256471,5618,5499,0,0
146358471,5618,5501,0,0
146460472,5620,5501,0,0
146562473,5620,5501,0,0
146664471,5620,5501,0,0
146766867,5620,5501,0,0
146868471,5621,5503,0,0
146970471,5623,5520,0,0
147072473,5639,5520,0,0
147174471,5639,5520,0,0
147276474,5639,5520,0,0
147378471,5639,5522,0,0
147480471,5641,5522,0,0
147582473,5641,5522,0,0
147684471,5641,5522,0,0
147786471,5641,5522,0,0
147888472,5642,5524,0,0
147990472,5648,5541,0,0
148092473,5664,5541,0,0
148194475,5664,5541,0,0
148296471,5664,5541,0,0
148398471,5664,5543,0,0
148500914,5666,5543,0,0
148602476,5666,5543,0,0
148704471,5666,5543,0,0
148806475,5666,5543,0,0
148908515,5667,5562,0,0
149010472,5685,5562,0,0
149112473,5685,5564,0,0
149214546,5687,5564,0,0
149316472,5687,5564,0,0
149418471,5687,5564,0,0
149520471,5687,5564,0,0
149622487,5687,5566,0,0
149724471,5689,5566,0,0
149826654,5689,5566,0,0
149928488,5690,5583,0,0
150030470,5706,5583,0,0
150132473,5706,5585,0,0
150234471,5708,5585,0,0
150336470,5708,5585,0,0
150438477,5708,5585,0,0
150540471,5708,5585,0,0
150642473,5708,5587,0,0
150744472,5710,5587,0,0
150846471,5710,5587,0,0
150948472,5711,5604,0,0
151050470,5727,5604,0,0
151152477,5727,5606,0,0
151254473,5729,5606,0,0
151356471,5729,5606,0,0
151458471,5729,5606,0,0
151560471,5729,5606,0,0
151662823,5729,5608,0,0
151764472,5731,5608,0,0
151866498,5732,5608,0,0
151968482,5732,5625,0,0
152070470,5748,5625,0,0
