timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
134733641,0.0,0.0,2.8984892,2.896614,-0.0020947685,0.0021526788,50.0,5
135092749,0.0,0.0,2.8473792,2.896614,0.062187318,0.062201813,50.0,5
149032615,0.0,0.0,-0.17975558,1.3419713,34.81768,0.18231252,50.0,2
149052247,0.0,0.0,-0.17729817,1.3441266,34.69659,0.30341434,50.0,2
149534992,0.0,0.0,-0.006382911,1.3792318,31.632795,3.3672092,50.0,2
150017896,0.0,0.0,0.19643874,1.3850548,28.147642,6.8523645,50.0,2
150510550,0.0,0.0,0.30645922,1.3758736,24.257292,10.742706,50.0,2
151032413,0.0,0.0,0.40328494,1.3795187,20.118793,14.8812065,50.0,2
151534761,0.0,0.0,0.557557,1.4066048,16.447216,18.552782,50.0,2
152037175,0.0,0.0,0.7391839,1.4458896,13.02003,21.979967,50.0,2
152519911,0.0,0.0,0.92246187,1.4927287,9.812104,25.187895,50.0,2
153032471,0.0,0.0,1.1556162,1.5596502,6.698384,28.301619,50.0,2
153534534,0.0,0.0,1.380376,1.6431261,4.1950197,30.80498,50.0,2
154017429,0.0,0.0,1.5853313,1.733062,2.4007227,32.599277,50.0,2
154519613,0.0,0.0,1.7795471,1.8302526,0.8085574,34.191437,50.0,2
155031904,0.0,0.0,1.9549271,1.9261771,-0.4454116,35.445415,50.0,2
155534265,0.0,0.0,2.1115642,2.018733,-1.4330823,36.433083,50.0,2
156036785,0.0,0.0,2.2537339,2.108174,-2.2365823,37.236584,50.0,2
156519423,0.0,0.0,2.3609364,2.1972833,-2.6817236,37.68172,50.0,2
157031676,0.0,0.0,2.452349,2.295153,-2.6099546,37.609955,50.0,2
157534083,0.0,0.0,2.5216026,2.3938131,-2.1833987,37.1834,50.0,2
158036705,0.0,0.0,2.5948718,2.498425,-1.7205331,36.72053,50.0,2
158519215,0.0,0.0,2.66537,2.6028244,-1.1145872,36.114582,50.0,2
159031433,0.0,0.0,2.7444184,2.7138371,-0.5332439,35.53324,50.0,2
159533836,0.0,0.0,2.8402498,2.822882,-0.30576745,35.30577,50.0,2
160016667,0.0,0.0,2.942166,2.9314225,-0.19689591,35.19689,50.0,2
160518946,0.0,0.0,3.05923,3.05014,-0.1718497,35.17185,50.0,2
161031142,0.0,0.0,-3.08603,-3.1114984,-0.48873812,35.48874,50.0,2
161533578,0.0,0.0,-2.9628823,-2.989506,-0.5198257,35.519825,50.0,2
162035982,0.0,0.0,-2.8509367,-2.8693743,-0.3419309,35.341934,50.0,2
162518653,0.0,0.0,-2.7537785,-2.758153,-0.07984338,35.079845,50.0,2
163031141,0.0,0.0,-2.6398532,-2.6405935,-0.013515708,35.01352,50.0,2
163533731,0.0,0.0,-2.520431,-2.5226226,-0.040667087,35.04067,50.0,2
164035766,0.0,0.0,-2.3979244,-2.4050264,-0.13328362,35.133286,50.0,2
164518457,0.0,0.0,-2.2795513,-2.2903833,-0.20876002,35.20876,50.0,2
165030665,0.0,0.0,-2.154448,-2.1639302,-0.19378898,35.19379,50.0,2
165533169,0.0,0.0,-2.025677,-2.0316935,-0.13172644,35.13173,50.0,2
166035493,0.0,0.0,-1.8889781,-1.893665,-0.10510847,35.10511,50.0,2
166538107,0.0,0.0,-1.7478895,-1.7501006,-0.04999945,35.050003,50.0,2
167010698,0.0,0.0,-1.6141328,-1.6150593,-0.019954205,35.019955,50.0,2
167040303,0.0,0.0,-1.6065044,-1.6068556,-0.0076696686,35.00767,50.0,2
226971295,0.0,0.0,0.6730164,2.2438128,34.88945,0.11054749,50.0,2
226991086,0.0,0.0,0.67695,2.2477465,34.818775,0.18122981,50.0,2
227473695,0.0,0.0,0.7488723,2.3196688,33.1869,1.8131026,50.0,2
227956385,0.0,0.0,0.81997293,2.3907692,31.766201,3.2338042,50.0,2
228458722,0.0,0.0,0.9348082,2.5056045,30.246643,4.7533627,50.0,2
228971009,0.0,0.0,1.0943706,2.6628566,28.588497,6.411505,50.0,2
229473604,0.0,0.0,1.2996867,2.827471,26.771599,8.228401,50.0,2
