timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
134188951,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
134469806,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
134557793,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
135063656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
135107793,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
135118730,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
135173839,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
135679668,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
135987847,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
136493656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
136999655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
137505655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
138011710,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
138517788,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
139023658,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
139529655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
140035655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
140541684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
141048685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
141554656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
142060656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
142566709,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
143072807,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
143238002,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
143743676,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
144249655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
144755656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
145261731,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
145767790,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
146273674,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
146779655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
147285655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
147791836,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
148297800,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
148803685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
149023801,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
149529848,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
150035656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
150541673,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
151048655,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
151554884,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
152060656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
152566675,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
153072675,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
153578741,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
154084655,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
154591666,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
155097657,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
155603655,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
156109682,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
156615656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
157121667,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
157628704,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
158135135,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
158640680,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
159147674,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
159653674,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
160159673,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
160667057,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
161172655,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
161678656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
162184656,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
162690856,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
163196791,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
163703022,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
164208733,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
164714690,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
165001304,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
165506790,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
166012691,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
166518674,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
167024676,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
167046840,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
167057780,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
167563675,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
168069656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
168575674,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
169081687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
169587656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
170094445,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
170599656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
171105655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
171611666,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
171677997,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
172183655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
172689656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
173195655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
173701657,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
174207795,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
174714172,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
175219657,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
175725677,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
176231914,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
176737806,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
177243676,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
177749675,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178255675,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
178761667,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
179267789,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
179773656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
180279962,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
180785655,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
