timestamp,altitude_sp,altitude_reference,altitude_time_constant,height_rate_reference,height_rate_direct,height_rate_setpoint,height_rate,equivalent_airspeed_sp,true_airspeed_sp,true_airspeed_filtered,true_airspeed_derivative_sp,true_airspeed_derivative,true_airspeed_derivative_raw,total_energy_rate_sp,total_energy_rate,total_energy_balance_rate_sp,total_energy_balance_rate,throttle_integ,pitch_integ,throttle_sp,pitch_sp_rad,throttle_trim,underspeed_ratio,fast_descend_ratio
134573990,78.91075,33.857803,10.0,-0.18494137,nan,-0.027741207,-0.18494137,5.062828,5.0,-1.8829085,0.0,0.0,0.0,-0.27204832,-1.8136553,-0.40807247,-2.7204828,0.0,0.0,0.59781873,-0.00089168217,0.6,0.0,0.0
134593965,78.91075,33.85447,10.0,-0.14699936,nan,-0.022063637,-0.18701468,5.062828,5.0,0.0,1.0,2.076162,0.0,4.7836294,-1.8146222,-2.8245556,-2.7509813,3.3802637e-05,-inf,0.60006547,-0.08726647,0.6,0.0,0.0
134773455,78.91075,33.8603,10.0,0.21198064,nan,0.03443801,-0.12547727,5.062758,5.0,0.0,1.0,1.5829769,0.0,5.3377213,-1.727837,-1.9934177,-1.8457675,0.00035013809,nan,0.62025815,nan,0.6,0.0,0.0
134973002,78.91075,33.942417,10.0,0.6110746,nan,0.103210196,-0.4258568,5.06279,5.0,0.0,1.0,1.1385813,0.0,6.012146,-1.44362,-0.98178065,-6.264343,0.00070690864,nan,0.64270717,nan,0.6,0.0,0.0
135092734,78.91075,34.029915,10.0,0.8505366,nan,0.15322289,-0.27732462,5.0627136,5.0,0.7528509,0.8494298,1.7312335,0.0,5.749752,-2.0214362,0.13033044,-4.7311187,0.00094696594,nan,0.6561769,nan,0.6,0.0,0.0
149032598,35.550934,35.55235,10.0,0.14963713,nan,0.02244557,0.14963713,7.869557,7.7714787,-5.3054695,0.0,0.0,0.0,0.22011586,1.467439,0.0,0.0,0.0,0.0,0.85,0.0,0.6,1.0,0.0
149052232,35.550934,35.55494,10.0,0.11237713,nan,0.017208286,-0.12695545,7.868479,7.7704144,0.0,1.5540829,5.85,0.0,9.80665,1.3405527,-24.151735,-0.0,0.0,-inf,0.85,-0.34906584,0.6,1.0,0.0
149219677,68.41792,35.58819,10.0,0.36036718,nan,0.06808935,0.13295293,7.866862,7.768885,0.7436288,1.4050512,5.2836227,0.0,9.80665,0.22410166,-21.831364,-7.858108,0.0,-inf,0.85,-0.34906584,0.6,1.0,0.0
149436393,68.41792,35.71325,10.0,0.7937993,nan,0.15702346,-0.7937779,7.8695498,7.7716084,2.163572,1.1216072,5.211556,0.0,9.80665,0.9058101,-12.842038,-20.988285,0.0,-inf,0.85,-0.34906584,0.6,0.70156705,0.0
149633421,68.41792,35.870857,10.0,0.8,nan,0.18745454,-1.5110394,7.8117723,7.714298,3.5565856,0.83154243,5.162748,0.0,8.2745495,4.017163,-0.44993132,-31.40823,6.151475e-05,-inf,0.84376824,-0.34906584,0.6,0.0,0.0
149810951,68.41792,36.012882,10.0,0.8,nan,0.21765931,-0.7599532,7.750143,7.6533313,3.8597946,0.75870734,4.30424,0.0,8.016279,5.311582,0.29844356,-19.485634,0.00018250562,-inf,0.8411454,-0.34906584,0.6,0.0,0.0
