timestamp,lat_accel,lat_accel_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,airspeed_ref,bearing,heading_ref,min_ground_speed_ref,adapted_period,p_gain,time_const,can_run_factor,wind_est_valid
119819873,0.0,0.0,1.0,1.0,0.0,212.13,15.0,0.0,0.0,0.0,10.0,0.8885,7.071,0.0,0
134574014,0.009113913,0.0,0.00011771565,0.00011771565,-0.0,3.500376,5.0,2.896614,2.896614,5.0,10.0,0.87964594,7.0,0.0,0
134593979,0.0075263106,0.0,8.027755e-05,8.027755e-05,-6.5400076e-05,3.500256,5.0,2.8966727,2.8966727,5.0,10.0,0.87964594,7.0,0.0,0
134673760,0.016722951,0.0,0.000403002,0.000403002,-0.00035047732,3.5012863,5.0,2.8969285,2.8969285,5.0,10.0,0.87964594,7.0,0.0,0
134773468,0.051410407,0.0,0.0044625364,0.0044625364,-0.0043049557,3.5142639,5.0,2.9004602,2.9004602,5.0,10.0,0.87964594,7.0,0.0,0
134873284,-0.034927357,0.0,0.026632058,0.026632058,-0.004541113,3.5857646,4.9999995,2.90059,2.90059,5.0,10.0,0.87964594,7.0,0.0,0
134973015,-0.37225384,0.0,0.1838658,0.1838658,0.011059957,4.126802,5.0,2.888206,2.888206,5.0,10.0,0.87964594,7.0,1.0,0
135072803,-0.3355355,0.0,0.1512502,0.1512502,0.05437493,4.009248,4.9999995,2.8542955,2.8542955,5.0,10.0,0.87964594,7.0,1.0,0
135092746,-0.3107245,0.0,0.13070513,0.13070513,0.062187318,3.9367201,5.0,2.8473792,2.8473792,5.0,10.0,0.87964594,7.0,1.0,0
149032612,0.19384383,0.0,1.0,1.0,34.81768,42.29268,7.7714787,-0.17975558,-0.26606408,5.0,10.0,0.87964594,7.0,1.0,1
149052244,0.1551359,0.61873025,1.0,1.0,34.69659,42.173416,7.7704144,-0.17729817,-0.2644889,5.0,10.0,0.87964594,7.0,1.0,1
149131090,0.25351012,0.0,1.0,1.0,34.209568,42.824566,7.774807,-0.14152966,-0.23856491,5.0,10.0,0.87964594,7.0,1.0,1
149219689,0.4375773,0.0,1.0,1.0,33.669403,43.45724,7.768885,-0.12576488,-0.22836795,5.0,10.0,0.87964594,7.0,1.0,1
149318384,0.4099513,0.14736181,1.0,1.0,33.043262,44.269012,7.7705946,-0.10204376,-0.2105936,5.0,10.0,0.87964594,7.0,1.0,1
149436405,0.60477984,0.0,1.0,1.0,32.29198,44.745716,7.7716084,-0.07204707,-0.18878295,5.0,10.0,0.87964594,7.0,1.0,1
149534988,0.9127685,0.0,1.0,1.0,31.632795,48.173103,7.7269607,-0.006382911,-0.14696951,5.0,10.0,0.87964594,7.0,1.0,1
149633433,0.98221564,0.11902383,1.0,1.0,30.956242,48.706448,7.714298,0.02129364,-0.12757903,5.0,10.0,0.87964594,7.0,1.0,1
149732253,1.5299367,0.0,1.0,1.0,30.277094,51.335484,7.6823554,0.08013573,-0.087998696,5.0,10.0,0.87964594,7.0,1.0,1
149810962,1.6835012,0.0,1.0,1.0,29.692415,52.33626,7.6533313,0.1095903,-0.06929092,5.0,10.0,0.87964594,7.0,1.0,1
149919209,1.8599875,0.0,1.0,1.0,28.88865,52.12947,7.6531587,0.12793565,-0.055780735,5.0,10.0,0.87964594,7.0,1.0,1
150017892,2.4169984,0.0,1.0,1.0,28.147642,55.546303,7.5888805,0.19643874,-0.011716688,5.0,10.0,0.87964594,7.0,1.0,1
150136124,2.490875,0.0,1.0,1.0,27.219767,54.88236,7.57573,0.21172991,-0.0010651269,5.0,10.0,0.87964594,7.0,1.0,1
150234371,2.6935492,0.0,1.0,1.0,26.452919,55.167313,7.5574856,0.23592669,0.015497515,5.0,10.0,0.87964594,7.0,1.0,1
150332942,2.913424,0.0,1.0,1.0,25.663069,56.169617,7.5177727,0.2719127,0.038751867,5.0,10.0,0.87964594,7.0,1.0,1
150431410,2.9761028,0.0,1.0,1.0,24.876968,55.35958,7.5080934,0.28297463,0.046641212,5.0,10.0,0.87964594,7.0,1.0,1
150510546,3.045397,0.0,1.0,1.0,24.257292,55.75988,7.4824457,0.30645922,0.06256483,5.0,10.0,0.87964594,7.0,1.0,1
150638260,3.1566942,0.0,1.0,1.0,23.22182,56.184525,7.435023,0.3446787,0.08738453,5.0,10.0,0.87964594,7.0,1.0,1
150717308,3.257698,0.0,1.0,1.0,22.588848,55.743866,7.4240437,0.3587632,0.09750786,5.0,10.0,0.87964594,7.0,1.0,1
150835272,3.1035218,0.36190188,1.0,1.0,21.651033,55.710396,7.385972,0.39078358,0.119533025,5.0,10.0,0.87964594,7.0,1.0,1
150934084,3.0303373,0.43185592,1.0,1.0,20.873434,54.427174,7.367748,0.40328017,0.12768294,5.0,10.0,0.87964594,7.0,1.0,1
151032409,2.9607882,0.3532418,1.0,1.0,20.118793,52.2881,7.372584,0.40328494,0.12924734,5.0,10.0,0.87964594,7.0,1.0,1
151130851,2.983763,0.6032635,1.0,1.0,19.38337,53.07065,7.3147635,0.44523302,0.1566813,5.0,10.0,0.87964594,7.0,1.0,1
151219473,2.99525,0.5844575,1.0,1.0,18.723303,52.12465,7.295372,0.46182966,0.16948745,5.0,10.0,0.87964594,7.0,1.0,1
151337734,2.9815907,0.54194444,1.0,1.0,17.863726,50.536392,7.272341,0.47931555,0.1827466,5.0,10.0,0.87964594,7.0,1.0,1
151436270,3.0912635,0.75560284,1.0,1.0,17.15463,51.894756,7.19185,0.53278464,0.21794425,5.0,10.0,0.87964594,7.0,1.0,1
151534757,3.1225827,0.739348,1.0,1.0,16.447216,51.054375,7.153149,0.557557,0.23631905,5.0,10.0,0.87964594,7.0,1.0,1
151633216,3.047177,0.66967404,1.0,1.0,15.755918,49.08183,7.1362886,0.56656104,0.24418405,5.0,10.0,0.87964594,7.0,1.0,1
151731790,3.1035252,0.87728655,1.0,1.0,15.083875,50.224342,7.052015,0.6186656,0.2789138,5.0,10.0,0.87964594,7.0,1.0,1
151810606,3.134964,0.8483728,1.0,1.0,14.54436,49.49936,7.013554,0.6396264,0.29539046,5.0,10.0,0.87964594,7.0,1.0,1
151918974,3.2315505,0.79596466,1.0,1.0,13.81148,48.710598,6.964073,0.6711869,0.31668425,5.0,10.0,0.87964594,7.0,1.0,1
152037171,3.4131598,1.012117,1.0,1.0,13.02003,50.403767,6.9123683,0.7391839,0.3695854,5.0,10.0,0.87964594,7.0,1.0,1
152135625,3.5384312,0.9620262,1.0,1.0,12.355613,49.710674,6.9121504,0.7712331,0.39856783,5.0,10.0,0.87964594,7.0,1.0,1
152234174,3.6006188,0.95723474,1.0,1.0,11.698232,49.027607,6.912454,0.80349374,0.42445478,5.0,10.0,0.87964594,7.0,1.0,1
152332881,3.7684357,1.1527714,1.0,1.0,11.039145,50.542946,6.912377,0.86236596,0.47734997,5.0,10.0,0.87964594,7.0,1.0,1
152431159,3.9153054,1.0894281,1.0,1.0,10.385704,49.800766,6.91195,0.89700234,0.51167434,5.0,10.0,0.87964594,7.0,1.0,1
152519908,3.8210473,1.103983,1.0,1.0,9.812104,48.597813,6.91228,0.92246187,0.5333371,5.0,10.0,0.87964594,7.0,1.0,1
152618526,3.923201,1.3094957,1.0,1.0,9.189843,50.07608,6.9120293,0.9809399,0.59092295,5.0,10.0,0.87964594,7.0,1.0,1
152736553,4.1499605,1.2447151,1.0,1.0,8.455329,49.53444,6.9119153,1.0284915,0.6406083,5.0,10.0,0.87964594,7.0,1.0,1
152835078,4.1162486,1.4459342,1.0,1.0,7.860616,50.542767,6.9121323,1.0810777,0.6888372,5.0,10.0,0.87964594,7.0,1.0,1
152933659,4.2566648,1.4043466,1.0,1.0,7.2724223,50.036892,6.9117684,1.1224544,0.73617697,5.0,10.0,0.87964594,7.0,1.0,1
153032467,4.18694,1.3425225,1.0,1.0,6.698384,48.485977,6.9108996,1.1556162,0.77638984,5.0,10.0,0.87964594,7.0,1.0,1
153130625,4.1404743,1.5596939,1.0,1.0,6.1599383,50.152912,6.9107766,1.212791,0.831721,5.0,10.0,0.87964594,7.0,1.0,1
153219312,4.291819,1.5118711,1.0,1.0,5.687304,49.81637,6.9116545,1.2510906,0.8805811,5.0,10.0,0.87964594,7.0,1.0,1
153318491,3.923777,1.557608,1.0,1.0,5.18708,48.825195,6.912047,1.2890068,0.91842127,5.0,10.0,0.87964594,7.0,1.0,1
153435985,3.9307222,1.6027609,1.0,1.0,4.6391554,49.29398,6.9105515,1.34415,0.98761064,5.0,10.0,0.87964594,7.0,1.0,1
153534531,3.853984,1.5168291,1.0,1.0,4.1950197,47.964615,6.910578,1.380376,1.0380774,5.0,10.0,0.87964594,7.0,1.0,1
153633002,3.7528415,1.6654562,1.0,1.0,3.7965286,49.718216,6.911978,1.4304863,1.0906645,5.0,10.0,0.87964594,7.0,1.0,1
153731547,3.9086583,1.598474,1.0,1.0,3.4169438,49.256516,6.9118023,1.4690785,1.145804,5.0,10.0,0.87964594,7.0,1.0,1
153810542,3.713563,1.5669398,1.0,1.0,3.1257935,48.43273,6.9109077,1.4974984,1.1758846,5.0,10.0,0.87964594,7.0,1.0,1
153938425,3.9469955,1.6340647,1.0,1.0,2.680886,50.016754,6.9120116,1.5542568,1.2493366,5.0,10.0,0.87964594,7.0,1.0,1
154017425,4.061164,1.5935875,1.0,1.0,2.4007227,49.822895,6.910682,1.5853313,1.2951205,5.0,10.0,0.87964594,7.0,1.0,1
154135532,4.0105352,1.6850765,1.0,1.0,2.0029345,51.378593,6.910716,1.6358556,1.3630147,5.0,10.0,0.87964594,7.0,1.0,1
154233927,4.0829964,1.6376615,1.0,1.0,1.6771867,50.843987,6.910456,1.6733618,1.4049463,5.0,10.0,0.87964594,7.0,1.0,1
154332465,3.8734107,1.5828115,1.0,1.0,1.3609898,50.064682,6.910648,1.7097683,1.4580584,5.0,10.0,0.87964594,7.0,1.0,1
154430974,3.9290657,1.6047958,1.0,1.0,1.0697886,50.58238,6.9105687,1.7474836,1.5006878,5.0,10.0,0.87964594,7.0,1.0,1
154519609,3.9874957,1.5239155,1.0,1.0,0.8085574,49.688652,6.9106383,1.7795471,1.5510827,5.0,10.0,0.87964594,7.0,1.0,1
154618177,3.8171804,1.5620364,1.0,1.0,0.5415651,50.47804,6.9106374,1.8153564,1.603955,5.0,10.0,0.87964594,7.0,1.0,1
154736326,3.896445,1.5062683,1.0,1.0,0.24615881,49.775524,6.910413,1.8559668,1.650382,5.0,10.0,0.87964594,7.0,1.0,1
154835004,3.766533,1.4309808,1.0,1.0,0.0062101297,48.702225,6.91089,1.8892008,1.6989127,5.0,10.0,0.87964594,7.0,1.0,1
154933355,3.810814,1.4315087,1.0,1.0,-0.21729198,49.004078,6.9107256,1.9218875,1.7453016,5.0,10.0,0.87964594,7.0,1.0,1
155031900,3.897275,1.3892213,1.0,1.0,-0.4454116,48.44774,6.9105873,1.9549271,1.7830352,5.0,10.0,0.87964594,7.0,1.0,1
155110905,3.6789887,1.4197974,1.0,1.0,-0.61718583,49.089085,6.9108906,1.9798203,1.8209771,5.0,10.0,0.87964594,7.0,1.0,1
155219061,3.6813955,1.4032344,1.0,1.0,-0.8382942,48.938,6.9105086,2.0141535,1.8606395,5.0,10.0,0.87964594,7.0,1.0,1
155337241,3.5140536,1.3085134,1.0,1.0,-1.0788337,47.465496,6.910681,2.0530233,1.9164803,5.0,10.0,0.87964594,7.0,1.0,1
155435805,3.5047705,1.3277134,1.0,1.0,-1.2555498,48.068134,6.910865,2.0816407,1.9597157,5.0,10.0,0.87964594,7.0,1.0,1
155534262,3.6214523,1.3027074,1.0,1.0,-1.4330823,47.77085,6.910682,2.1115642,1.9939637,5.0,10.0,0.87964594,7.0,1.0,1
155633010,3.5362222,1.3109704,1.0,1.0,-1.6020525,48.104107,6.910846,2.1392713,2.0341516,5.0,10.0,0.87964594,7.0,1.0,1
155731356,3.5834606,1.2750605,1.0,1.0,-1.7588412,47.65587,6.9106474,2.1679666,2.0745249,5.0,10.0,0.87964594,7.0,1.0,1
155819997,3.5739837,1.1803342,1.0,1.0,-1.9084507,45.94614,6.910752,2.1975424,2.10858,5.0,10.0,0.87964594,7.0,1.0,1
155918459,3.4955676,1.2534118,1.0,1.0,-2.0587704,47.48439,6.910848,2.2203383,2.1416388,5.0,10.0,0.87964594,7.0,1.0,1
156036782,3.5726712,1.2210397,1.0,1.0,-2.2365823,47.126377,6.910656,2.2537339,2.188807,5.0,10.0,0.87964594,7.0,1.0,1
156135224,3.19583,1.2766716,1.0,1.0,-2.371281,48.1343,6.910986,2.2765574,2.2150526,5.0,10.0,0.87964594,7.0,1.0,1
156233735,3.1518161,1.2610947,1.0,1.0,-2.4703376,47.97484,6.910927,2.3013163,2.2519321,5.0,10.0,0.87964594,7.0,1.0,1
156332255,3.1115315,1.2506831,1.0,1.0,-2.5718288,47.83887,6.910908,2.3261225,2.28004,5.0,10.0,0.87964594,7.0,1.0,1
156430973,2.9518557,1.3765371,1.0,1.0,-2.6364443,50.261497,6.910908,2.34083,2.3023205,5.0,10.0,0.87964594,7.0,1.0,1
156519419,2.9705124,1.3645743,1.0,1.0,-2.6817236,50.102367,6.9105425,2.3609364,2.3293204,5.0,10.0,0.87964594,7.0,1.0,1
156617989,2.58858,1.3344909,1.0,1.0,-2.7206821,49.582237,6.91083,2.3834925,2.3551352,5.0,10.0,0.87964594,7.0,1.0,1
156736097,2.3773093,1.3668622,1.0,1.0,-2.711809,50.22652,6.910534,2.403494,2.381289,5.0,10.0,0.87964594,7.0,1.0,1
156834729,2.2947679,1.3179277,1.0,1.0,-2.7016058,49.323254,6.9104815,2.4244885,2.407454,5.0,10.0,0.87964594,7.0,1.0,1
156933119,2.1261108,1.4154022,1.0,1.0,-2.66339,51.15545,6.910787,2.4353116,2.4192498,5.0,10.0,0.87964594,7.0,1.0,1
157031672,2.1285586,1.3995643,1.0,1.0,-2.6099546,50.82106,6.9105005,2.452349,2.4402068,5.0,10.0,0.87964594,7.0,1.0,1
157120314,1.8479605,1.3469489,1.0,1.0,-2.5590668,49.894505,6.910882,2.46907,2.458732,5.0,10.0,0.87964594,7.0,1.0,1
157219141,1.7283716,1.4032811,1.0,1.0,-2.471405,50.91926,6.9106994,2.4800708,2.4715033,5.0,10.0,0.87964594,7.0,1.0,1
157337042,1.7041234,1.3616998,1.0,1.0,-2.3680792,50.066647,6.910716,2.4995332,2.493382,5.0,10.0,0.87964594,7.0,1.0,1
157435574,1.6665097,1.4952384,1.0,1.0,-2.274856,52.440086,6.910882,2.5072415,2.5020466,5.0,10.0,0.87964594,7.0,1.0,1
157534079,1.7111623,1.5078773,1.0,1.0,-2.1833987,52.562023,6.9105873,2.5216026,2.518346,5.0,10.0,0.87964594,7.0,1.0,1
157632674,1.6522045,1.5227821,1.0,1.0,-2.1046793,52.775356,6.9108295,2.5364814,2.5358899,5.0,10.0,0.87964594,7.0,1.0,1
157731058,1.636558,1.5963135,1.0,1.0,-2.0162625,53.97932,6.910787,2.5492022,2.5507765,5.0,10.0,0.87964594,7.0,1.0,1
157819756,1.6915847,1.6026987,1.0,1.0,-1.9395547,53.991432,6.910804,2.5633075,2.5680664,5.0,10.0,0.87964594,7.0,1.0,1
157918318,1.4336134,1.6886774,1.0,1.0,-1.8488204,55.463757,6.910873,2.5760322,2.5848906,5.0,10.0,0.87964594,7.0,1.0,1
158036701,1.432818,1.6788383,1.0,1.0,-1.7205331,55.169636,6.9106736,2.5948718,2.6060414,5.0,10.0,0.87964594,7.0,1.0,1
158134948,1.3811417,1.6714854,1.0,1.0,-1.6184579,54.960735,6.9108124,2.6106775,2.6254587,5.0,10.0,0.87964594,7.0,1.0,1
158233589,1.2700793,1.7231168,1.0,1.0,-1.4965372,55.74343,6.9105706,2.6243336,2.642223,5.0,10.0,0.87964594,7.0,1.0,1
158332016,1.2623855,1.6567928,1.0,1.0,-1.3729492,54.516876,6.9105873,2.6405826,2.6603303,5.0,10.0,0.87964594,7.0,1.0,1
158430812,1.0906897,1.7304215,1.0,1.0,-1.2422868,55.686127,6.9109435,2.6528118,2.674613,5.0,10.0,0.87964594,7.0,1.0,1
158519211,1.0703005,1.7218089,1.0,1.0,-1.1145872,55.4214,6.9106297,2.66537,2.6887662,5.0,10.0,0.87964594,7.0,1.0,1
158617704,1.1362009,1.6893659,1.0,1.0,-0.9840443,54.721676,6.910829,2.680302,2.7061186,5.0,10.0,0.87964594,7.0,1.0,1
158735863,1.2184583,1.7548708,1.0,1.0,-0.83266383,55.614017,6.9107165,2.6967423,2.723996,5.0,10.0,0.87964594,7.0,1.0,1
158834409,1.2697406,1.6910042,1.0,1.0,-0.718074,54.44957,6.9092393,2.7126608,2.7418284,5.0,10.0,0.87964594,7.0,1.0,1
158932919,1.3415827,1.7248396,1.0,1.0,-0.62097555,54.89236,6.909725,2.7278543,2.7583084,5.0,10.0,0.87964594,7.0,1.0,1
159031429,1.3507663,1.7064053,1.0,1.0,-0.5332439,54.51195,6.9094653,2.7444184,2.7765522,5.0,10.0,0.87964594,7.0,1.0,1
159120101,1.4161602,1.6154151,1.0,1.0,-0.46834594,52.960873,6.9095783,2.760476,2.7946374,5.0,10.0,0.87964594,7.0,1.0,1
159218678,1.5681944,1.7134391,1.0,1.0,-0.4131831,54.495083,6.9110208,2.7777872,2.8139174,5.0,10.0,0.87964594,7.0,1.0,1
159317080,1.6598287,1.7042005,1.0,1.0,-0.36961186,54.31081,6.909604,2.7967432,2.8353176,5.0,10.0,0.87964594,7.0,1.0,1
159435447,1.6885388,1.7879815,1.0,1.0,-0.335439,55.59655,6.909805,2.8199291,2.861525,5.0,10.0,0.87964594,7.0,1.0,1
159533832,1.6604122,1.7616334,1.0,1.0,-0.30576745,55.1555,6.909648,2.8402498,2.8848853,5.0,10.0,0.87964594,7.0,1.0,1
159633016,1.7535479,1.7412872,1.0,1.0,-0.28942353,54.828743,6.9097595,2.8612301,2.908724,5.0,10.0,0.87964594,7.0,1.0,1
