timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
134188948,31.185659973365343,117.19756901082256,33.910748,6.1616373,0.95266026,6.463806,-0.75364053,245,1,1,1,0
143072745,31.185655633181323,117.19756144106384,33.41792,5.679031,0.23257501,6.9566345,-0.4921203,246,1,1,1,0
143171625,31.185655633181323,117.19756144106384,33.41792,5.679031,0.23257501,6.9566345,-0.4681786,246,1,1,1,0
144777625,31.185655633181323,117.19756144106384,33.41792,5.679031,0.23257501,6.9566345,-0.46992314,246,1,1,1,0
343028901,31.185582397307655,117.19749652797924,26.178102,-0.04976884,-13.009588,14.306803,0.8971052,247,1,1,1,0
347899740,31.185582397307655,117.19749652797924,26.178102,-0.04976884,-13.009588,14.306803,0.8232989,247,1,1,1,0
