timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
132362646,0,0,0,0,0
132868648,0,0,0,0,0
133374649,0,0,0,0,0
133880649,0,0,0,0,0
134381697,0,0,0,0,0
134887651,0,0,0,0,0
135393647,0,0,0,0,0
135899648,0,0,0,0,0
136405652,0,0,0,0,0
136911663,0,0,0,0,0
137417768,0,0,0,0,0
137923652,0,0,0,0,0
138429716,0,0,0,0,0
138935652,0,0,0,0,0
139441676,0,0,0,0,0
139947649,0,0,0,0,0
140453652,0,0,0,0,0
140959671,0,0,0,0,0
141467523,0,0,0,0,0
141972670,0,0,0,0,0
142478653,0,0,0,0,0
142984652,0,0,0,0,0
143490653,0,0,0,0,0
143996651,0,0,0,0,0
144502650,0,0,0,0,0
145008661,0,0,0,0,0
145514653,0,0,0,0,0
146020757,0,0,0,0,0
146526652,0,0,0,0,0
147032864,0,0,0,0,0
147538650,0,0,0,0,0
148044651,0,0,0,0,0
148550652,0,0,0,0,0
149056652,0,0,0,0,0
149562649,0,0,0,0,0
150068652,0,0,0,0,0
150575130,0,0,0,0,0
151081662,0,0,0,0,0
151587650,0,0,0,0,0
152093671,0,0,0,0,0
152599976,0,0,0,0,0
153105932,0,0,0,0,0
153611661,0,0,0,0,0
154118655,0,0,0,0,0
154624666,0,0,0,0,0
155130653,0,0,0,0,0
155636659,0,0,0,0,0
156142651,0,0,0,0,0
156648652,0,0,0,0,0
157154653,0,0,0,0,0
157662140,0,0,0,0,0
158167668,0,0,0,0,0
158673669,0,0,0,0,0
159180669,0,0,0,0,0
159686668,0,0,0,0,0
160192669,0,0,0,0,0
160699652,0,0,0,0,0
161205719,0,0,0,0,0
161711662,0,0,0,0,0
162217687,0,0,0,0,0
162723653,0,0,0,0,0
163229652,0,0,0,0,0
163735652,0,0,0,0,0
164241663,0,0,0,0,0
164747650,0,0,0,0,0
165253737,0,0,0,0,0
165759740,0,0,0,0,0
166265671,0,0,0,0,0
166771681,0,0,0,0,0
167277671,0,0,0,0,0
167783831,0,0,0,0,0
168289651,0,0,0,0,0
168795651,0,0,0,0,0
169301669,0,0,0,0,0
169807816,0,0,0,0,0
170313673,0,0,0,0,0
170819699,0,0,0,0,0
171325652,0,0,0,0,0
171831674,0,0,0,0,0
172337651,0,0,0,0,0
172843664,0,0,0,0,0
173349652,0,0,0,0,0
173855669,0,0,0,0,0
174361662,0,0,0,0,0
174867649,0,0,0,0,0
175374362,0,0,0,0,0
175879672,0,0,0,0,0
176385664,0,0,0,0,0
176891663,0,0,0,0,0
177397649,0,0,0,0,0
177903723,0,0,0,0,0
178409652,0,0,0,0,0
178915651,0,0,0,0,0
179421655,0,0,0,0,0
179927649,0,0,0,0,0
180433652,0,0,0,0,0
180939865,0,0,0,0,0
181445653,0,0,0,0,0
181951663,0,0,0,0,0
182457667,0,0,0,0,0
182963933,0,0,0,0,0
183470652,0,0,0,0,0
183976652,0,0,0,0,0
184482650,0,0,0,0,0
184990652,0,0,0,0,0
185496654,0,0,0,0,0
186003173,0,0,0,0,0
186508671,0,0,0,0,0
187014653,0,0,0,0,0
187520652,0,0,0,0,0
188027650,0,0,0,0,0
188533729,0,0,0,0,0
189039652,0,0,0,0,0
189545652,0,0,0,0,0
190051789,0,0,0,0,0
190557662,0,0,0,0,0
191063653,0,0,0,0,0
191569652,0,0,0,0,0
192075759,0,0,0,0,0
192581664,0,0,0,0,0
193087789,0,0,0,0,0
193593723,0,0,0,0,0
194099656,0,0,0,0,0
194605654,0,0,0,0,0
195111662,0,0,0,0,0
195617649,0,0,0,0,0
196123691,0,0,0,0,0
196629653,0,0,0,0,0
197135653,0,0,0,0,0
197642650,0,0,0,0,0
198148921,0,0,0,0,0
198654671,0,0,0,0,0
199160696,0,0,0,0,0
199666653,0,0,0,0,0
200173201,0,0,0,0,0
200678653,0,0,0,0,0
201184666,0,0,0,0,0
201690666,0,0,0,0,0
202196653,0,0,0,0,0
202702650,0,0,0,0,0
203208690,0,0,0,0,0
203714653,0,0,0,0,0
204221664,0,0,0,0,0
204727649,0,0,0,0,0
205233652,0,0,0,0,0
205740653,0,0,0,0,0
206246653,0,0,0,0,0
206752650,0,0,0,0,0
207259672,0,0,0,0,0
207765652,0,0,0,0,0
208271662,0,0,0,0,0
208778652,0,0,0,0,0
209284756,0,0,0,0,0
209790652,0,0,0,0,0
210296688,0,0,0,0,0
210802650,0,0,0,0,0
211308656,0,0,0,0,0
