timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
134215873,134193617,4028193,159.82861,99419.92,2.564729,1.2559729,2,1
134269901,134250377,4028193,159.89468,99419.17,2.564729,1.2559634,2,1
134442851,134423332,4028193,159.78899,99420.42,2.564729,1.2559792,2,1
134615772,134596259,4028193,159.89468,99419.17,2.564729,1.2559634,2,1
134788631,134769099,4028193,159.91318,99418.92,2.564729,1.2559602,2,1
135026449,135001512,4028193,160.12721,99416.42,2.564729,1.2559286,2,1
135199315,135174423,4028193,159.93431,99418.67,2.564729,1.2559571,2,1
135426295,135404102,4028193,159.9581,99418.42,2.564729,1.2559539,2,1
135599159,135576940,4028193,159.76521,99420.67,2.564729,1.2559823,2,1
135825939,135806438,4028193,159.91318,99418.92,2.564729,1.2559602,2,1
135998721,135979227,4028193,160.14569,99416.17,2.564729,1.2559255,2,1
136236320,136211424,4028193,159.91318,99418.92,2.564729,1.2559602,2,1
136409148,136384185,4028193,159.89468,99419.17,2.564729,1.2559634,2,1
136636042,136613816,4028193,159.89468,99419.17,2.564729,1.2559634,2,1
136808911,136786690,4028193,160.10606,99416.67,2.564729,1.2559319,2,1
137035752,137016251,4028193,159.93431,99418.67,2.564729,1.2559571,2,1
137208581,137189063,4028193,159.91318,99418.92,2.564729,1.2559602,2,1
137446144,137421253,4028193,160.0638,99417.17,2.564729,1.2559382,2,1
137618914,137593997,4028193,159.89468,99419.17,2.564729,1.2559634,2,1
137845720,137823510,4028193,159.97661,99418.17,2.564729,1.2559508,2,1
138018525,137996301,4028193,159.87091,99419.42,2.564729,1.2559667,2,1
138245355,138225861,4028193,159.93431,99418.67,2.564729,1.2559571,2,1
138418164,138398637,4028193,160.04001,99417.42,2.564729,1.2559413,2,1
138591024,138571530,4028193,159.82861,99419.92,2.564729,1.2559729,2,1
138828759,138803862,4028193,159.97661,99418.17,2.564729,1.2559508,2,1
139001554,138976666,4028193,160.21176,99415.42,2.564729,1.255916,2,1
139228308,139206086,4028193,159.8524,99419.67,2.564729,1.2559698,2,1
139401085,139378892,4028193,160.0638,99417.17,2.564729,1.2559382,2,1
139627916,139608411,4028193,159.87091,99419.42,2.564729,1.2559667,2,1
139800780,139781257,4028193,159.9581,99418.42,2.564729,1.2559539,2,1
140038403,140013478,4028193,160.21176,99415.42,2.564729,1.255916,2,1
140211157,140186262,4028193,159.8524,99419.67,2.564729,1.2559698,2,1
140437883,140415694,4028193,159.93431,99418.67,2.564729,1.2559571,2,1
140610687,140588486,4028193,160.08229,99416.92,2.564729,1.255935,2,1
140837480,140817982,4028193,159.72557,99421.17,2.564729,1.2559886,2,1
141010401,140990874,4028193,159.9581,99418.42,2.564729,1.2559539,2,1
