timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
134188949,1,0,1,0,0,0,0
134469804,1,0,1,0,0,0,0
134557791,1,0,1,0,0,0,0
135063655,1,0,1,0,0,0,0
135107791,1,0,1,0,0,0,0
135118728,1,0,1,0,0,0,0
135173838,1,0,1,0,0,0,0
135679666,1,0,1,0,0,0,0
135987846,1,0,1,0,0,0,0
136493654,1,0,1,0,0,0,0
136999653,1,0,1,0,0,0,0
137505653,1,0,1,0,0,0,0
138011708,1,0,1,0,0,0,0
138517786,1,0,1,0,0,0,0
139023656,1,0,1,0,0,0,0
139529653,1,0,1,0,0,0,0
140035653,1,0,1,0,0,0,0
140541680,1,0,1,0,0,0,0
141048683,1,0,1,0,0,0,0
141554654,1,0,1,0,0,0,0
142060655,1,0,1,0,0,0,0
142566707,1,0,1,0,0,0,0
143072806,1,0,1,0,0,0,0
143238001,1,0,1,0,0,0,0
143743674,1,0,1,0,0,0,0
144249653,1,0,1,0,0,0,0
144755654,1,0,1,0,0,0,0
145261730,1,0,1,0,0,0,0
145767788,1,0,1,0,0,0,0
146273672,1,0,1,0,0,0,0
146779653,1,0,1,0,0,0,0
147285653,1,0,1,0,0,0,0
147791834,1,0,1,0,0,0,0
148297798,1,0,1,0,0,0,0
148803683,1,0,1,0,0,0,0
149023799,1,0,1,0,0,0,0
149529846,1,0,1,0,0,0,0
150035654,1,0,1,0,0,0,0
150541671,1,0,1,0,0,0,0
151048654,1,0,1,0,0,0,0
151554793,1,0,1,0,0,0,0
152060654,1,0,1,0,0,0,0
152566674,1,0,1,0,0,0,0
153072673,1,0,1,0,0,0,0
153578739,1,0,1,0,0,0,0
154084653,1,0,1,0,0,0,0
154591664,1,0,1,0,0,0,0
155097655,1,0,1,0,0,0,0
155603653,1,0,1,0,0,0,0
156109680,1,0,1,0,0,0,0
156615655,1,0,1,0,0,0,0
157121665,1,0,1,0,0,0,0
157628702,1,0,1,0,0,0,0
158135133,1,0,1,0,0,0,0
158640678,1,0,1,0,0,0,0
