timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
119821993,0.0,0.0,0.0,0.0
134471316,0.0,0.0,0.0,0.0
134473804,0.0,0.0,0.0,0.0
134673319,0.0,0.0,0.0,0.0
134872848,0.0,0.0,0.0,0.0
135072355,0.0,0.0,0.0,0.0
135172105,0.0,0.0,0.0,0.0
135990114,0.0,0.0,0.0,0.0
135992608,0.0,0.0,0.0,0.0
136192144,0.0,0.0,0.0,0.0
136391645,0.0,0.0,0.0,0.0
136591146,0.0,0.0,0.0,0.0
136790662,0.0,0.0,0.0,0.0
136990176,0.0,0.0,0.0,0.0
137189690,0.0,0.0,0.0,0.0
137391703,0.0,0.0,0.0,0.0
137591216,0.0,0.0,0.0,0.0
137790732,0.0,0.0,0.0,0.0
137990246,0.0,0.0,0.0,0.0
138189760,0.0,0.0,0.0,0.0
138389271,0.0,0.0,0.0,0.0
138588790,0.0,0.0,0.0,0.0
138793292,0.0,0.0,0.0,0.0
138992808,0.0,0.0,0.0,0.0
139192322,0.0,0.0,0.0,0.0
139391836,0.0,0.0,0.0,0.0
139591349,0.0,0.0,0.0,0.0
139790862,0.0,0.0,0.0,0.0
139990380,0.0,0.0,0.0,0.0
140192384,0.0,0.0,0.0,0.0
140391907,0.0,0.0,0.0,0.0
140591416,0.0,0.0,0.0,0.0
140790928,0.0,0.0,0.0,0.0
140990445,0.0,0.0,0.0,0.0
141189980,0.0,0.0,0.0,0.0
141389493,0.0,0.0,0.0,0.0
141591488,0.0,0.0,0.0,0.0
141790997,0.0,0.0,0.0,0.0
141990518,0.0,0.0,0.0,0.0
142190031,0.0,0.0,0.0,0.0
142389547,0.0,0.0,0.0,0.0
142589059,0.0,0.0,0.0,0.0
142788631,0.0,0.0,0.0,0.0
142993075,0.0,0.0,0.0,0.0
143192825,0.004978118,-0.018382182,-0.013092783,0.0
143392297,0.0012048197,-0.023607226,-0.014497325,0.0
143591800,-0.012626814,-0.03714078,-0.02209336,0.0
143791330,-0.040391546,-0.05653039,-0.017518621,0.0
143990839,-0.057813685,-0.07237973,0.0011942537,0.0
144190262,-0.052845646,-0.09240707,0.022443105,0.0
144392233,-0.055217575,-0.108566694,0.028758226,0.0
144591717,-0.052163407,-0.11793967,0.026649324,0.0
144791190,-0.03744627,-0.12992297,0.020963924,0.0
144990686,-0.026096227,-0.14329688,0.0115404045,0.0
145190184,-0.029111149,-0.1455255,0.0070294417,0.0
145389663,-0.026317105,-0.13689916,0.003318992,0.0
145589134,-0.015966829,-0.12840006,0.0021915634,0.0
145793571,-0.008627517,-0.119294584,0.002572184,0.0
145993030,-0.014398316,-0.11330593,0.0013687029,0.0
146192521,-0.022124646,-0.11031959,0.0034881346,0.0
146392007,-0.022917125,-0.1084541,0.0074074212,0.0
146591491,-0.018187016,-0.10833936,0.00973086,0.0
146790995,-0.020666268,-0.10924845,0.009807977,0.0
146990464,-0.024567427,-0.103534,0.009914751,0.0
147192416,-0.023947414,-0.100325674,0.0059370007,0.0
147391918,-0.02566746,-0.10150948,0.003188453,0.0
147591388,-0.030994544,-0.098104365,-0.003289415,0.0
147790876,-0.054339685,-0.09556873,-0.0036034016,0.0
147990361,-0.069430016,-0.08929742,-0.0020354753,0.0
148189849,-0.07921163,-0.07923162,3.4172597e-05,0.0
148389334,-0.08895102,-0.0709919,-0.0087872045,0.0
148593748,-0.086175,-0.07911519,-0.018257646,0.0
148793236,-0.0940982,-0.08508381,-0.022468822,0.0
148992721,-0.09843191,-0.08687648,-0.02181171,0.0
149192208,-0.087403685,-0.10098293,-0.018648893,0.0
149391719,-0.07320803,-0.10368137,-0.015912348,0.0
149591176,-0.06762873,-0.10907879,-0.012195626,0.0
149790688,-0.0658239,-0.12053949,-0.011007762,0.0
149992633,-0.05783461,-0.12991719,-0.00987768,0.0
150192100,-0.05442269,-0.14405861,-0.007969723,0.0
150391586,-0.049717,-0.1595311,-0.0074520167,0.0
150591070,-0.045798432,-0.1699755,-0.013104289,0.0
150790556,-0.05124099,-0.18140787,-0.018236553,0.0
150990042,-0.034004476,-0.20489745,-0.009951896,0.0
151189528,-0.040724374,-0.21892409,-0.0017927662,0.0
151391477,-0.042301968,-0.2241306,0.0052605495,0.0
151590966,-0.033185113,-0.24355376,0.010572418,0.0
151790467,-0.038838677,-0.25404102,0.01661065,0.0
151992421,-0.037517093,-0.25382552,0.020340493,0.0
152191884,-0.027560076,-0.2598441,0.022631124,0.0
152391369,-0.025337242,-0.27423418,0.024345012,0.0
152590856,-0.036088113,-0.2776028,0.030834336,0.0
152792805,-0.030721622,-0.28682572,0.035359215,0.0
152992287,-0.026794033,-0.29897282,0.042948898,0.0
153191777,-0.027628072,-0.30726135,0.044467594,0.0
153391256,-0.03884437,-0.31866032,0.052859306,0.0
153590755,-0.041503776,-0.32263246,0.069842294,0.0
153790226,-0.035741452,-0.33023492,0.08420259,0.0
153989712,-0.02574602,-0.3271166,0.090684325,0.0
154191730,-0.020088177,-0.3426499,0.09210783,0.0
154391144,-0.021116387,-0.35980475,0.09763256,0.0
154590629,-0.015244044,-0.37569934,0.107439905,0.0
154790113,-0.00962422,-0.38756305,0.11990554,0.0
154989598,0.00090604357,-0.39705986,0.12044526,0.0
155189082,0.0021948705,-0.4,0.120325126,0.0
155388567,0.0020311105,-0.4,0.12792271,0.0
155592978,0.011822564,-0.4,0.13459925,0.0
155792464,0.023728035,-0.4,0.13999946,0.0
155991947,0.028397374,-0.39879748,0.13905132,0.0
156191444,0.009334584,-0.39780113,0.14407802,0.0
156390915,0.010729078,-0.39855593,0.15509291,0.0
156590398,0.012941097,-0.4,0.15849029,0.0
156789884,0.02044524,-0.39835802,0.16658084,0.0
156991836,0.014919378,-0.4,0.17523603,0.0
157191312,0.006942568,-0.4,0.18123415,0.0
157390797,0.011501726,-0.4,0.18450665,0.0
157590278,0.017512018,-0.4,0.1781865,0.0
157789762,0.024720421,-0.4,0.17243056,0.0
157989246,0.015243911,-0.39999172,0.1761843,0.0
158188730,0.010540282,-0.4,0.18116733,0.0
158393182,0.008137285,-0.4,0.18797454,0.0
158592685,0.021074524,-0.4,0.1958406,0.0
158792148,0.031060124,-0.4,0.199467,0.0
158991605,0.02563972,-0.4,0.2,0.0
159191087,0.027828364,-0.4,0.19872239,0.0
159390574,0.025692482,-0.4,0.19206414,0.0
159590055,0.035152942,-0.39803943,0.19561228,0.0
159792004,0.03720729,-0.39999947,0.2,0.0
159991472,0.02574908,-0.4,0.2,0.0
160190954,0.03303712,-0.4,0.2,0.0
160390440,0.04365322,-0.4,0.19896427,0.0
160589920,0.043696493,-0.4,0.19908011,0.0
160789405,0.045931004,-0.39937913,0.19021422,0.0
160988902,0.035997175,-0.4,0.18431458,0.0
161193292,0.03138195,-0.4,0.18902835,0.0
161392777,0.032778498,-0.4,0.2,0.0
161592318,0.03474089,-0.4,0.19983713,0.0
161791745,0.04005067,-0.4,0.19320495,0.0
161991230,0.028980462,-0.4,0.19270854,0.0
162190726,0.035779994,-0.4,0.2,0.0
162390192,0.046683066,-0.4,0.2,0.0
162592154,0.044141345,-0.39994684,0.2,0.0
162791616,0.045565214,-0.4,0.19158113,0.0
162991100,0.043045275,-0.4,0.18724485,0.0
163190581,0.054330796,-0.4,0.19580236,0.0
163390066,0.06292452,-0.4,0.2,0.0
163589546,0.052363884,-0.39931026,0.2,0.0
163789035,0.045270056,-0.4,0.2,0.0
163993436,0.04397896,-0.4,0.2,0.0
164192917,0.041703053,-0.4,0.19993033,0.0
164392403,0.050643697,-0.3981347,0.19884425,0.0
164591884,0.044549603,-0.39946833,0.2,0.0
164791374,0.038256045,-0.4,0.2,0.0
164990848,0.04008954,-0.39966825,0.2,0.0
165190324,0.050116617,-0.39569077,0.2,0.0
165392271,0.05884272,-0.3992607,0.19997552,0.0
165591754,0.0443953,-0.4,0.2,0.0
165791233,0.044675883,-0.4,0.2,0.0
165990715,0.049837984,-0.4,0.1992285,0.0
166190208,0.066486575,-0.3953681,0.2,0.0
166389680,0.06178907,-0.4,0.2,0.0
166589156,0.050507545,-0.4,0.2,0.0
166793563,0.04266941,-0.4,0.19942468,0.0
166993046,0.03856407,-0.4,0.2,0.0
167192545,0.032118075,-0.4,0.2,0.0
167392008,0.019807532,-0.4,0.1956838,0.0
167591490,0.0035119173,-0.4,0.1853922,0.0
167790972,-0.013145887,-0.39902094,0.17589626,0.0
167990449,-0.01962284,-0.4,0.18048194,0.0
