timestamp,time_estimate,safe_time_estimate,valid
133586597,0.0,0.0,0
135631416,0.0,0.0,0
137656827,0.0,0.0,0
139681608,0.0,0.0,0
141706640,0.0,0.0,0
143742567,125.65316,238.21848,1
145762047,123.05189,235.35709,1
147781887,122.15141,234.36656,1
149830503,123.00025,235.30028,1
151850002,124.20822,236.62904,1
153879731,125.13489,237.64838,1
155908650,124.38758,236.82634,1
157938116,124.40468,236.84515,1
159957597,124.430534,236.8736,1
161977733,125.574684,238.13216,1
164006232,125.37208,237.90929,1
166012764,126.55037,239.20541,1
168015637,125.046036,237.55064,1
170044829,122.46347,234.70982,1
172083995,123.27711,235.60483,1
174103579,121.85846,234.04431,1
176122973,120.30491,232.3354,1
178152207,119.05464,230.96011,1
180171569,117.424194,229.16661,1
182200731,115.779076,227.35698,1
184220177,114.79729,226.27702,1
186239523,114.70905,226.17996,1
188268719,114.44317,225.88748,1
190288286,114.62213,226.08435,1
192317398,113.11295,224.42426,1
194336718,112.36013,223.59615,1
196376159,112.27304,223.50035,1
198395152,112.12232,223.33456,1
200434249,112.27239,223.49963,1
202443739,113.49924,224.84917,1
204482872,114.97312,226.47044,1
206502329,112.874695,224.16217,1
208531507,111.198135,222.31795,1
210550754,111.018425,222.12027,1
212580126,111.490524,222.63957,1
214599314,113.815056,225.19656,1
216628414,112.46243,223.70868,1
218637999,110.485596,221.53416,1
220667119,108.93048,219.82353,1
222686795,109.967514,220.96426,1
224715785,111.76989,222.94688,1
226735056,111.3154,222.44695,1
228774257,112.674225,223.94165,1
230803237,112.28026,223.50829,1
232822597,111.312775,222.44406,1
234851820,109.03924,219.94316,1
236861859,109.349754,220.28473,1
238890920,110.9925,222.09175,1
240919502,112.82883,224.11171,1
242938941,115.12298,226.63528,1
244958167,118.02776,229.83054,1
246987414,118.26263,230.0889,1
249006686,120.67223,232.73946,1
251036157,120.990845,233.08994,1
253064845,123.27282,235.6001,1
255094485,123.36351,235.69986,1
257113385,124.20303,236.62334,1
259142642,123.93491,236.32841,1
261161847,122.258,234.48381,1
263181362,120.42807,232.47089,1
265210560,120.90459,232.99504,1
267239452,123.294365,235.62381,1
269258771,126.420135,239.06215,1
271278062,126.85527,239.5408,1
273297356,125.971886,238.56908,1
275316624,125.99194,238.59114,1
277326088,125.838165,238.42198,1
279345334,125.84878,238.43365,1
281374583,126.718216,239.39005,1
283393918,124.95663,237.45229,1
285403432,123.106895,235.41759,1
287422551,120.6396,232.70357,1
289452033,118.64115,230.50526,1
291471112,116.93173,228.62491,1
293500163,115.623245,227.18558,1
295539233,112.01224,223.21347,1
297558434,108.91576,219.80733,1
299587854,105.676575,216.24423,1
301606947,103.086365,213.395,1
303636082,101.88248,212.07072,1
305675067,100.376274,210.41391,1
307704261,98.9301,208.8231,1
309723641,100.03167,210.03484,1
311752594,103.02965,213.33261,1
313772055,105.25423,215.77965,1
315801256,106.10757,216.71832,1
317802896,108.48553,219.33408,1
319826859,111.16242,222.27867,1
321839184,113.4819,224.8301,1
323874720,115.55261,227.10788,1
325888513,118.685,230.5535,1
327924764,121.326805,233.45949,1
329945818,123.23602,235.55963,1
331972718,125.78404,238.36244,1
333994262,126.72666,239.39934,1
336020877,129.78299,242.76129,1
338042687,132.86383,246.15022,1
340072247,134.169,247.5859,1
342101116,0.0,0.0,0
344130033,125.49832,238.04816,1
346149356,0.0,0.0,0
348188603,0.0,0.0,0
