timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
71158636,71155661,4728849,-42.611065,15.9501705,0
72158652,72155684,4728849,-44.715305,15.9501705,0
73158626,73155669,4728849,-52.08015,16.047874,0
74158625,74155661,4728849,-38.402584,15.9501705,0
75158636,75155680,4728849,-45.767426,16.047874,0
76158640,76155683,4728849,-37.35046,16.047874,0
77158629,77155672,4728849,-48.92379,16.047874,0
78158629,78155673,4728849,-49.97591,16.047874,0
79158627,79155664,4728849,-21.568653,16.047874,0
80158629,80155673,4728849,-35.24622,16.047874,0
81158630,81155674,4728849,-37.35046,16.047874,0
82158646,82155664,4728849,-31.037739,16.047874,0
83158694,83155719,4728849,-32.08986,16.047874,0
84158633,84155675,4728849,-38.402584,16.145578,0
85158638,85155681,4728849,-35.24622,16.145578,0
86158625,86155661,4728849,-28.933496,16.145578,0
87158634,87155672,4728849,-26.829256,16.145578,0
88158627,88155664,4728849,-11.047446,16.145578,0
89145455,89142486,4728849,-11.047446,16.243282,0
90158636,90155678,4728849,-18.41229,16.243282,0
91145457,91142500,4728849,-21.568653,16.243282,0
92132278,92129322,4728849,-16.30805,16.243282,0
93158707,93155709,4728849,-41.558945,16.243282,0
94158641,94155682,4728849,-28.933496,16.340986,0
95158625,95155655,4728849,-21.568653,16.340986,0
95998631,95995656,4728849,-26.829256,16.340986,0
97118627,97115669,4728849,-28.933496,16.43869,0
98158627,98155670,4728849,-16.30805,16.43869,0
99145466,99142487,4728849,-18.41229,16.536394,0
100158658,100155700,4728849,-24.725014,16.536394,0
101158631,101155673,4728849,-6.838964,16.536394,0
102158627,102155669,4728849,-57.34075,16.536394,0
103158639,103155682,4728849,-48.92379,16.634098,0
104158639,104155683,4728849,-24.725014,16.634098,0
105118626,105115657,4728849,-17.36017,16.731802,0
106158625,106155664,4728849,-34.1941,16.731802,0
107158642,107155686,4728849,-61.549236,16.731802,0
108158633,108155676,4728849,-6.838964,16.829506,0
109158671,109155698,4728849,-1.5783607,16.829506,0
110158627,110155661,4728849,-78.38316,16.92721,0
111158666,111155710,4728849,-20.516531,16.92721,0
112158626,112155664,4728849,-37.35046,16.92721,0
113158626,113155662,4728849,-35.24622,17.024914,0
114158675,114155683,4728849,-42.611065,17.024914,0
115158625,115155669,4728849,-14.203808,17.024914,0
116105459,116102502,4728849,-28.933496,17.122618,0
117158639,117155679,4728849,-20.516531,17.122618,0
118158638,118155681,4728849,-35.24622,17.122618,0
119145466,119142506,4728849,-52.08015,17.220322,0
120158671,120155671,4728849,-61.549236,17.220322,0
121158650,121155694,4728849,-27.881376,17.220322,0
122158665,122155681,4728849,-34.1941,17.318026,0
123118625,123115662,4728849,-27.881376,17.318026,0
124158649,124155693,4728849,-45.767426,17.41573,0
125158640,125155684,4728849,-23.672894,17.41573,0
126158636,126155678,4728849,-23.672894,17.41573,0
127158631,127155674,4728849,-11.047446,17.513433,0
128158630,128155673,4728849,-32.08986,17.513433,0
129078639,129075682,4728849,-3.682602,17.513433,0
130158625,130155664,4728849,-31.037739,17.611137,0
131158627,131155661,4728849,-23.672894,17.611137,0
132118625,132115658,4728849,-26.829256,17.611137,0
133158642,133155673,4728849,-17.36017,17.708841,0
134158626,134155661,4728849,-31.037739,17.708841,0
135158633,135155675,4728849,-44.715305,17.806545,0
136158628,136155669,4728849,-18.41229,17.806545,0
137158627,137155655,4728849,-2.6304812,17.806545,0
138092278,138089321,4728849,-45.767426,17.806545,0
139092280,139089323,4728849,-1.5783607,17.90425,0
140145461,140142486,4728849,-37.35046,17.90425,0
141158631,141155675,4728849,-39.454704,17.90425,0
142118634,142115678,4728849,-28.933496,18.001953,0
143132295,143129322,4728849,-39.454704,18.001953,0
144158641,144155679,4728849,-38.402584,18.099659,0
145158643,145155687,4728849,-32.08986,18.099659,0
146158649,146155682,4728849,-11.047446,18.099659,0
147145475,147142486,4728849,-34.1941,18.099659,0
148158650,148155692,4728849,-14.203808,18.197363,0
149158627,149155661,4728849,-41.558945,18.197363,0
150158633,150155677,4728849,-13.151688,18.197363,0
151118644,151115675,4728849,-39.454704,18.295067,0
152158627,152155660,4728849,-28.933496,18.295067,0
153158636,153155678,4728849,-38.402584,18.295067,0
