timestamp,timestamp_sample,device_id,pressure,temperature,error_count
71093280,71092700,4028193,101129.0,25.689999,0
72086890,72086309,4028193,101132.0,25.699999,0
73080469,73079887,4028193,101131.0,25.71,0
74095687,74095106,4028193,101138.0,25.71,0
75100122,75099541,4028193,101141.0,25.72,0
76093665,76093053,4028193,101135.0,25.73,0
77098098,77097517,4028193,101134.0,25.73,0
78091737,78091156,4028193,101133.0,25.74,0
79085272,79084691,4028193,101142.0,25.75,0
80078914,80078334,4028193,101130.0,25.75,0
81094256,81093676,4028193,101147.0,25.75,0
82098676,82098095,4028193,101139.0,25.73,0
83092499,83091918,4028193,101139.0,25.72,0
84096911,84096329,4028193,101119.0,25.699999,0
85090490,85089909,4028193,101109.0,25.68,0
86084095,86083514,4028193,101105.0,25.65,0
87077666,87077085,4028193,101103.0,25.63,0
88092958,88092376,4028193,101095.0,25.609999,0
89097256,89096675,4028193,101068.0,25.58,0
90090874,90090292,4028193,101061.0,25.56,0
91095310,91094729,4028193,101056.0,25.519999,0
92088996,92088415,4028193,101087.0,25.5,0
93082795,93082214,4028193,101095.0,25.47,0
94098083,94097502,4028193,101077.0,25.43,0
95091673,95091092,4028193,101075.0,25.39,0
96096066,96095485,4028193,101076.0,25.369999,0
97089703,97089098,4028193,101069.0,25.33,0
98094102,98093521,4028193,101047.0,25.3,0
99087862,99087281,4028193,101060.0,25.269999,0
100081554,100080972,4028193,101045.0,25.24,0
101096683,101096102,4028193,101040.0,25.21,0
102090275,102089692,4028193,101027.0,25.18,0
103094665,103094084,4028193,101012.0,25.15,0
104088291,104087709,4028193,100996.0,25.119999,0
105092657,105092076,4028193,100997.0,25.09,0
106086254,106085673,4028193,100991.0,25.07,0
107079848,107079262,4028193,100989.0,25.039999,0
108095081,108094500,4028193,100978.0,25.019999,0
109088716,109088135,4028193,100960.0,24.99,0
110093049,110092468,4028193,100950.0,24.97,0
111097686,111097105,4028193,100948.0,24.939999,0
112091290,112090709,4028193,100947.0,24.92,0
113084878,113084284,4028193,100937.0,24.9,0
114100100,114099519,4028193,100928.0,24.88,0
115093744,115093163,4028193,100928.0,24.85,0
116098112,116097530,4028193,100908.0,24.84,0
117091680,117091098,4028193,100901.0,24.81,0
118096096,118095514,4028193,100900.0,24.8,0
119089710,119089129,4028193,100895.0,24.779999,0
120083472,120082891,4028193,100893.0,24.75,0
121098652,121098066,4028193,100890.0,24.74,0
122092461,122091880,4028193,100886.0,24.73,0
123096864,123096279,4028193,100867.0,24.699999,0
124090456,124089876,4028193,100865.0,24.689999,0
125094919,125094323,4028193,100857.0,24.67,0
126088508,126087927,4028193,100853.0,24.66,0
127082092,127081511,4028193,100854.0,24.64,0
128097254,128096673,4028193,100846.0,24.619999,0
129090888,129090307,4028193,100846.0,24.609999,0
130095273,130094691,4028193,100831.0,24.59,0
131099712,131099131,4028193,100825.0,24.58,0
132093307,132092726,4028193,100827.0,24.57,0
133086898,133086316,4028193,100841.0,24.56,0
134080428,134079847,4028193,100833.0,24.55,0
135095899,135095318,4028193,100829.0,24.539999,0
136089505,136088894,4028193,100829.0,24.529999,0
137093921,137093340,4028193,100807.0,24.519999,0
138098563,138097982,4028193,100806.0,24.5,0
139092171,139091589,4028193,100799.0,24.48,0
140085754,140085173,4028193,100794.0,24.47,0
141079303,141078722,4028193,100795.0,24.46,0
142094469,142093879,4028193,100782.0,24.439999,0
143088122,143087541,4028193,100787.0,24.43,0
144092529,144091948,4028193,100780.0,24.42,0
145096860,145096279,4028193,100781.0,24.41,0
146090440,146089859,4028193,100781.0,24.4,0
147084066,147083472,4028193,100772.0,24.39,0
148099270,148098690,4028193,100773.0,24.38,0
149092945,149092364,4028193,100762.0,24.359999,0
150097265,150096684,4028193,100759.0,24.359999,0
151090907,151090326,4028193,100760.0,24.35,0
152095222,152094642,4028193,100749.0,24.34,0
153088914,153088333,4028193,100757.0,24.33,0
154082533,154081951,4028193,100750.0,24.32,0
155097732,155097151,4028193,100746.0,24.31,0
156091256,156090675,4028193,100745.0,24.3,0
157095647,157095066,4028193,100749.0,24.289999,0
158089255,158088674,4028193,100749.0,24.289999,0
159093643,159093058,4028193,100751.0,24.279999,0
160087266,160086685,4028193,100741.0,24.269999,0
161081037,161080456,4028193,100740.0,24.26,0
162096307,162095726,4028193,100754.0,24.26,0
163100660,163100079,4028193,100752.0,24.25,0
164094259,164093677,4028193,100749.0,24.24,0
165098653,165098072,4028193,100744.0,24.23,0
166092334,166091753,4028193,100741.0,24.23,0
167085850,167085265,4028193,100736.0,24.22,0
168079453,168078873,4028193,100726.0,24.21,0
169094886,169094305,4028193,100717.0,24.21,0
170088445,170087864,4028193,100709.0,24.199999,0
171093049,171092468,4028193,100694.0,24.199999,0
172097682,172097101,4028193,100686.0,24.199999,0
173091670,173091088,4028193,100677.0,24.189999,0
174085400,174084819,4028193,100675.0,24.189999,0
175078842,175078261,4028193,100674.0,24.18,0
176094088,176093507,4028193,100660.0,24.18,0
177098471,177097890,4028193,100655.0,24.17,0
178092168,178091587,4028193,100649.0,24.17,0
179096471,179095890,4028193,100642.0,24.16,0
180090098,180089517,4028193,100625.0,24.16,0
181083639,181083058,4028193,100614.0,24.16,0
182077287,182076706,4028193,100615.0,24.15,0
183092499,183091918,4028193,100607.0,24.15,0
184096890,184096308,4028193,100604.0,24.15,0
185090466,185089884,4028193,100590.0,24.15,0
186094845,186094264,4028193,100586.0,24.14,0
187088480,187087898,4028193,100590.0,24.14,0
188082116,188081535,4028193,100587.0,24.13,0
189097370,189096789,4028193,100578.0,24.13,0
190090871,190090290,4028193,100580.0,24.13,0
191095224,191094644,4028193,100577.0,24.119999,0
192088861,192088280,4028193,100579.0,24.119999,0
193093298,193092717,4028193,100574.0,24.119999,0
194086934,194086329,4028193,100568.0,24.109999,0
195080512,195079931,4028193,100574.0,24.109999,0
196095631,196095050,4028193,100573.0,24.109999,0
197089255,197088674,4028193,100572.0,24.1,0
198093743,198093162,4028193,100575.0,24.1,0
199098101,199097520,4028193,100568.0,24.09,0
200091754,200091173,4028193,100567.0,24.09,0
201085274,201084693,4028193,100563.0,24.09,0
202078880,202078299,4028193,100564.0,24.09,0
203094054,203093473,4028193,100565.0,24.08,0
204098444,204097863,4028193,100572.0,24.07,0
205092496,205091915,4028193,100568.0,24.07,0
206096893,206096312,4028193,100569.0,24.07,0
207090707,207090094,4028193,100570.0,24.06,0
208084368,208083786,4028193,100579.0,24.05,0
209077930,209077349,4028193,100574.0,24.05,0
210093160,210092578,4028193,100578.0,24.05,0
211097723,211097142,4028193,100574.0,24.039999,0
212091307,212090726,4028193,100584.0,24.029999,0
213095640,213095049,4028193,100580.0,24.029999,0
214089323,214088742,4028193,100586.0,24.029999,0
215082859,215082277,4028193,100587.0,24.019999,0
216076584,216076004,4028193,100589.0,24.019999,0
217091670,217091089,4028193,100592.0,24.019999,0
218096069,218095489,4028193,100588.0,24.01,0
219100479,219099874,4028193,100598.0,24.01,0
220094078,220093497,4028193,100601.0,24.0,0
221087742,221087161,4028193,100605.0,24.0,0
222081343,222080762,4028193,100616.0,23.99,0
223096444,223095863,4028193,100624.0,23.99,0
224090103,224089522,4028193,100631.0,23.98,0
225094468,225093887,4028193,100638.0,23.98,0
226098868,226098287,4028193,100636.0,23.97,0
227092656,227092074,4028193,100653.0,23.97,0
228086320,228085739,4028193,100661.0,23.96,0
229079914,229079333,4028193,100666.0,23.97,0
230095046,230094465,4028193,100676.0,23.96,0
231088664,231088083,4028193,100679.0,23.949999,0
232093119,232092523,4028193,100692.0,23.949999,0
233097705,233097124,4028193,100701.0,23.949999,0
234091304,234090720,4028193,100705.0,23.939999,0
235084950,235084340,4028193,100712.0,23.939999,0
236100106,236099516,4028193,100727.0,23.939999,0
237093657,237093076,4028193,100737.0,23.939999,0
238098256,238097675,4028193,100746.0,23.939999,0
239091857,239091276,4028193,100758.0,23.93,0
240096268,240095675,4028193,100762.0,23.93,0
241090127,241089546,4028193,100764.0,23.93,0
242083696,242083115,4028193,100784.0,23.93,0
243098920,243098339,4028193,100795.0,23.92,0
244092551,244091970,4028193,100809.0,23.92,0
245096865,245096284,4028193,100817.0,23.92,0
246090431,246089850,4028193,100828.0,23.91,0
247094890,247094309,4028193,100833.0,23.91,0
248088497,248087912,4028193,100849.0,23.91,0
249082255,249081673,4028193,100873.0,23.9,0
250097519,250096938,4028193,100883.0,23.9,0
251091063,251090481,4028193,100894.0,23.89,0
252095434,252094853,4028193,100912.0,23.89,0
253089124,253088520,4028193,100917.0,23.89,0
254093480,254092899,4028193,100925.0,23.88,0
255087071,255086490,4028193,100930.0,23.88,0
256080673,256080093,4028193,100943.0,23.869999,0
257095879,257095298,4028193,100964.0,23.859999,0
258089436,258088855,4028193,100977.0,23.85,0
259093877,259093264,4028193,100988.0,23.85,0
260098273,260097692,4028193,100987.0,23.84,0
261091959,261091378,4028193,100997.0,23.83,0
262085520,262084939,4028193,101014.0,23.82,0
263079062,263078481,4028193,101027.0,23.82,0
264094267,264093686,4028193,101035.0,23.8,0
265087957,265087376,4028193,101050.0,23.789999,0
266092458,266091877,4028193,101061.0,23.779999,0
267096669,267096088,4028193,101076.0,23.76,0
268090272,268089691,4028193,101107.0,23.75,0
269083876,269083296,4028193,101116.0,23.74,0
270099072,270098491,4028193,101124.0,23.73,0
271092881,271092300,4028193,101146.0,23.72,0
272097256,272096675,4028193,101170.0,23.699999,0
273090874,273090293,4028193,101165.0,23.689999,0
274095337,274094756,4028193,101161.0,23.67,0
275088853,275088272,4028193,101158.0,23.65,0
276082476,276081895,4028193,101160.0,23.65,0
277097677,277097096,4028193,101160.0,23.65,0
278091188,278090607,4028193,101160.0,23.65,0
279095686,279095105,4028193,101161.0,23.65,0
280089125,280088522,4028193,101158.0,23.65,0
281093459,281092878,4028193,101158.0,23.66,0
282087084,282086503,4028193,101159.0,23.67,0
283080681,283080101,4028193,101155.0,23.68,0
284095871,284095290,4028193,101162.0,23.689999,0
285100274,285099693,4028193,101160.0,23.699999,0
286093892,286093311,4028193,101160.0,23.71,0
287098259,287097678,4028193,101161.0,23.72,0
288091875,288091294,4028193,101150.0,23.73,0
289085491,289084910,4028193,101147.0,23.75,0
290079118,290078537,4028193,101153.0,23.76,0
291094254,291093673,4028193,101146.0,23.769999,0
292098675,292098094,4028193,101151.0,23.779999,0
293092255,293091674,4028193,101153.0,23.789999,0
294096713,294096132,4028193,101148.0,23.8,0
295090272,295089691,4028193,101149.0,23.81,0
296083848,296083267,4028193,101150.0,23.82,0
297077666,297077085,4028193,101154.0,23.83,0
298092843,298092261,4028193,101146.0,23.84,0
299097293,299096699,4028193,101148.0,23.85,0
300090890,300090309,4028193,101148.0,23.85,0
301095081,301094500,4028193,101150.0,23.859999,0
302088634,302088053,4028193,101146.0,23.869999,0
303082257,303081676,4028193,101149.0,23.869999,0
304097534,304096953,4028193,101151.0,23.89,0
305091162,305090581,4028193,101147.0,23.9,0
306095432,306094851,4028193,101145.0,23.91,0
307089163,307088582,4028193,101149.0,23.92,0
308093636,308093055,4028193,101145.0,23.93,0
309087255,309086674,4028193,101153.0,23.949999,0
310080874,310080293,4028193,101151.0,23.96,0
311096107,311095526,4028193,101158.0,23.97,0
312089629,312089049,4028193,101147.0,23.98,0
313094083,313093502,4028193,101150.0,24.0,0
314087664,314087083,4028193,101149.0,24.01,0
