timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
70418050,70417612,20998703,31.185621691622977,117.19754008490479,0.87728566,-0.29552543,-2.4708328,20.113817,2.6623242,-0.0005161464,-0.09038433,-0.11453133,-0.27784392,-0.11243555,1.1322365,0.47196612,0.11136234,0.50554794,-0.029792305,0.40311515,-0.72446483,0.0011372053,1.0645864,1.8463176,3.298743e-05,33.085495,0.099998474,0.010000001,-33.085495,0.18081509,0.16359192,0.111422375,0.064865895,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70428320,70427594,20998703,31.185621691622977,117.19754008490479,0.87682414,-0.29589346,-2.471054,20.113817,2.6623242,-0.0005161464,-0.086755276,-0.11432771,-0.27356365,-0.107462965,1.1322365,0.47196612,0.11136234,0.31921527,-0.030471886,0.3450714,-0.72293067,0.0011366335,1.0661011,1.8463176,3.2151034e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17339249,0.15935601,0.10675135,0.063619785,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70517914,70517409,20998703,31.185621691622977,117.19754008490479,0.8745216,-0.2987161,-2.4753456,20.113817,2.6623242,-0.0005161464,-0.04360033,-0.0834774,-0.23846933,-0.07004469,1.1322365,0.47196612,0.11136234,0.60660595,0.4413696,0.08356839,-0.6988811,0.0011365055,1.0899918,1.8463176,3.2843418e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17985724,0.16306137,0.11072378,0.06469055,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70617661,70617206,20998703,31.185621691622977,117.19754008490479,0.8733198,-0.30011752,-2.4785995,20.113817,2.6623242,-0.0005161464,-0.007294241,-0.050159905,-0.22596365,-0.056185115,1.1322365,0.47196612,0.11136234,0.0144239105,0.20734008,-0.01792284,-0.6616606,0.0011365672,1.1271322,1.8463176,3.2709213e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17889118,0.1625048,0.10991189,0.06454794,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70717763,70717002,20998703,31.185621691622977,117.19754008490479,0.87060195,-0.30293566,-2.4818077,20.113817,2.6623242,-0.0005161464,-0.019507842,-0.043260843,-0.21257702,-0.042837918,1.1322365,0.47196612,0.11136234,-0.318296,0.0020696986,0.12538414,-0.63320684,0.0011359374,1.1555767,1.8463176,3.261402e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17808893,0.16203022,0.10924695,0.06446716,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70817240,70816799,20998703,31.185621691622977,117.19754008490479,0.8658467,-0.30631146,-2.4839973,20.113817,2.6623242,-0.0005161464,-0.043723445,-0.04612809,-0.20892346,-0.039433658,1.1322365,0.47196612,0.11136234,-0.45329452,-0.43129578,0.0274754,-0.61923355,0.0011362287,1.1696296,1.8463176,3.2535085e-05,33.085495,0.099998474,0.010000001,-33.085495,0.1773558,0.16175273,0.10877692,0.06441134,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
70917081,70916595,20998703,31.185621691622977,117.19754008490479,0.8597155,-0.31182536,-2.4861221,20.113817,2.6623242,-0.0005161464,-0.07343015,-0.0893359,-0.20904131,-0.039459277,1.1322365,0.47196612,0.11136234,-0.37787017,-0.17255716,-0.2380556,-0.6130394,0.0011366392,1.1760734,1.8463176,3.2465425e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17668207,0.16132607,0.10837648,0.06428449,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
71016876,71016392,20998703,31.185621691622977,117.19754008490479,0.8521956,-0.31605414,-2.4877014,20.113817,2.6623242,-0.0005161464,-0.11699246,-0.082743526,-0.22922708,-0.05800647,1.1322365,0.47196612,0.11136234,-0.48731717,-0.034301464,-0.2652345,-0.6203493,0.00113641,1.1689818,1.8463176,3.2388474e-05,33.085495,0.099998474,0.010000001,-33.085495,0.1759718,0.16086543,0.10798049,0.06409678,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
71116709,71116188,20998703,31.185621691622977,117.19754008490479,0.84376323,-0.31869242,-2.4893494,20.113817,2.6623242,-0.0005161464,-0.11362066,-0.100338444,-0.23146893,-0.05795546,1.1322365,0.47196612,0.11136234,0.0018224841,-0.11075442,-0.04860645,-0.6425439,0.0011369517,1.1468773,1.8463176,3.233791e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17542832,0.16048783,0.10780773,0.0639226,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
71216429,71215985,20998703,31.185621691622977,117.19754008490479,0.8368917,-0.32241946,-2.4914513,20.113817,2.6623242,-0.0005161464,-0.103614636,-0.09677343,-0.2084624,-0.033863746,1.1322365,0.47196612,0.11136234,0.18884307,-0.12929733,0.09215842,-0.66448575,0.0011366825,1.1248598,1.8463176,3.2229218e-05,33.085495,0.099998474,0.010000001,-33.085495,0.17465355,0.16018657,0.10735656,0.06373334,inf,inf,inf,inf,inf,1,1,1,1,1,2,1,2,1,0,1,1,0,2,0,0
