timestamp,frequency_hz
70419112,-1.5862049e-14
70429112,-1.26896394e-14
70469122,-5.1976766e-15
70519123,-1.7031745e-15
70569111,-5.580962e-16
70619111,-1.8287697e-16
70669111,-5.9925126e-17
70719133,-1.9636265e-17
70769111,-6.4344113e-18
70819112,-2.108428e-18
70869111,-6.9088963e-19
70919124,-2.2639073e-19
70969129,-7.41837e-20
71019111,-2.4308513e-20
71069111,-7.965413e-21
71119136,-2.6101066e-21
71169113,-8.552796e-22
71219111,-2.8025805e-22
71269111,-9.183496e-23
71319146,-3.0092478e-23
71369110,-9.860703e-24
71419109,-3.2311551e-24
71469111,-1.0587849e-24
71519187,-3.4694263e-25
71569110,-1.1368616e-25
71619110,-3.7252684e-26
71669111,-1.220696e-26
71719143,-3.9999766e-27
71769110,0.004387683
71819110,-0.0007822111
71869110,-0.0011890705
71919128,-0.00080626085
71969109,-0.00026419558
72019110,-8.65716e-05
72069110,0.0004925191
72119136,0.00016138866
72169137,5.288384e-05
72219111,-0.00063371455
72269116,-0.00059170637
72319167,-0.011190801
72369113,-0.0023535488
72419120,-0.0039820825
72469111,-0.00022498281
72519128,0.0034669447
72569111,0.08724712
72619111,0.15485166
72669111,0.20871243
72719167,0.26257065
72769110,0.3139197
72819125,0.33167455
72869111,0.31821173
72919135,0.31387952
72969110,0.4070962
73019110,0.47990125
73069111,0.5516583
73119124,0.6097339
73169110,0.64222723
73219111,0.6968278
73269110,0.7778112
73319149,0.87059045
73369119,0.97924656
73419125,1.1108205
73469111,1.1532062
73519118,1.085212
73569111,0.9380142
73619111,0.8823312
73669110,0.91129625
73719134,0.96110785
73769110,1.091954
73819109,1.307948
73869110,1.4539589
73919131,1.4544556
73969111,1.2053064
74019110,1.0369617
74069111,1.0057921
74119117,1.026966
74169110,1.0984137
74219111,1.2564218
74269111,1.4603277
74319194,1.5845698
74369110,1.4260025
74419111,1.2044717
74469127,1.1609455
74519165,1.2358629
74569112,1.4176701
74619139,1.6454246
74669109,1.6937329
74719117,1.4952406
74769111,1.3106798
74819111,1.2947167
74869126,1.313347
74919128,1.475322
74969111,1.7266105
75019112,1.8642406
75069111,1.6623307
75119133,1.3710374
75169110,1.3277951
75219110,1.4147007
75269111,1.67196
75319168,1.8938127
75369110,1.7724607
75419111,1.551221
75469110,1.5362468
75519124,1.6530422
75569110,1.9011884
75619110,2.1236615
75669111,1.9361004
75719149,1.7895734
75769111,1.8715584
75819126,2.1594956
75869110,2.3542702
75919129,2.0049229
75969111,1.8173963
76019111,1.901905
76069110,2.1384172
76119127,2.350071
76169111,2.1055396
76219110,1.9929398
76269110,2.163507
76319150,2.4710863
76369111,2.3627193
76419113,2.031523
76469110,2.062961
76519134,2.3035104
76569110,2.5440323
76619111,2.2563736
76669110,2.1605144
76719131,2.350339
76769136,2.6541169
76819110,2.380831
76869110,2.2012167
76919136,2.332649
76969110,2.645145
77019111,2.5676165
77069111,2.3254402
77119132,2.4477053
77169111,2.7235336
77219109,2.5475278
77269120,2.3424973
77319162,2.462395
77369110,2.7814944
77419113,2.6602678
77469112,2.3656287
77519132,2.5049548
77569110,2.7616296
77619111,2.4777806
77669110,2.3313935
77719134,2.5103421
77769111,2.8002458
77819110,2.5731637
77869111,2.4244094
77919130,2.669492
77969112,2.843408
78019110,2.5857882
78069125,2.552612
78119158,2.800658
78169116,2.8601317
78219110,2.5335186
78269139,2.6143987
78319118,2.9073596
78369111,2.759565
78419111,2.608017
78469111,2.818477
78519194,3.0269551
78569116,2.7063096
78619111,2.6837432
78669112,2.9621546
78719120,2.9241157
78769113,2.7429035
78819111,2.9420166
78869110,3.140592
78919112,2.8681533
78969110,2.8922865
79019111,3.227295
79069110,3.2488365
79119140,3.29589
79169111,3.421
79219110,3.0625029
79269110,2.9948192
79319128,3.2766852
79369111,3.280478
79419111,3.2601483
79469110,3.48831
79519154,3.222144
79569111,3.0676284
79619110,3.331926
79669112,3.3407395
79719129,3.3301737
79769135,3.5208728
79819110,3.2866788
79869111,3.1046252
79919118,3.3812459
79969111,3.404701
80019111,3.3814173
80069111,3.6042166
80119126,3.3210065
80169111,3.1853902
80219111,3.459865
80269111,3.5044372
80319126,3.5481362
80369111,3.6878517
80419111,3.4077268
80469112,3.397477
80519132,3.6626163
80569111,3.6089911
80619109,3.7777565
80669111,3.676739
80719148,3.4348023
80769111,3.6496503
80819111,3.7150717
80869111,3.7596142
80919176,3.8706012
80969114,3.571981
81019137,3.617326
81069111,3.8576562
81119170,3.7991388
81169111,4.01354
81219110,3.785382
81269110,3.706019
81319143,3.97937
81369111,3.8859217
81419110,4.0765724
81469111,3.8831232
81519126,3.7365313
81569110,3.9957628
81619111,3.9224172
81669110,4.0806937
81719119,3.9589162
81769111,3.7345767
81819110,3.9836707
81869113,3.9060233
81919123,4.0611997
81969111,4.0148015
82019141,3.8055701
82069111,4.053066
82119127,3.9564888
82169111,4.1160245
82219129,4.0526485
82269110,3.8528244
82319131,4.1125255
82369111,4.038398
82419111,4.207937
82469111,4.072024
82519137,3.9136405
82569111,4.1724715
82619110,4.093122
82669111,4.2362056
82719133,4.0876613
82769110,3.9797544
82819111,4.217511
82869110,4.114568
82919129,4.318333
82969110,4.066849
83019111,4.0628877
83069128,4.247842
83119119,4.1871276
83169123,4.2963257
83219111,4.0022597
83269110,4.149131
83319132,4.2047124
83369111,4.234895
83419111,4.2915373
83469111,3.996411
83519122,4.2163253
83569119,4.1524363
83619111,4.272859
83669111,4.2121205
83719161,4.009985
83769110,4.2666826
83819110,4.152026
83869111,4.318382
83919163,4.117825
83969110,4.0559626
84019113,4.2629304
84069111,4.162897
84119187,4.350992
84169110,4.070779
84219111,4.144753
84269111,4.218844
84319124,4.1903276
84369109,4.3189073
84419141,4.0244236
84469111,4.201773
84519125,4.1839232
84569110,4.262516
84619111,4.2440314
84669121,4.013834
84719124,4.2277813
84769160,4.150973
84819112,4.3194113
84869110,4.1739354
84919169,4.0459642
84969111,4.251473
85019111,4.1558547
85069111,4.3238163
85119154,4.1054335
85169111,4.0873938
85219111,4.259679
85269111,4.1997657
85319125,4.3080297
85369116,4.036971
85419111,4.12805
85469111,4.2134533
85519121,4.2453084
85569110,4.279588
85619111,4.019073
85669117,4.203648
85719119,4.1699457
85769111,4.265386
85819111,4.2213645
85869110,4.027377
85919112,4.2730227
85969110,4.1930985
86019111,4.326469
86069110,4.1422033
86119132,4.0618086
86169112,4.293336
86219110,4.219343
86269110,4.347112
86319123,4.094149
86369110,4.148607
86419110,4.2433314
86469110,4.235238
86519141,4.32463
86569111,4.063951
86619110,4.2426167
86669111,4.202491
86719119,4.285957
86769110,4.243251
86819111,4.047088
86869120,4.293482
86919142,4.205224
86969110,4.33102
87019111,4.15083
87069129,4.0746465
87119131,4.2848506
87169111,4.204835
87219111,4.3403606
87269111,4.0894017
87319121,4.1542964
87369111,4.237455
87419111,4.246327
87469111,4.3151655
87519119,4.0474463
87569111,4.2323427
87619111,4.2001286
87669111,4.290362
87719124,4.236167
87769111,4.035841
87819110,4.282165
87869120,4.183691
87919137,4.3163896
87969135,4.140695
88019110,4.0624757
88069111,4.289101
88119123,4.219094
88169111,4.3464065
88219111,4.0787435
88269111,4.1416535
88319140,4.238696
88369111,4.24828
88419111,4.320505
88469111,4.0555224
88519127,4.2321877
88569110,4.213197
88619123,4.2896566
88669111,4.2380223
88719133,4.029087
88769111,4.283397
88819146,4.185447
88869111,4.322793
88919149,4.154227
88969111,4.0703974
89019111,4.275991
89069110,4.1967535
89119167,4.3388414
89169111,4.092683
89219110,4.15002
89269120,4.2420564
89319146,4.222443
89369111,4.316155
89419111,4.0489078
89469114,4.2239714
89519127,4.2041593
89569110,4.2725515
89619111,4.2372947
89669130,4.011443
89719120,4.2836084
89769111,4.184293
89819111,4.318782
89869111,4.165163
89919140,4.060088
89969111,4.278692
90019111,4.1803684
90069110,4.353593
90119120,4.117005
90169111,4.152672
90219112,4.244723
90269110,4.1943126
90319174,4.3216867
90369111,3.359903
90419111,1.3267596
90469110,0.5998665
90519147,0.33537224
90569111,0.24669676
90619111,0.20858426
90669111,0.19548488
90719130,0.19232851
90769110,0.20114145
90819110,0.21303414
90869111,0.22483173
90919113,0.29364592
90969111,1.555327
91019110,2.801678
91069111,3.0598783
91119146,3.4369094
91169110,3.3736942
91219110,3.1715643
91269110,3.3632843
91319139,3.4998345
91369130,3.4422653
91419111,3.6569664
91469110,3.4853857
91519119,3.34008
91569111,3.6019511
91619111,3.6332994
91669110,3.7241054
91719122,3.7978334
91769112,3.4714355
91819111,3.594248
91869111,3.832084
91919125,3.7965348
91969155,3.9845402
92019110,3.708801
92069111,3.660544
92119144,3.937393
92169111,3.877989
92219130,4.075779
92269112,3.8887255
92319127,3.8183632
92369111,4.055162
92419110,4.0252657
92469110,4.1778464
92519113,4.0035486
92569111,3.9091072
92619110,4.1787543
92669111,4.1137953
92719113,4.3164287
92769111,4.090456
92819111,4.093834
92869111,4.256764
92919122,4.175571
92969122,4.2516623
93019111,3.9131587
93069126,4.0139074
93119113,4.0782075
93169111,4.064807
93219110,4.124659
93269110,3.8158948
93319150,3.8835816
93369110,3.9735157
93419111,3.901269
93469111,4.040724
93519154,3.733013
93569110,3.7294436
93619111,3.912072
93669111,3.76607
93719137,3.9468193
93769111,3.6849215
93819111,3.525189
93869111,3.755705
93919124,3.662574
93969110,3.7999027
94019111,3.797331
94069112,3.5515563
94119168,3.732036
94169117,3.7858818
94219110,3.8212976
94269112,3.9582982
94319114,3.7187257
94369122,3.8006127
94419128,3.9912746
94469114,3.9316826
94519119,4.128239
94569112,3.8702345
94619111,3.925609
94669111,4.098087
94719136,4.076862
94769118,4.215995
94819110,3.9863417
94869111,4.069379
94919153,4.197301
94969111,4.182088
95019111,4.3042297
95069111,4.0135493
95119123,4.195648
95169126,4.2135825
95219111,4.264426
95269111,4.237494
95319128,3.9719474
95369139,4.211591
95419111,4.1276317
95469111,4.264228
95519120,4.125438
95569111,3.9278293
95619118,4.1777024
95669111,4.0247307
95719118,4.186492
95769113,4.0051293
95819111,3.913729
95869111,4.141204
95919127,4.078461
95969111,4.2503433
96019111,4.073111
96069111,4.0221844
96119117,4.2382703
96169111,4.1529956
96219111,4.295743
96269110,4.066747
96319134,4.126456
96369111,4.2154837
96419111,4.1506004
96469110,4.2519903
96519128,3.9255207
96569112,4.049824
96619111,4.081672
96669110,4.0923715
96719130,4.1407814
96769111,3.7912734
96819143,3.9115016
96869113,3.9541245
96919118,3.9352684
96969111,4.0242634
97019112,3.6704168
97069110,3.768166
97119120,3.8745396
97169111,3.7856765
97219111,3.9342923
97269111,3.6250741
97319131,3.5429769
97369111,3.762428
97419111,3.675019
97469111,3.8245215
97519148,3.7752542
97569111,3.5798113
97619110,3.802012
97669111,3.8335702
97719153,3.881194
97769118,3.995388
97819111,3.7260725
97869111,3.8701942
97919131,3.9845884
97969111,4.002361
98019112,4.127032
98069111,3.8152845
98119119,3.9858155
98169111,4.0899544
98219111,4.1487756
98269110,4.246528
98319132,3.9827466
98369139,4.2040234
98419111,4.164148
98469111,4.265662
98519128,4.21229
98569111,4.000621
98619111,4.254708
98669110,4.154687
98719118,4.329753
98769111,4.15513
98819110,4.068958
98869113,4.255035
98919121,4.1657124
98969110,4.353743
99019111,4.084853
99069111,4.1067715
99119133,4.250181
99169111,4.231966
99219141,4.303466
99269116,4.024177
99319138,4.1637216
99369111,4.2086306
99419111,4.2759676
99469111,4.2461624
99519113,4.027454
99569111,4.216704
99619111,4.143514
99669111,4.261226
99719112,4.1472464
99769111,3.9372072
99819113,4.164683
99869111,4.0420966
99919141,4.168132
99969111,4.015742
100019111,3.80205
100069122,4.032896
100119125,3.899867
100169111,4.031883
100219126,3.9075003
100269111,3.6639893
100319136,3.907358
100369111,3.8382955
100419137,3.9599185
100469111,3.967487
100519129,3.7580655
100569110,3.9771914
100619110,3.9917223
100669111,4.075022
100719133,4.1165276
100769111,3.874842
100819111,4.121791
100869111,4.0843945
100919127,4.208254
100969111,4.178291
101019111,3.9740732
101069111,4.2371016
101119140,4.143276
101169111,4.3171225
101219111,4.131215
101269111,4.031522
101319135,4.232255
101369110,4.1397996
101419111,4.3254647
101469111,4.076097
101519147,4.082878
101569111,4.2342544
101619111,4.198898
101669127,4.289829
101719167,4.0247474
101769111,4.133707
101819111,4.205707
101869111,4.2378035
101919126,4.2730746
101969111,4.017793
102019111,4.1970897
102069111,4.177338
102119131,4.272865
102169116,4.204879
102219111,3.9879575
102269110,4.245623
102319137,4.1616354
102369111,4.299722
102419110,4.136626
102469147,4.035015
102519127,4.2591734
102569111,4.170785
102619112,4.333791
102669112,4.0809317
102719117,4.1065087
102769111,4.2365766
102819111,4.1947055
102869142,4.300138
102919114,3.9975538
102969111,4.161517
103019129,4.19807
103069111,4.2125974
103119134,4.2213306
103169122,3.9507349
103219111,4.167385
103269111,4.0628996
103319162,4.169508
103369111,4.125949
103419139,3.9407272
103469111,4.1754074
103519122,4.061503
103569111,4.237337
103619111,4.114331
103669111,3.989826
103719114,4.1994743
103769160,4.099238
103819112,4.236664
103869110,4.0598116
103919118,3.9625142
103969111,4.1863194
104019111,4.066528
104069139,4.2468495
104119118,4.0242105
104169112,4.0320935
104219112,4.2046776
104269117,4.1192536
104319145,4.262939
104369111,3.9912345
104419110,4.115998
104469111,4.1624804
104519166,4.156899
104569110,4.2737746
104619125,3.9745867
104669111,4.132624
104719133,4.1236033
104769109,4.2054834
104819110,4.1897454
104869111,3.9711862
104919125,4.181533
104969110,4.121494
105019119,4.2400684
105069122,4.185528
105119119,3.9984179
105169126,4.2515965
105219111,4.158044
105269111,4.289494
105319125,4.1188526
105369110,4.021657
105419111,4.250028
105469110,4.1452465
105519127,4.3142605
105569111,4.076566
105619110,4.1111536
105669111,4.2368455
105719148,4.1829715
105769111,4.2931447
105819110,3.9874792
105869112,4.154737
105919166,4.2056217
105969110,4.250285
106019111,4.256425
106069110,3.978292
106119127,4.2031837
106169116,4.1132
106219129,4.2277837
106269120,4.160707
106319119,3.975724
106369111,4.2385483
106419110,4.108038
106469111,4.2821474
106519164,4.115853
106569111,4.0481763
106619111,4.236392
106669111,4.1496553
106719117,4.334251
106769111,4.0550222
106819111,4.0851226
106869110,4.224658
106919117,4.2113204
106969110,4.2786517
107019112,4.0035334
107069110,4.119405
107119121,4.1866007
107169117,4.220035
107219111,4.248793
107269110,4.001369
107319115,4.1951957
107369124,4.154567
107419110,4.245224
107469118,4.198512
107519132,3.987801
107569111,4.243266
107619110,4.156457
107669114,4.2891164
107719162,4.127287
107769110,4.005364
107819110,4.2387958
107869109,4.1155887
107919147,4.314776
107969110,4.07332
108019111,4.0814924
108069110,4.2427053
108119137,4.1794114
108169110,4.2942014
108219110,3.9888182
108269110,4.126582
108319117,4.199056
108369110,4.2429023
108419110,4.278409
108469110,3.9721396
108519131,4.203007
108569112,4.1335735
108619111,4.2498984
108669123,4.2014318
108719120,3.998133
108769111,4.2527895
108819110,4.135032
108869125,4.3129334
108919137,4.1232004
108969111,4.0304885
109019116,4.233216
109069111,4.136683
109119160,4.3245554
109169111,4.070291
109219111,4.093211
109269111,4.2305675
109319120,4.200578
109369111,4.2884126
109419111,4.002108
109469110,4.091865
109519136,4.1617117
109569111,4.1455603
109619112,4.2167573
109669111,3.9418805
109719117,4.1192384
109769110,4.1028233
109819111,4.147094
109869138,4.1762176
109919119,3.9414213
109969111,4.176851
110019110,4.075377
110069129,4.2146316
110119119,4.1650023
110169111,3.9703896
110219139,4.234296
110269110,4.1319184
110319168,4.298762
110369110,4.111192
110419110,4.031979
