timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
70885725,70885165,45,nan,0,11763,0,1576,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71389793,71389235,45,nan,0,11847,0,1576,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71898728,71898168,45,nan,0,11933,0,1576,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
72400529,72399742,45,nan,0,12016,0,1576,1496,1101,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
72905203,72904564,45,nan,0,12101,0,1576,1495,1175,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
73390686,73390127,45,nan,0,12183,0,1576,1495,1213,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
73907430,73906872,45,nan,0,12269,0,1575,1495,1253,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
74396236,74395667,45,nan,0,12351,0,1576,1495,1283,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
74897848,74897254,45,nan,0,12435,0,1576,1495,1312,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
75404337,75403778,45,nan,0,12520,0,1575,1495,1348,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
75905522,75904954,45,nan,0,12604,0,1575,1495,1400,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
76400058,76399498,45,nan,0,12687,0,1575,1495,1433,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
76896476,76895886,45,nan,0,12770,0,1575,1495,1463,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
77380159,77379600,45,nan,0,12851,0,1575,1495,1505,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
77901438,77900880,45,nan,0,12938,0,1576,1495,1530,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
78408021,78407462,45,nan,0,13023,0,1575,1495,1552,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
78894436,78893865,45,nan,0,13105,0,1575,1495,1585,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
79393429,79392871,45,nan,0,13189,0,1575,1495,1622,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
79897449,79896881,45,nan,0,13273,0,1575,1495,1643,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
80404278,80403719,45,nan,0,13358,0,1575,1495,1675,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
80885324,80884766,45,nan,0,13439,0,1563,1414,1705,1501,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
81387206,81386648,45,nan,0,13523,0,1567,1416,1738,1502,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
81908237,81907677,45,nan,0,13610,0,1315,1495,1752,1501,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
82392338,82391752,45,nan,0,13691,0,1450,1495,1763,1502,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
82898868,82898308,45,nan,0,13776,0,1417,1423,1785,1502,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
83397942,83397383,45,nan,0,13860,0,1418,1477,1787,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
83904175,83903614,45,nan,0,13944,0,1510,1480,1789,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
84388320,84387762,45,nan,0,14026,0,1337,1495,1789,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
84887232,84886647,45,nan,0,14109,0,1348,1495,1789,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
85391291,85390732,45,nan,0,14194,0,1447,1495,1790,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
85895153,85894565,45,nan,0,14278,0,1507,1495,1792,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
86399053,86398495,45,nan,0,14362,0,1417,1495,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
86895940,86895380,45,nan,0,14446,0,1368,1495,1795,1502,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
87397026,87396467,45,nan,0,14530,0,1248,1495,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
87898725,87898166,45,nan,0,14614,0,1294,1495,1794,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
88407714,88407090,45,nan,0,14699,0,1575,1495,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
88891826,88891257,45,nan,0,14780,0,1324,1502,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
89392991,89392432,45,nan,0,14864,0,1575,1495,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
89891919,89891361,45,nan,0,14948,0,1575,1495,1795,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
90400988,90400421,45,nan,0,15033,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
90902592,90902034,45,nan,0,15117,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
91386712,91386152,45,nan,0,15198,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
91896006,91895447,45,nan,0,15284,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
92401736,92401177,45,nan,0,15368,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
92901185,92900627,45,nan,0,15452,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
93404646,93404087,45,nan,0,15537,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
93886543,93885984,45,nan,0,15617,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
94392790,94392219,45,nan,0,15702,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
94894236,94893677,45,nan,0,15786,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
95395627,95395069,45,nan,0,15870,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
95897515,95896879,45,nan,0,15954,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
96403570,96403012,45,nan,0,16039,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
96887502,96886931,45,nan,0,16120,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
97391425,97390867,45,nan,0,16205,0,1574,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
97895399,97894841,45,nan,0,16289,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1517,998,998,18,0,0,4,-1
98399700,98399140,45,nan,0,16374,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
98901249,98900689,45,nan,0,16458,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
99405278,99404720,45,nan,0,16542,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
99906399,99905823,45,nan,0,16626,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
100390525,100389967,45,nan,0,16707,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
100899903,100899344,45,nan,0,16793,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
101396416,101395832,45,nan,0,16876,0,1574,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
101889755,101889195,45,nan,0,16959,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
102394030,102393462,45,nan,0,17043,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
102897744,102897185,45,nan,0,17128,0,1574,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
103386796,103386237,45,nan,0,17210,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
103891032,103890474,45,nan,0,17294,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
104384598,104384034,45,nan,0,17377,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
104889300,104888726,45,nan,0,17461,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
105395030,105394396,45,nan,0,17546,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
105898939,105898380,45,nan,0,17631,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
106400846,106399922,45,nan,0,17715,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
106891787,106891220,45,nan,0,17797,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
107398369,107397810,45,nan,0,17882,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
107897356,107896798,45,nan,0,17965,0,1574,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
108401885,108401302,45,nan,0,18050,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1516,998,998,18,0,0,4,-1
108902702,108902113,45,nan,0,18134,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
109391584,109391023,45,nan,0,18216,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
109890777,109890218,45,nan,0,18300,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
110397742,110397183,45,nan,0,18385,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1536,998,998,18,0,0,4,-1
110901115,110900555,45,nan,0,18469,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1554,998,998,18,0,0,4,-1
111392626,111392068,45,nan,0,18551,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
111896380,111895821,45,nan,0,18636,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
112400408,112399850,45,nan,0,18720,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
112907060,112906495,45,nan,0,18805,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
113391216,113390657,45,nan,0,18886,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
113887283,113886725,45,nan,0,18969,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
114389342,114388784,45,nan,0,19053,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
114888137,114887547,45,nan,0,19137,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
115394187,115393628,45,nan,0,19222,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
115898111,115897552,45,nan,0,19306,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
116405358,116404799,45,nan,0,19391,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
116906083,116905512,45,nan,0,19475,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
117402987,117402403,45,nan,0,19559,0,1575,1495,1795,1503,1927,1094,1927,1927,1927,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
