timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
70285019,70261456,3,4,1,0,0,0,0,0,0,0,0,0,0
71303877,71282103,3,4,1,0,0,0,0,0,0,0,0,0,0
72313357,72289960,3,4,1,0,0,0,0,0,0,0,0,0,0
73324137,73300298,3,4,1,0,0,0,0,0,0,0,0,0,0
74329153,74305973,3,4,1,0,0,0,0,0,0,0,0,0,0
75337083,75313806,3,4,1,0,0,0,0,0,0,0,0,0,0
76347953,76324286,3,4,1,0,0,0,0,0,0,0,0,0,0
77358174,77335133,3,4,1,0,0,0,0,0,0,0,0,0,0
78364233,78342880,3,4,1,0,0,0,0,0,0,0,0,0,0
79371749,79347961,3,4,1,0,0,0,0,0,0,0,0,0,0
80384615,80360912,3,4,1,0,0,0,0,0,0,0,0,0,0
81387633,81363881,3,4,1,0,0,0,0,0,0,0,0,0,0
82392745,82369539,3,4,1,0,0,0,0,0,0,0,0,0,0
83398342,83377379,3,4,1,0,0,0,0,0,0,0,0,0,0
84411461,84387762,3,4,1,0,0,0,0,0,0,0,0,0,0
85414107,85390732,3,4,1,0,0,0,0,0,0,0,0,0,0
86422107,86398495,3,4,1,0,0,0,0,0,0,0,0,0,0
87442400,87419040,3,4,1,0,0,0,0,0,0,0,0,0,0
88450265,88427043,3,4,1,0,0,0,0,0,0,0,0,0,0
89461194,89437282,3,4,1,0,0,0,0,0,0,0,0,0,0
90311549,90288775,4,6,1,0,0,0,0,0,0,0,0,0,0
91319497,91296614,4,6,1,0,0,0,0,0,0,0,0,0,0
92335520,92311426,4,6,1,0,0,0,0,0,0,0,0,0,0
93337912,93314404,4,6,1,0,0,0,0,0,0,0,0,0,0
94351334,94327266,4,6,1,0,0,0,0,0,0,0,0,0,0
95374006,95350083,4,6,1,0,0,0,0,0,0,0,0,0,0
96383943,96360703,4,6,1,0,0,0,0,0,0,0,0,0,0
97391824,97368602,4,6,1,0,0,0,0,0,0,0,0,0,0
98400114,98379034,4,6,1,0,0,0,0,0,0,0,0,0,0
99405677,99381825,4,6,1,0,0,0,0,0,0,0,0,0,0
100413263,100389967,4,6,1,0,0,0,0,0,0,0,0,0,0
101418564,101395832,4,6,1,0,0,0,0,0,0,0,0,0,0
102439037,102415491,4,6,1,0,0,0,0,0,0,0,0,0,0
103454414,103431542,4,6,1,0,0,0,0,0,0,0,0,0,0
104474928,104451324,4,6,1,0,0,0,0,0,0,0,0,0,0
