timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
70880117,70879157,527633,0.22216228,0.1999898,0.40658003,3
71300082,71299118,527633,0.2383433,0.2008717,0.39306736,3
71820076,71809125,527633,0.16452777,0.19900669,0.4318025,3
72380099,72369131,527633,0.19998568,0.17968188,0.4222616,3
72800099,72789128,527633,0.21924084,0.18355936,0.42274415,3
73360102,73349131,527633,0.18094337,0.13734232,0.46352386,3
73780078,73779118,527633,0.17591932,0.16267392,0.44924054,3
74340078,74339118,527633,0.21323612,0.14878723,0.42177004,3
74880084,74829147,527633,0.18454462,0.21053313,0.40717977,3
75320153,75319175,527633,0.211485,0.19295183,0.41551083,3
75880113,75879153,527633,0.19755638,0.16945091,0.41592118,3
76360105,76349135,527633,0.19911359,0.16340989,0.43035683,3
76880086,76839124,527633,0.21453789,0.16991404,0.41630015,3
77340110,77329152,527633,0.29033408,0.18097854,0.37291774,3
77860119,77819133,527633,0.113621734,0.12775159,0.45114714,3
78320085,78309134,527633,0.19073567,0.09103488,0.45464036,3
78880171,78879164,527633,0.15888986,0.12340423,0.45433795,3
79300079,79299119,527633,0.04173471,0.12310443,0.4747874,3
79860081,79859122,527633,0.20037591,0.062405363,0.45729518,3
80280161,80279132,527633,0.22025573,0.065947115,0.4476587,3
80880088,80839124,527633,0.20047522,0.099765375,0.4571291,3
81340078,81329140,527633,0.164644,0.13681102,0.46251035,3
81860077,81819126,527633,0.1384306,0.19358762,0.4605511,3
82320098,82309127,527633,0.16413997,0.24170996,0.45048702,3
82860076,82799123,527633,0.12907061,0.20107311,0.44236076,3
83320099,83319139,527633,0.11426121,0.22244257,0.4299538,3
83880090,83879126,527633,0.11737938,0.10909624,0.47568327,3
84300077,84299117,527633,0.14969477,0.1177006,0.47289786,3
84860077,84859118,527633,0.1564638,0.123519056,0.47062612,3
85380077,85349124,527633,0.17384636,0.09648256,0.46846908,3
85860082,85839132,527633,0.17521374,0.055718757,0.4721421,3
86360167,86329132,527633,0.14511317,0.06799167,0.49080566,3
86840087,86819124,527633,0.14389324,0.10104549,0.4798492,3
87360120,87359161,527633,0.16184422,0.12364178,0.47351572,3
87780078,87779118,527633,0.19842649,0.09128038,0.45711198,3
88340082,88339119,527633,0.17719153,0.025282137,0.47736952,3
88880135,88829140,527633,0.13408282,-0.07273132,0.49582756,3
89320113,89319153,527633,0.08357249,-0.19273683,0.46210033,3
89780078,89779118,527633,0.11063039,-0.20697984,0.46549043,3
90340078,90339118,527633,0.15171432,-0.22827807,0.4362114,3
90880089,90829125,527633,0.123040795,-0.26772326,0.4344107,3
91320109,91319146,527633,0.32992372,-0.22110474,0.3171021,3
91740087,91739127,527633,0.31044513,-0.158349,0.36345306,3
92360098,92359139,527633,0.263276,-0.029504467,0.44934037,3
92780077,92779118,527633,0.19223568,-0.004155349,0.47136855,3
93340078,93339118,527633,0.18821543,0.013714474,0.48794523,3
93880100,93829127,527633,0.12825464,-0.010736498,0.49871725,3
94340084,94339124,527633,0.2301231,-0.066699915,0.48620635,3
94780097,94779117,527633,0.18280312,-0.1059532,0.4586398,3
95340102,95339135,527633,0.14198297,-0.12432177,0.48616427,3
95880179,95829140,527633,0.15796807,-0.18719995,0.45708853,3
96320101,96319141,527633,0.18787268,-0.15031955,0.44588467,3
96800091,96799125,527633,0.15259707,-0.11734901,0.48029557,3
97360101,97359139,527633,0.12900417,-0.10892562,0.4901754,3
