timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
68589631,0,0,0,0,0
69096641,0,0,0,0,0
69602638,0,0,0,0,0
70108812,0,0,0,0,0
70610638,0,0,0,0,0
71116829,0,0,0,0,0
71622640,0,0,0,0,0
72128648,0,0,0,0,0
72634639,0,0,0,0,0
73140657,0,0,0,0,0
73646638,0,0,0,0,0
74152707,0,0,0,0,0
74658667,0,0,0,0,0
75164657,0,0,0,0,0
75670658,0,0,0,0,0
76176656,0,0,0,0,0
76682655,0,0,0,0,0
77188666,0,0,0,0,0
77694655,0,0,0,0,0
78200655,0,0,0,0,0
78706656,0,0,0,0,0
79212661,0,0,0,0,0
79718706,0,0,0,0,0
80224655,0,0,0,0,0
80730656,0,0,0,0,0
81236655,0,0,0,0,0
81743639,0,0,0,0,0
82249639,0,0,0,0,0
82755639,0,0,0,0,0
83261970,0,0,0,0,0
83767638,0,0,0,0,0
84273637,0,0,0,0,0
84780638,0,0,0,0,0
85286638,0,0,0,0,0
85792638,0,0,0,0,0
86298680,0,0,0,0,0
86804690,0,0,0,0,0
87310655,0,0,0,0,0
87816638,0,0,0,0,0
88322636,0,0,0,0,0
88829635,0,0,0,0,0
89335637,0,0,0,0,0
89841693,0,0,0,0,0
90347653,0,0,0,0,0
90853654,0,0,0,0,0
91361637,0,0,0,0,0
91867638,0,0,0,0,0
92373651,0,0,0,0,0
92879796,0,0,0,0,0
93385658,0,0,0,0,0
93892638,0,0,0,0,0
94399098,0,0,0,0,0
94905638,0,0,0,0,0
95412637,0,0,0,0,0
95918681,0,0,0,0,0
96425080,0,0,0,0,0
96930637,0,0,0,0,0
97436638,0,0,0,0,0
97942639,0,0,0,0,0
98449639,0,0,0,0,0
98955638,0,0,0,0,0
99461638,0,0,0,0,0
99968648,0,0,0,0,0
100474635,0,0,0,0,0
100980701,0,0,0,0,0
101487657,0,0,0,0,0
101993658,0,0,0,0,0
102499656,0,0,0,0,0
103005656,0,0,0,0,0
103511656,0,0,0,0,0
104017656,0,0,0,0,0
104524638,0,0,0,0,0
105031211,0,0,0,0,0
105536637,0,0,0,0,0
106042637,0,0,0,0,0
106548845,0,0,0,0,0
107055638,0,0,0,0,0
107561851,0,0,0,0,0
108067637,0,0,0,0,0
108573638,0,0,0,0,0
109079638,0,0,0,0,0
109585638,0,0,0,0,0
110091653,0,0,0,0,0
110597724,0,0,0,0,0
111103653,0,0,0,0,0
111609641,0,0,0,0,0
112115638,0,0,0,0,0
112621640,0,0,0,0,0
113127638,0,0,0,0,0
113633638,0,0,0,0,0
114139638,0,0,0,0,0
114645652,0,0,0,0,0
115151772,0,0,0,0,0
115657656,0,0,0,0,0
116164342,0,0,0,0,0
116669656,0,0,0,0,0
117175657,0,0,0,0,0
117681689,0,0,0,0,0
118188649,0,0,0,0,0
118694635,0,0,0,0,0
119200638,0,0,0,0,0
119706677,0,0,0,0,0
120212719,0,0,0,0,0
120718666,0,0,0,0,0
121224640,0,0,0,0,0
121730638,0,0,0,0,0
122236639,0,0,0,0,0
122742638,0,0,0,0,0
123248649,0,0,0,0,0
123755375,0,0,0,0,0
124260657,0,0,0,0,0
124766657,0,0,0,0,0
125272656,0,0,0,0,0
125778776,0,0,0,0,0
126285657,0,0,0,0,0
126791970,0,0,0,0,0
127297656,0,0,0,0,0
127804666,0,0,0,0,0
128310677,0,0,0,0,0
128816657,0,0,0,0,0
129323093,0,0,0,0,0
129828667,0,0,0,0,0
130334827,0,0,0,0,0
130840696,0,0,0,0,0
131346658,0,0,0,0,0
131853640,0,0,0,0,0
132360638,0,0,0,0,0
132866638,0,0,0,0,0
133373641,0,0,0,0,0
133879638,0,0,0,0,0
134385997,0,0,0,0,0
134891639,0,0,0,0,0
135397637,0,0,0,0,0
135903638,0,0,0,0,0
136409635,0,0,0,0,0
136915677,0,0,0,0,0
137421658,0,0,0,0,0
137927644,0,0,0,0,0
138433638,0,0,0,0,0
138939642,0,0,0,0,0
139445666,0,0,0,0,0
139951639,0,0,0,0,0
140457638,0,0,0,0,0
140963638,0,0,0,0,0
141469639,0,0,0,0,0
141975638,0,0,0,0,0
142481638,0,0,0,0,0
142988095,0,0,0,0,0
143493880,0,0,0,0,0
143999638,0,0,0,0,0
144505653,0,0,0,0,0
145011638,0,0,0,0,0
145517637,0,0,0,0,0
146023638,0,0,0,0,0
146529635,0,0,0,0,0
147035637,0,0,0,0,0
147541640,0,0,0,0,0
148047666,0,0,0,0,0
148553640,0,0,0,0,0
149060637,0,0,0,0,0
149566638,0,0,0,0,0
150072637,0,0,0,0,0
150578649,0,0,0,0,0
151084638,0,0,0,0,0
151590638,0,0,0,0,0
152096898,0,0,0,0,0
152602697,0,0,0,0,0
153108648,0,0,0,0,0
153614731,0,0,0,0,0
154120638,0,0,0,0,0
154626652,0,0,0,0,0
155132790,0,0,0,0,0
155638735,0,0,0,0,0
156144638,0,0,0,0,0
156651679,0,0,0,0,0
157157638,0,0,0,0,0
157663640,0,0,0,0,0
158169638,0,0,0,0,0
158675637,0,0,0,0,0
159181638,0,0,0,0,0
159687896,0,0,0,0,0
160193638,0,0,0,0,0
160699638,0,0,0,0,0
161205638,0,0,0,0,0
161711638,0,0,0,0,0
162218007,0,0,0,0,0
