timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
70346620,0,31.185630999999997,117.1975365,35.249,33.054,1768555401299510,10813493,0.082,0.26790646,0.33800003,0.48100004,0.53,0.75,102,4,0.19700001,-0.17500001,-0.091000006,-0.16900001,4.589824,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
70449619,0,31.1856308,117.19753639999999,35.271,33.076,1768555401399510,10813493,0.079,0.20938541,0.33800003,0.48100004,0.53,0.75,102,4,0.26000002,-0.20600002,-0.15900001,-0.22500001,4.1000743,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
70550621,0,31.185630699999997,117.19753619999999,35.291000000000004,33.096000000000004,1768555401499510,10813493,0.069000006,0.27668896,0.33800003,0.48100004,0.53,0.75,102,4,0.20600002,-0.104,-0.178,-0.15200001,4.130068,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
70649618,0,31.1856306,117.1975361,35.298,33.103,1768555401599510,10813493,0.062000003,0.27669403,0.33800003,0.48000002,0.53999996,0.79999995,102,4,0.089,0.008,-0.08800001,-0.055000003,4.130068,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
70749707,0,31.1856306,117.197536,35.301,33.105000000000004,1768555401699510,10813493,0.053000003,0.48678768,0.337,0.48000002,0.53999996,0.79999995,102,4,0.109000005,0.10700001,0.020000001,-0.029000001,4.701268,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
70845623,0,31.185630699999997,117.1975361,35.298,33.103,1768555401799510,10813493,0.065000005,0.42535275,0.337,0.48000002,0.53999996,0.79999995,102,4,0.13800001,0.097,0.098000005,0.068,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
70949618,0,31.185630699999997,117.19753619999999,35.288000000000004,33.093,1768555401899510,10813493,0.056,0.42535594,0.337,0.48000002,0.53999996,0.79999995,102,4,0.089,0.049000002,0.074,0.028,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
71099637,0,31.1856308,117.1975363,35.277,33.082,1768555401999511,10813493,0.095000006,0.42536116,0.337,0.47900003,0.53999996,0.79999995,102,4,0.033,0.0,-0.033,0.162,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
71247629,0,31.185630699999997,117.19753619999999,35.286,33.091,1768555402199510,10813493,0.105000004,0.42537686,0.337,0.47900003,0.53,0.75,102,10,0.023000002,-0.023000002,0.0,-0.24100001,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
71344617,0,31.185630699999997,117.19753619999999,35.301,33.106,1768555402299510,10813493,0.076000005,0.42537934,0.33600003,0.47900003,0.53999996,0.79999995,102,10,0.048,0.037,-0.030000001,-0.064,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
71448630,0,31.185630699999997,117.19753619999999,35.293,33.098,1768555402399510,10813493,0.086,0.42538473,0.33600003,0.47900003,0.53999996,0.79999995,102,10,0.063,-0.054,-0.032,0.157,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
71549617,0,31.1856306,117.19753619999999,35.282000000000004,33.087,1768555402499510,10813493,0.059000004,0.32278746,0.33600003,0.47800002,0.53999996,0.79999995,102,10,0.148,-0.143,0.036000002,0.081,1.7496126,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
