timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
70417847,70417612,-0.9240544,0.0044513983,-0.17834325,0.33807924,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70422840,70422602,-0.92429024,0.006523449,-0.17811726,0.33751947,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70472731,70472500,-0.9270253,0.024618916,-0.17423998,0.33114716,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70522638,70522399,-0.93039566,0.035069294,-0.1680454,0.32387477,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70572570,70572297,-0.93437207,0.034986924,-0.15869991,0.31707895,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70617440,70617206,-0.93808085,0.029018885,-0.14862885,0.31156337,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70672348,70672094,-0.94190824,0.01569805,-0.13681248,0.30634117,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70722235,70721992,-0.9439733,-0.0024949035,-0.12889743,0.30379894,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70767134,70766900,-0.94485986,-0.023673568,-0.12184068,0.30304164,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70822018,70821789,-0.9447435,-0.045881297,-0.116103016,0.30310848,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70871912,70871687,-0.9439203,-0.06190121,-0.115399316,0.30309394,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70921832,70921585,-0.94266325,-0.07267747,-0.11931883,0.30309576,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
70971722,70971483,-0.9410758,-0.078904174,-0.124550246,0.3043646,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71021612,71021383,-0.9395184,-0.08082029,-0.12730211,0.30751824,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71071515,71071280,-0.9385002,-0.07840342,-0.12522364,0.31207263,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71121431,71121178,-0.93820447,-0.07197449,-0.117905326,0.31731775,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71171319,71171076,-0.9384219,-0.0626794,-0.10736483,0.3223484,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71221208,71220975,-0.938645,-0.053642467,-0.09731026,0.32649484,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71271102,71270873,-0.938764,-0.04626849,-0.09135302,0.32899264,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71321006,71320771,-0.938837,-0.04072175,-0.09138778,0.32950738,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71370899,71370670,-0.9392628,-0.037570894,-0.09580471,0.32740703,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71420813,71420568,-0.9402069,-0.03620227,-0.10286122,0.32267648,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
