timestamp,lat_accel,lat_accel_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,airspeed_ref,bearing,heading_ref,min_ground_speed_ref,adapted_period,p_gain,time_const,can_run_factor,wind_est_valid
104927515,1.1226668,0.0,1.0,1.0,13.537585,25.37987,7.377343,0.13053852,0.29327026,5.0,10.0,0.87964594,7.0,1.0,1
105017162,1.2982084,0.0,1.0,1.0,13.188516,26.485535,7.418252,0.18391638,0.32891974,5.0,10.0,0.87964594,7.0,1.0,1
105116932,1.1956147,0.0,1.0,1.0,12.82586,25.261099,7.4095445,0.16800337,0.3198494,5.0,10.0,0.87964594,7.0,1.0,1
105216719,1.312339,0.0,1.0,1.0,12.452313,26.333784,7.4517703,0.22336736,0.3586962,5.0,10.0,0.87964594,7.0,1.0,1
105316519,1.1482621,0.0,1.0,1.0,12.079278,24.344177,7.4247766,0.18517819,0.33327708,5.0,10.0,0.87964594,7.0,1.0,1
105416310,1.1995201,0.0,1.0,1.0,11.725833,25.13267,7.461048,0.23305845,0.3670208,5.0,10.0,0.87964594,7.0,1.0,1
105516309,1.3337972,0.0,1.0,1.0,11.347057,25.561487,7.485082,0.27166566,0.39251748,5.0,10.0,0.87964594,7.0,1.0,1
105615856,1.4107513,0.0022758138,1.0,1.0,10.978766,25.916536,7.508236,0.30757222,0.4179177,5.0,10.0,0.87964594,7.0,1.0,1
105715750,1.5984315,0.008254561,1.0,1.0,10.601526,26.955698,7.5376115,0.3639013,0.4567333,5.0,10.0,0.87964594,7.0,1.0,1
105815438,1.4425393,0.0031840545,1.0,1.0,10.218015,25.172344,7.5265,0.34012446,0.44101492,5.0,10.0,0.87964594,7.0,1.0,1
105915302,1.6254727,0.010951576,1.0,1.0,9.837012,26.280615,7.55526,0.40086785,0.4823671,5.0,10.0,0.87964594,7.0,1.0,1
106015030,1.5476999,0.006169966,1.0,1.0,9.450189,24.97385,7.5526657,0.39312792,0.47831658,5.0,10.0,0.87964594,7.0,1.0,1
106114917,1.4806299,0.013275349,1.0,1.0,9.097043,24.634178,7.559719,0.41129962,0.49023482,5.0,10.0,0.87964594,7.0,1.0,1
106214615,1.6367548,0.018050423,1.0,1.0,8.730356,25.333912,7.5778193,0.46154875,0.52458596,5.0,10.0,0.87964594,7.0,1.0,1
106314501,1.3630998,0.01609986,1.0,1.0,8.387976,23.237413,7.5664334,0.4286114,0.50287294,5.0,10.0,0.87964594,7.0,1.0,1
106414193,1.5603732,0.025822584,1.0,1.0,8.037187,24.497858,7.585844,0.4968659,0.5486415,5.0,10.0,0.87964594,7.0,1.0,1
106514052,1.4678439,0.020791633,1.0,1.0,7.686751,23.169233,7.5850515,0.48976153,0.54527384,5.0,10.0,0.87964594,7.0,1.0,1
106613965,1.6288849,0.033376426,1.0,1.0,7.336539,24.38851,7.6007085,0.55693823,0.58974725,5.0,10.0,0.87964594,7.0,1.0,1
106713617,1.7800299,0.035128985,1.0,1.0,6.97437,24.777678,7.6064625,0.60088974,0.6203048,5.0,10.0,0.87964594,7.0,1.0,1
106813389,1.6082538,0.042181276,1.0,1.0,6.6374235,23.90539,7.6067934,0.6103692,0.6279269,5.0,10.0,0.87964594,7.0,1.0,1
106913334,1.7936132,0.048352275,1.0,1.0,6.2898974,24.714653,7.6066837,0.6648911,0.6635265,5.0,10.0,0.87964594,7.0,1.0,1
107012956,1.4072084,0.043197498,1.0,1.0,5.954931,22.010492,7.605039,0.6289114,0.64133036,5.0,10.0,0.87964594,7.0,1.0,1
107112961,1.5891978,0.058600787,1.0,1.0,5.6327705,23.445559,7.603446,0.70133686,0.68874156,5.0,10.0,0.87964594,7.0,1.0,1
107212551,1.6553051,0.059796583,1.0,1.0,5.306839,23.363188,7.5982947,0.7345883,0.7119974,5.0,10.0,0.87964594,7.0,1.0,1
107332503,1.5931436,0.0806874,1.0,1.0,4.934575,23.951757,7.588796,0.7889072,0.74941427,5.0,10.0,0.87964594,7.0,1.0,1
107412181,1.7913163,0.08893056,1.0,1.0,4.678097,24.97084,7.576869,0.83779275,0.7815805,5.0,10.0,0.87964594,7.0,1.0,1
107532099,1.645607,0.1050549,1.0,1.0,4.3128343,24.901592,7.561176,0.87693244,0.80903697,5.0,10.0,0.87964594,7.0,1.0,1
107611721,1.7687877,0.111637466,1.0,1.0,4.072445,25.52384,7.543574,0.914693,0.8365091,5.0,10.0,0.87964594,7.0,1.0,1
107731879,1.5992174,0.10566128,1.0,1.0,3.7127697,23.970612,7.54186,0.93025047,0.84715927,5.0,10.0,0.87964594,7.0,1.0,1
107831457,1.7229623,0.1297119,1.0,1.0,3.4308236,25.683666,7.5108957,0.9905354,0.8893067,5.0,10.0,0.87964594,7.0,1.0,1
107931317,1.7285745,0.12503193,1.0,1.0,3.149887,25.073147,7.5016127,1.0153745,0.9086714,5.0,10.0,0.87964594,7.0,1.0,1
108031049,1.6803219,0.14761457,1.0,1.0,2.8921776,26.076475,7.4741073,1.0592964,0.9375317,5.0,10.0,0.87964594,7.0,1.0,1
108130633,1.8771528,0.15833877,1.0,1.0,2.6278524,27.12825,7.4428377,1.1023386,0.9683938,5.0,10.0,0.87964594,7.0,1.0,1
108230631,1.6692599,0.15723093,1.0,1.0,2.378391,26.142914,7.4359446,1.122561,0.98253465,5.0,10.0,0.87964594,7.0,1.0,1
108330507,1.7418671,0.1706655,1.0,1.0,2.150329,27.030312,7.408736,1.1590421,1.0091136,5.0,10.0,0.87964594,7.0,1.0,1
