timestamp,nav_state,failure
70097685,15,0
70597840,15,0
71106839,15,0
71655704,15,0
72164876,15,0
72673591,15,0
73224970,15,0
73731973,15,0
74240401,15,0
74789275,15,0
75298834,15,0
75807182,15,0
76316209,15,0
76865285,15,0
77373973,15,0
77881702,15,0
78382001,15,0
78890889,15,0
79400110,15,0
79905701,15,0
80407954,15,0
80916803,15,0
81423701,15,0
81924703,15,0
82434017,15,0
82942700,15,0
83448837,15,0
83950609,15,0
84459548,15,0
84967684,15,0
85467723,15,0
85976574,15,0
86485361,15,0
86991838,15,0
87493322,15,0
88002251,15,0
88509682,15,0
89010169,15,0
89519876,15,0
90028150,15,0
90330953,3,0
90831698,3,0
91335511,3,0
91844333,3,0
92351691,3,0
92852409,3,0
93361294,3,0
93870506,3,0
94376691,3,0
94878137,3,0
95387228,3,0
95896057,3,0
96402793,3,0
96903965,3,0
97413458,3,0
97920702,3,0
98420932,3,0
98930083,3,0
99438779,3,0
99946692,3,0
100446867,3,0
100955771,3,0
101464508,3,0
101971730,3,0
102472459,3,0
102981483,3,0
103489708,3,0
103995733,3,0
104498290,3,0
105007179,3,0
105514690,3,0
106015167,3,0
106524336,3,0
107033469,3,0
107539834,3,0
108040915,3,0
108549914,3,0
109053917,3,0
109557972,3,0
110067051,3,0
110575750,3,0
111081993,3,0
111583515,3,0
112092567,3,0
112599879,3,0
113100610,3,0
113609511,3,0
114117702,3,0
114623690,3,0
115126217,3,0
115635953,3,0
116141737,3,0
116643131,3,0
117152278,3,0
117659848,3,0
118159896,3,0
118668927,3,0
119177946,3,0
119685078,3,0
120185633,3,0
120694837,3,0
121202871,3,0
121708713,3,0
122211701,3,0
122720912,3,0
123226718,3,0
123728394,3,0
124237239,3,0
124744712,3,0
125245088,3,0
125754324,3,0
126263174,3,0
126769711,3,0
127270915,3,0
127779873,3,0
128288876,3,0
128794849,3,0
129296833,3,0
129805831,3,0
130312715,3,0
130813729,3,0
131322685,3,0
131831839,3,0
132338702,3,0
132839284,3,0
133348726,3,0
133857202,3,0
134363696,3,0
134865061,3,0
135374174,3,0
135881742,3,0
136381928,3,0
136891248,3,0
137399769,3,0
137905823,3,0
138407669,3,0
138916985,3,0
139424115,3,0
139924653,3,0
140433476,3,0
140941696,3,0
141447695,3,0
141950266,3,0
142459562,3,0
142965694,3,0
143467133,3,0
143976046,3,0
144483696,3,0
144983854,3,0
145492933,3,0
146001941,3,0
146507811,3,0
147009866,3,0
147518687,3,0
148025694,3,0
148526660,3,0
149035568,3,0
149544702,3,0
150050710,3,0
150552728,3,0
151062870,3,0
151568700,3,0
152069148,3,0
152577986,3,0
153087141,3,0
153592984,3,0
154094953,3,0
154604002,3,0
155110687,3,0
155611676,3,0
156120630,3,0
156628697,3,0
157128811,3,0
157637981,3,0
158146358,3,0
158653836,3,0
159154310,3,0
159663152,3,0
160172254,3,0
160677694,3,0
161179979,3,0
161689025,3,0
162195704,3,0
162427582,15,0
162943701,15,0
163445270,15,0
163954265,15,0
164463181,15,0
164968700,15,0
165471188,15,0
165979922,15,0
166486699,15,0
166987834,15,0
167496806,15,0
168004726,15,0
168505346,15,0
169013596,15,0
169522565,15,0
170028718,15,0
170530589,15,0
171039364,15,0
171546685,15,0
172047323,15,0
172556343,15,0
173065200,15,0
173570681,15,0
174073197,15,0
174581860,15,0
175089718,15,0
175589759,15,0
176101360,15,0
176607912,15,0
177114684,15,0
177615667,15,0
178124514,15,0
178632685,15,0
179138840,15,0
179641285,15,0
180150245,15,0
180656685,15,0
181158344,15,0
181667023,15,0
182174724,15,0
182674918,15,0
183184063,15,0
183692965,15,0
184196878,15,0
184700795,15,0
185209676,15,0
185716683,15,0
186217462,15,0
186726463,15,0
187234683,15,0
187741143,15,0
188243564,15,0
188752197,15,0
189258884,15,0
189760299,15,0
190269069,15,0
190776684,15,0
191276891,15,0
191785856,15,0
192295051,15,0
192800821,15,0
193302622,15,0
193811835,15,0
194318878,15,0
194819518,15,0
195329210,15,0
195837585,15,0
196344001,15,0
196845146,15,0
197354302,15,0
197861686,15,0
198362018,15,0
198870976,15,0
199380323,15,0
199885679,15,0
200387819,15,0
200897029,15,0
201403683,15,0
201904568,15,0
202413536,15,0
202921685,15,0
203427680,15,0
203930492,15,0
204439428,15,0
204945685,15,0
205447301,15,0
205956229,15,0
206463720,15,0
206963992,15,0
207472895,15,0
207982645,15,0
208488695,15,0
208989819,15,0
209498579,15,0
210007574,15,0
210514874,15,0
211015404,15,0
211524783,15,0
212033310,15,0
212539709,15,0
213041195,15,0
213550728,15,0
214057682,15,0
214558241,15,0
215066981,15,0
215575939,15,0
216081684,15,0
216583743,15,0
217092867,15,0
217599703,15,0
218100579,15,0
218609574,15,0
219117755,15,0
219623691,15,0
220126300,15,0
220636122,15,0
221141681,15,0
221643303,15,0
222152050,15,0
222659708,15,0
223159923,15,0
223669151,15,0
224178048,15,0
224684726,15,0
225185896,15,0
225694770,15,0
226202714,15,0
226708709,15,0
227211568,15,0
227721073,15,0
228226732,15,0
228728286,15,0
229237150,15,0
229746194,15,0
230251844,15,0
230754032,15,0
231262933,15,0
231769684,15,0
232270798,15,0
232779783,15,0
233287684,15,0
233793681,15,0
234296512,15,0
234805439,15,0
235311872,15,0
235813443,15,0
236322596,15,0
236829724,15,0
237330177,15,0
237839102,15,0
238348040,15,0
238853764,15,0
239356168,15,0
239864780,15,0
240372703,15,0
240872715,15,0
241381710,15,0
241890885,15,0
242396700,15,0
242898397,15,0
243407406,15,0
243915697,15,0
244421865,15,0
244924461,15,0
245433170,15,0
245939686,15,0
246441157,15,0
246949910,15,0
247457685,15,0
247957792,15,0
248466858,15,0
248975685,15,0
249481900,15,0
249983513,15,0
250492487,15,0
251000705,15,0
251506686,15,0
252009496,15,0
252518356,15,0
253024721,15,0
253526448,15,0
254035185,15,0
254542871,15,0
255042957,15,0
255551896,15,0
256060716,15,0
256567685,15,0
257068609,15,0
257577673,15,0
258085733,15,0
258591702,15,0
259094454,15,0
