timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
70420192,70420107,-0.813324,-0.37575966,0.067654006,6.0155396,-1.1700869,3.409322
70422690,70422602,-0.79370975,-0.3785271,0.081819616,6.669662,-1.1280342,4.21781
70442646,70442562,-0.6799724,-0.41066948,0.11761994,4.518127,-1.5572253,1.1381301
70462602,70462521,-0.6387196,-0.4178745,0.16656588,3.9550312,-0.33299282,2.7657769
70480071,70479985,-0.53340316,-0.41345894,0.19638193,6.66085,0.18013386,1.7516534
70500028,70499944,-0.37736845,-0.40348285,0.22877757,6.879698,0.49248317,1.6659253
70522480,70522399,-0.16939732,-0.39024648,0.26691037,11.586407,0.207795,1.394787
70542446,70542358,0.03871185,-0.3874233,0.28268522,9.529944,0.22796509,0.27381173
70559907,70559822,0.15275441,-0.38118932,0.2974249,6.189704,0.59994787,0.5102513
70582432,70582277,0.27014664,-0.38042954,0.3082017,7.429253,-0.4139171,0.23567976
70602316,70602236,0.4003531,-0.3709823,0.31467733,7.7049375,0.48775688,0.68133354
70619783,70619700,0.4332731,-0.3522386,0.2948279,2.5611465,1.3225436,-1.4320524
70642237,70642155,0.5274478,-0.2985272,0.2887586,7.0203476,1.6007639,-0.26933283
70662196,70662114,0.6154495,-0.25471005,0.26700142,1.2644945,3.388433,-1.5535227
70682156,70682073,0.67280066,-0.13908564,0.23775825,0.8860182,5.3201904,-1.9281809
70699621,70699538,0.7591771,-0.083929375,0.21837017,5.670675,2.8405583,-1.6965395
70722071,70721992,0.8986798,-0.046561595,0.19628586,6.175107,1.4881604,-0.44360602
70742185,70741951,0.9740348,-0.019230416,0.17833534,4.8297534,0.4801862,-0.05017595
70759498,70759415,1.0084828,-0.010235529,0.15658754,0.47781035,0.40500304,-1.0160825
70781950,70781870,0.91986245,0.018275946,0.114113234,-6.404933,2.3093896,-2.239703
70801911,70801830,0.79297405,0.05359404,0.09698631,-6.2200856,1.4366503,-0.66164297
70824368,70824283,0.72513825,0.0999174,0.082156025,-2.8626213,2.3045483,-0.2941527
70841831,70841748,0.66654617,0.14422993,0.07540789,-4.197999,2.4156985,-0.55715716
70861787,70861707,0.5654063,0.19905145,0.05949417,-6.004564,2.6396074,-0.9033303
