timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
70697514,70697043,0.8711799,-0.30234772,-2.48032,-0.9430925,0.0074711763,-0.1327961,0.3047721,-0.015145229,-0.047184978,-0.21549824,0.75746906,-0.080999896,0.22585708,0.015581596,0.015628785,0.026033247,0.00011119056,4.7788282e-05,0.0010099217,0.005835601,0.0059148357,0.0041275206,1,1,8,0
71196462,71196025,0.83791393,-0.32182527,-2.491825,-0.93854636,-0.058068793,-0.10198315,0.32458946,-0.10719841,-0.09532985,-0.21186706,-0.19839467,-0.51922625,-0.17514953,0.01497517,0.01501935,0.025375353,0.000106603606,2.2236807e-05,0.0010402931,0.0056257294,0.005697451,0.0040298933,1,1,8,0
71695459,71695008,0.80767447,-0.29683718,-2.5491447,-0.9351708,-0.061038546,-0.18283445,0.29715577,0.1367759,-0.13981634,-0.21312726,0.39493746,0.6173506,0.006170146,0.015577456,0.015628634,0.026002042,8.177184e-05,1.5357731e-05,0.0010736213,0.0058599846,0.0059536295,0.004060224,1,1,8,0
72194414,72193991,0.8377255,-0.3161602,-2.4910355,-0.94012815,-0.0707125,-0.14104307,0.30210218,-0.024224317,-0.12684502,-0.1509476,-0.23186646,0.07149013,-0.002792197,0.014990225,0.015037281,0.02538473,0.00010789905,2.223153e-05,0.0010400654,0.0056196856,0.0056967665,0.0039783446,1,1,8,0
72693388,72692974,0.8346136,-0.34708247,-2.4686012,-0.93477505,0.006805708,-0.10929528,0.33794093,-0.06691489,-0.1469362,-0.12857784,-0.08400102,-0.22006114,-0.34455627,0.015552068,0.015605783,0.025958285,8.365862e-05,1.5798812e-05,0.0010724956,0.005785674,0.005849143,0.0040126313,1,1,8,0
73192616,73191957,0.882954,-0.3703513,-2.452633,-0.9507161,-0.021848245,-0.1763437,0.25409582,0.09851878,-0.16144598,-0.13592602,-0.14326385,-0.31988493,0.2343629,0.014924777,0.014973365,0.025246134,0.00015105506,1.7176035e-05,0.0010028254,0.0055765444,0.005661307,0.003935731,1,1,8,0
73691402,73690940,0.8895422,-0.43762252,-2.4476624,-0.9509539,-0.030423587,-0.1850326,0.24601643,0.061100047,-0.13836738,-0.12776823,0.6839774,0.11627821,-0.16704623,0.015504813,0.015558794,0.025887998,0.00016010435,2.0518384e-05,0.0009908926,0.0058003576,0.005854584,0.0040035867,1,1,8,0
74190330,74189923,0.9389031,-0.47079188,-2.3692703,-0.9519991,-0.086123474,-0.12696724,0.26487702,0.054362725,-0.19706796,-0.13614044,-0.43041083,0.19195685,0.081279196,0.014887326,0.0149356825,0.025190718,0.00011339634,3.784951e-05,0.0010200964,0.0055074575,0.005570986,0.0039241146,1,1,8,0
74689435,74688906,0.8575806,-0.5172055,-2.3820877,-0.94252914,-0.10010376,-0.14987609,0.28134573,-0.40282646,-0.23315431,-0.13910775,0.5916744,0.46946952,0.0292329,0.015474536,0.015524867,0.025776,0.00010242482,1.575077e-05,0.0010542116,0.0057970295,0.0058770566,0.00395034,1,1,8,0
75198295,75197868,0.8350252,-0.53909475,-2.329895,-0.95651364,-0.084121436,-0.15362065,0.23325102,0.3820002,-0.27040413,-0.09255496,0.32924345,0.41473073,0.06623594,0.014991613,0.015031069,0.025258943,0.0001299776,3.210077e-05,0.0010071635,0.0055884034,0.0056771045,0.0038903647,1,1,8,0
