timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
70705364,70517721,0.1205472,0.1470769,0.16842857,0.032437146,-0.039697025,0.02911377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003250122,0.0,0.0,0.0,0.0,0.018585384,-0.01395221,0.00049093366,0.018585384,-0.0127519965,-0.0826491,-0.02284944,0.0,0.0,-3.4721525,0.0,0.0,0.0
71208170,71020343,-0.048762437,0.010863466,-0.23173982,0.02803051,-0.039685052,0.011428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009449005,0.0,0.0,0.0,0.0,0.033293307,-0.020291213,0.014265597,0.033293307,0.02455099,0.0019526407,0.0065107346,0.0,0.0,-3.4196093,0.0,0.0,0.0
71700758,71513109,0.12868041,0.045484893,-0.21941572,0.038531248,-0.029941048,0.007270813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902237,0.0,0.0,0.0,0.0,0.0214822,-0.0149345035,0.0034251362,0.0214822,0.028008878,-0.027986947,0.0056713223,0.0,0.0,-3.5291326,0.0,0.0,0.0
72203565,72015731,-0.009755619,-0.06293194,0.25747457,0.03925849,-0.032733686,-0.030742645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465187,0.0,0.0,0.0,0.0,0.026795298,-0.020014072,0.012151584,0.026795298,0.08188595,-0.030270059,0.02153176,0.0,0.0,-3.4492383,0.0,0.0,0.0
72705997,72518353,-0.0209298,-0.030134143,0.06820443,0.049946744,-0.031376127,-0.018859863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094631195,0.0,0.0,0.0,0.0,0.021025807,-0.00797609,0.007922277,0.021025807,-0.08804408,0.13764128,-0.030365527,0.0,0.0,-3.6072295,0.0,0.0,0.0
73198804,73011120,0.17241105,0.14769651,-0.3963271,0.055850193,-0.014480524,-0.0707016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17267227,0.0,0.0,0.0,0.0,0.010057837,-0.0031460938,-0.014075026,0.010057837,-0.12597907,0.034402564,-0.054367363,0.0,0.0,-3.1322193,0.0,0.0,0.0
73701658,73513742,0.06446798,0.105278924,-0.13477118,0.054608308,0.009247428,-0.085494995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014839172,0.0,0.0,0.0,0.0,0.007384926,-0.0029635136,-0.01242581,0.007384926,-0.012432188,-0.03160125,-0.007875025,0.0,0.0,-4.1843762,0.0,0.0,0.0
74204023,74016365,-0.06099491,-0.082748994,0.12354283,0.04360924,-0.016973818,-0.051750183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008735657,0.0,0.0,0.0,0.0,0.030479878,-0.018446095,0.014709875,0.030479878,0.06104347,0.041501,0.009329915,0.0,0.0,-4.2306914,0.0,0.0,0.0
74706747,74518987,0.030285284,-0.033863038,0.17819083,0.042603113,-0.0065718694,-0.039520264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092453,0.0,0.0,0.0,0.0,0.018919319,-0.015868865,0.0048030764,0.018919319,0.31866792,0.017934859,0.036043584,0.0,0.0,-3.8618624,0.0,0.0,0.0
75209405,75021609,0.05263678,0.08365458,0.12415415,0.029135894,-0.013808783,-0.05631256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26852036,0.0,0.0,0.0,0.0,0.03487882,-0.019518496,0.021069542,0.03487882,-0.057578295,0.009609915,-0.021866381,0.0,0.0,-3.2472973,0.0,0.0,0.0
75702268,75514375,-0.18173733,-0.085142314,-0.1880042,0.010241499,-0.011084448,-0.06765747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25105286,0.0,0.0,0.0,0.0,0.040881544,-0.009503324,0.025584325,0.040881544,0.033408582,0.018778503,0.009807527,0.0,0.0,-2.6523972,0.0,0.0,0.0
76204833,76016997,-0.010015916,0.032163113,-0.011166932,0.033353735,-0.014476849,-0.03994751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42804718,0.0,0.0,0.0,0.0,0.027170658,-0.016683923,0.006164551,0.027170658,0.1675834,-0.12705745,0.029838145,0.0,0.0,-1.2990603,0.0,0.0,0.0
76707285,76519619,-0.1495291,0.09554961,-0.15719911,0.016947908,-0.017860144,-0.07249832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036735535,0.0,0.0,0.0,0.0,0.023894608,-0.015939573,0.016634986,0.023894608,-0.17003757,-0.1549701,-0.08044648,0.0,0.0,-2.0066516,0.0,0.0,0.0
77200031,77012385,0.18528616,0.41069943,0.12064864,0.038431995,-0.0022477617,-0.017688751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33197784,0.0,0.0,0.0,0.0,0.022353172,-0.02025913,0.00045126677,0.022353172,-0.16084331,-0.08547081,-0.05477321,0.0,0.0,-4.2637014,0.0,0.0,0.0
77702669,77515007,0.37350446,-0.02978164,0.0058868527,0.03944107,-0.005299431,0.0027542114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19394302,0.0,0.0,0.0,0.0,0.027941167,-0.015554364,-0.0077285618,0.027941167,0.53556037,-0.0100201415,-0.02249384,0.0,0.0,-2.2485852,0.0,0.0,0.0
78205296,78017628,-0.03933543,0.098204166,0.13339964,-0.013774576,0.01835364,-0.08898163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180439,0.0,0.0,0.0,0.0,0.017469674,-0.024544602,0.0053316206,0.017469674,-0.4531799,0.13631219,-0.60521555,0.0,0.0,-4.299396,0.0,0.0,0.0
78707890,78520249,-0.33730912,-0.27226168,0.020301878,-0.021047832,-0.00043764876,-0.10731888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12774277,0.0,0.0,0.0,0.0,0.02261296,-0.015172239,0.016600698,0.02261296,-0.1304869,0.19212681,-0.114547014,0.0,0.0,-3.9096777,-0.39043704,0.0,0.0
79210863,79022870,-0.8347354,1.0258901,-1.1507722,0.120300114,-0.061595216,-0.16255188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9272766,0.0,0.0,0.0,0.0,0.022531897,-0.024385504,0.022531897,0.020004392,0.69106925,-0.38331026,0.20314932,0.0,0.0,2.614787,-0.25033295,0.0,0.0
79703343,79515635,0.19818974,-0.14235067,-0.12480694,-0.01774182,0.034310855,-0.121665955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11320114,0.0,0.0,0.0,0.0,0.018863723,-0.0032869854,0.018863723,0.01121974,0.11095351,0.025086395,0.0585925,0.0,0.0,2.3573337,-0.18196653,0.0,0.0
80205939,80018254,0.3091557,0.028683186,0.650374,0.18818434,-0.12842865,-0.11594391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6499939,0.0,0.0,0.0,0.0,0.009075582,-0.011120118,0.0011482015,0.009075582,-0.110534936,0.243857,-0.030940413,0.0,0.0,2.3914628,-0.31146604,0.0,0.0
80708514,80520874,0.30818033,-0.17484164,0.33350483,0.029754942,-0.018223122,-0.12050247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77318954,0.0,0.0,0.0,0.0,0.016302168,-0.009437273,0.0022808686,0.016302168,1.132603,-0.23371792,-1.3535155,0.0,0.0,3.6239762,-0.2908626,0.0,0.0
81201314,81013637,-0.010057926,-0.47462368,-0.93745553,0.20060024,-0.23020925,-0.070991516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4317627,0.0,0.0,0.0,0.0,0.009432896,0.009432896,0.00839594,0.0040820837,-0.24335974,0.20189473,-0.12870413,0.0,0.0,2.291175,-0.17537422,0.0,0.0
81703895,81516255,-0.21096611,-0.03485012,-0.54705656,-0.013005557,-0.035140585,-0.1613884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24013138,0.0,0.0,0.0,0.0,0.009680763,-0.0021751877,0.009680763,0.0019372702,-0.21930102,0.092689246,-0.11247444,0.0,0.0,3.3324642,-0.15311866,0.0,0.0
82206564,82018873,-0.07017541,0.059254646,-0.63030136,0.12384362,-0.21789822,-0.075149536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26402283,0.0,0.0,0.0,0.0,0.01911694,0.01911694,0.0071059912,-0.002687037,-0.30306515,0.011499087,-0.13863993,0.0,0.0,2.3145938,-0.13219333,0.0,0.0
82709335,82521490,-0.02159834,-0.10749102,-0.3066303,-0.019402744,-0.029453196,-0.10284042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5062103,0.0,0.0,0.0,0.0,0.03954059,0.024175478,0.03954059,0.038401663,-0.26536605,-0.13167971,-0.14687902,0.0,0.0,4.785283,-0.103842504,0.0,0.0
83202336,83014251,-0.11274624,0.06112337,-0.81545895,0.11769288,-0.19343096,-0.11301041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33216858,0.0,0.0,0.0,0.0,0.013967156,0.0027994094,0.013967156,0.0059975386,-0.07363328,-0.17568605,-0.04007572,0.0,0.0,4.282581,-0.13926277,0.0,0.0
83704513,83516867,0.018053055,-0.11230898,-0.29471922,-0.012962032,-0.06314168,-0.057621002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4059143,0.0,0.0,0.0,0.0,0.04103701,0.0053413487,0.04103701,0.0062781274,0.5529969,0.3291655,0.032491446,0.0,0.0,3.737989,-0.10193199,0.0,0.0
84207471,84019484,0.04470396,-0.042548418,-0.44284153,0.11741235,-0.1728254,-0.07832718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25548553,0.0,0.0,0.0,0.0,0.009136587,-0.002548734,0.007996291,0.009136587,1.4044545,-0.46054262,-1.0610178,0.0,0.0,2.8078823,-0.17007475,0.0,0.0
84700154,84512242,-0.0070557594,-0.5916512,-0.38211048,-0.04756654,-0.060267523,-0.05977249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015575409,0.0,0.0,0.0,0.0,0.00206998,-0.008977008,0.00206998,0.00032570958,0.4700929,-0.03748946,-1.8992238,0.0,0.0,1.6705627,-0.09212865,0.0,0.0
85202756,85014856,-0.007832527,0.13642406,0.11998308,0.0915285,-0.13065071,-0.11822128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15769196,0.0,0.0,0.0,0.0,0.0046747327,0.0032804473,0.0009777248,0.0046747327,-0.54589134,0.07724428,-0.6729631,0.0,0.0,1.6065254,-0.13963796,0.0,0.0
85705129,85517470,-0.22871542,0.08847046,0.06420708,-0.09548318,-0.025955727,-0.091026306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14655304,0.0,0.0,0.0,0.0,0.00034099072,-0.004456585,0.00034099072,0.00024610758,0.094695926,-0.2676161,0.005742967,0.0,0.0,2.5782175,-0.08273506,0.0,0.0
86207763,86020084,-0.042888165,0.05719757,0.47140932,0.12362871,-0.1164432,-0.121418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24024582,0.0,0.0,0.0,0.0,-0.0027771927,-0.022777488,-0.0027771927,-0.005270511,0.45931458,0.13355547,0.08117211,0.0,0.0,0.8359895,-0.14732938,0.0,0.0
86700501,86512842,0.25870895,0.125736,0.46094167,-0.045948934,-0.009749185,-0.11427307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24102783,0.0,0.0,0.0,0.0,0.0024287077,0.0024287077,-0.00517074,0.00027784705,0.39295527,0.18124753,0.07587564,0.0,0.0,1.482996,-0.118225254,0.0,0.0
87203170,87015454,-0.2419486,0.19215465,-0.09727585,0.23059562,-0.14341205,-0.08495712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28398895,0.0,0.0,0.0,0.0,0.008117685,0.008117685,0.0037115663,0.0016224384,-0.0014924705,0.01666275,-0.001883328,0.0,0.0,0.227005,-0.12344243,0.0,0.0
87705739,87518066,0.07899952,0.013830185,-0.27690998,-0.022171594,-0.016677318,-0.09882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078632355,0.0,0.0,0.0,0.0,0.005210601,0.003424557,0.005210601,-0.0026570559,-0.2213901,-0.13083415,-0.11936003,0.0,0.0,3.8167987,-0.13888693,0.0,0.0
88208312,88020678,0.01538229,0.30431426,-1.2038441,0.21694593,-0.0515796,-0.071495056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21448135,0.0,0.0,0.0,0.0,0.010998711,0.005352689,0.010998711,0.004996896,-0.24959359,-0.25686488,-0.09889716,0.0,0.0,1.6428471,-0.1769723,0.0,0.0
88701078,88513435,0.1700263,-0.13741887,-0.17557406,-0.03858542,0.0277876,-0.1851387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07511902,0.0,0.0,0.0,0.0,0.027327692,-0.033203162,0.027327692,0.017863989,0.15989015,-0.24822508,0.08452988,0.0,0.0,2.1904507,-0.24373113,0.0,0.0
89203719,89016045,0.09264898,0.13733542,-0.5201881,0.11640652,0.037718218,-0.15518188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27261353,0.0,0.0,0.0,0.0,0.017038435,0.013121756,0.017038435,0.0063283145,1.0684047,0.011406854,-1.6482484,0.0,0.0,1.0954995,-0.31751734,0.0,0.0
89706294,89518659,0.35186505,0.13209051,-0.23929107,0.0031441485,0.014154486,-0.15418243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00089263916,0.0,0.0,0.0,0.0,0.0299398,0.005915694,-0.008616149,0.0299398,0.3664375,-0.52460295,-1.7380579,0.0,0.0,0.47846603,-0.48573524,0.0,0.0
90199223,90011411,0.10440469,-0.061790943,0.7918506,0.15162458,0.034089804,-0.16921616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205162,0.0,0.0,0.0,0.0,-0.0017328858,-0.013996167,-0.0020764768,-0.0017328858,-0.5812037,0.13023597,-0.6336581,0.0,0.0,0.41132593,-0.3987523,0.0,0.0
90701707,90514021,0.0037765503,-0.053049684,0.22357565,0.008273821,-0.037498977,-0.09108353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434021,0.0,0.0,0.0,0.0,0.0067535043,0.0029707525,-0.0038931519,0.0067535043,0.302739,0.051257912,0.0648675,0.0,0.0,0.22771597,-0.33541864,0.0,0.0
91204297,91016630,0.11552954,-0.19963446,0.3631875,0.20112374,-0.029782884,-0.09662628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050743103,0.0,0.0,0.0,0.0,0.015680842,0.015680842,0.0004413724,-0.016068459,0.9806038,0.25023228,-1.6108319,0.0,0.0,0.011271477,-0.51846206,0.0,0.0
91706968,91519238,0.15790701,-0.45157385,-0.49973297,0.037106015,-0.053045925,-0.03736496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12148285,0.0,0.0,0.0,0.0,0.019810408,-0.017217506,0.019810408,0.0039660037,-0.5891583,0.09062728,-0.1473015,0.0,0.0,-0.56922626,-0.3640216,0.0,0.0
92209515,92021847,-0.024377346,-0.026222229,-0.50638413,0.21278112,-0.08283855,-0.0002784729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.100379944,0.0,0.0,0.0,0.0,0.00017800927,-0.01722223,0.00017800927,-0.0004735291,-0.19030121,0.065971546,-0.05218488,0.0,0.0,0.23639011,-0.24959762,0.0,0.0
