timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
70757137,70756921,-0.94474095,-0.018872062,-0.12340376,0.30311728,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71261109,71260893,-0.9387496,-0.047704324,-0.092038624,0.32863727,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
71760132,71759876,-0.9330027,-0.08075746,-0.18492886,0.29796892,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
72259081,72258859,-0.94051534,-0.06152533,-0.14242744,0.30225813,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
72758053,72757842,-0.93249375,0.009207874,-0.1067404,0.34493068,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
73257045,73256824,-0.9531178,-0.011886773,-0.17253372,0.24830914,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
73761073,73760797,-0.9491037,-0.05081108,-0.1789344,0.25417122,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
74259989,74259780,-0.9527427,-0.07606793,-0.13817738,0.259619,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
74758977,74758763,-0.9379673,-0.12219996,-0.16400464,0.27997696,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
75257991,75257746,-0.9542775,-0.09946595,-0.15721563,0.23397489,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
75761932,75761719,-0.9586811,-0.017311478,-0.16454944,0.23141831,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
76255939,76255712,-0.95816535,-0.027990365,-0.16319025,0.23346263,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
76759896,76759684,-0.9586069,-0.06328704,-0.16090138,0.22622652,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
77258895,77258667,-0.9595234,-0.07648907,-0.095974244,0.25348216,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
77757857,77757650,-0.9422389,-0.11361135,-0.24272543,0.20090477,0.60330415,-2.0219995e-08,1.0098259e-08,0.79751134,1
