timestamp,previous.timestamp,previous.lat,previous.lon,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.loiter_radius,previous.loiter_minor_radius,previous.loiter_orientation,previous.acceptance_radius,previous.alt_acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.loiter_direction_counter_clockwise,previous.loiter_pattern,previous.gliding_enabled,previous._padding0[0],previous._padding0[1],previous._padding0[2],current.timestamp,current.lat,current.lon,current.vx,current.vy,current.vz,current.alt,current.yaw,current.loiter_radius,current.loiter_minor_radius,current.loiter_orientation,current.acceptance_radius,current.alt_acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.loiter_direction_counter_clockwise,current.loiter_pattern,current.gliding_enabled,current._padding0[0],current._padding0[1],current._padding0[2],next.timestamp,next.lat,next.lon,next.vx,next.vy,next.vz,next.alt,next.yaw,next.loiter_radius,next.loiter_minor_radius,next.loiter_orientation,next.acceptance_radius,next.alt_acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.loiter_direction_counter_clockwise,next.loiter_pattern,next.gliding_enabled,next._padding0[0],next._padding0[1],next._padding0[2]
980532,980531,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,980531,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,980532,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0
90330950,90325815,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,90330865,31.186104725672344,117.19719215553836,0.0,0.0,0.0,41.761658,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,90330866,31.186325099999998,117.1976849,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
90377419,90325815,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,90330865,31.186104725672344,117.19719215553836,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,90330866,31.186325099999998,117.1976849,0.0,0.0,0.0,99.180176,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
128737811,90330865,31.186104725672344,117.19719215553836,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,128737799,31.186325099999998,117.1976849,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,128737800,31.184979,117.1975631,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
128788112,128737799,31.186325099999998,117.1976849,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,128788098,31.184979,117.1975631,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,128788099,31.184776999999997,117.19707269999999,0.0,0.0,0.0,70.47092,nan,39.772793,0.0,0.0,10.0,nan,-1.0,nan,1,2,0,0,0,0,0,0
150661982,128788098,31.184979,117.1975631,0.0,0.0,0.0,70.47092,nan,80.0,0.0,0.0,10.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,150661970,31.184776999999997,117.19707269999999,0.0,0.0,0.0,70.47092,nan,39.772793,0.0,0.0,10.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,128788099,31.184776999999997,117.19707269999999,0.0,0.0,0.0,70.47092,nan,39.772793,0.0,0.0,10.0,nan,-1.0,nan,0,2,0,0,0,0,0,0
162427581,162427580,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,162427580,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,162427581,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,10.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0
