timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
70420216,70420107,0.3630232,-0.048004027,-0.32789126
70422716,70422602,0.35860634,-0.04700693,-0.33108115
70442685,70442562,0.37331715,-0.0019378943,-0.33969298
70462629,70462521,0.42388964,0.02730951,-0.32364526
70480103,70479985,0.6456008,-0.010511305,-0.093074575
70502549,70502439,0.9778983,0.05184211,-0.2353143
70522506,70522399,1.0,-0.014933168,-0.4057475
70542507,70542358,1.0,-0.24939886,-0.4720919
70559932,70559822,1.0,-0.53090155,-0.4909236
70582458,70582277,0.73038167,-0.9541431,-0.25817165
70602342,70602236,0.26024586,-0.76644856,-0.27823958
70619807,70619700,0.25053868,-0.7364482,-0.26721165
70642263,70642155,0.043695744,-0.1641119,-0.36298648
70662221,70662114,-0.013470586,0.169501,-0.3250207
70682182,70682073,-0.07816787,0.17111674,-0.28966767
70699647,70699538,-0.15132013,0.10288898,-0.23614374
70722097,70721992,-0.24528763,0.08288555,-0.19732103
70742212,70741951,-0.32577235,0.06606833,-0.15542734
70759523,70759415,-0.41489187,0.05639764,-0.109976895
70781976,70781870,-0.47295073,0.043166272,-0.061715454
70801950,70801830,-0.52691764,0.028654674,-0.024312748
70824392,70824283,-0.58671814,0.008509118,0.018397462
70841857,70841748,-0.6162061,-0.010105487,0.04201514
70861813,70861707,-0.6454863,-0.03561408,0.07171654
70881773,70881667,-0.6614546,-0.06379112,0.09627252
70899239,70899131,-0.6763433,-0.09159452,0.11665728
70921691,70921585,-0.69307923,-0.11291825,0.1360485
70941792,70941546,-0.6944476,-0.12804762,0.15368386
70964104,70963999,-0.69393414,-0.13431294,0.17126507
70981572,70981463,-0.69721174,-0.12870947,0.18172488
71001534,71001423,-0.7801974,-0.13229717,0.23412304
71023982,71023876,-0.76463413,-0.10454148,0.2417834
71041450,71041341,-0.7558099,-0.069864795,0.23672678
71061411,71061301,-0.74756986,-0.02082145,0.24085447
71081366,71081259,-0.7223737,0.03448107,0.23582013
71103824,71103717,-0.6287015,0.09171013,0.19364806
71121285,71121178,-0.6284921,0.13491997,0.18526332
71141382,71141137,-0.5884742,0.18474077,0.17673504
71163701,71163591,-0.56204724,0.23895735,0.15729313
71181162,71181056,-0.54845613,0.26439527,0.14672501
71201123,71201015,-0.5303719,0.29095536,0.13700481
71223579,71223469,-0.51342994,0.30835435,0.11765807
71243537,71243429,-0.5014195,0.30651122,0.10163384
71261001,71260893,-0.48193017,0.29077575,0.09107489
71280976,71280853,-0.45588526,0.2714316,0.07473651
71300928,71300812,-0.41804105,0.22367705,0.052622814
71320875,71320771,-0.4038266,0.19302131,0.03509615
71340923,71340730,-0.38333595,0.16864151,0.019183913
71363299,71363185,-0.3725014,0.13229267,0.0009368997
71383246,71383144,-0.3722658,0.10506713,-0.013041195
71400716,71400608,-0.4084368,0.08768337,-0.030784396
71420687,71420568,-0.3905287,0.0554924,-0.044357616
71443125,71443022,-0.3815201,0.018785179,-0.061237484
71460591,71460486,-0.3739206,-0.007008032,-0.067323804
71480550,71480446,-0.36634755,-0.042723227,-0.07477938
71503001,71502900,-0.32962984,-0.0706383,-0.06974232
71522962,71522859,-0.32670453,-0.11792636,-0.0728385
71540489,71540324,-0.32417855,-0.16318512,-0.069569305
71562879,71562778,-0.32980847,-0.24380156,-0.06618368
71582843,71582737,-0.3289702,-0.33739573,-0.05944649
71600304,71600201,-0.30807775,-0.38063434,-0.046894833
71620265,71620161,-0.3130453,-0.46298957,-0.03782244
71642722,71642615,-0.3762298,-0.53791094,-0.02582576
71662678,71662574,-0.38627654,-0.57483137,-0.011639852
71680154,71680039,-0.407902,-0.58626586,-0.0025373213
71702595,71702493,-0.48744544,-0.57990295,0.014783343
71722566,71722452,-0.56515723,-0.547419,0.036804046
71740075,71739917,-0.6028172,-0.50094134,0.046451442
71762477,71762374,-0.6214834,-0.422073,0.069011055
71782431,71782330,-0.62343013,-0.35348296,0.0825786
71802391,71802290,-0.6555887,-0.27705655,0.10005581
71819874,71819754,-0.6616833,-0.20616445,0.108877406
71842309,71842208,-0.6380902,-0.12017409,0.12206694
71862268,71862167,-0.6035534,-0.075704195,0.12858568
71879738,71879632,-0.5889594,-0.049200796,0.13061532
71902188,71902086,-0.6039644,-0.014636218,0.1265586
71922155,71922046,-0.65508306,0.000114389746,0.12873612
71942110,71942005,-0.6770751,-0.0035012907,0.14265896
71959642,71959469,-0.6807942,-0.019703943,0.15404613
71982024,71981923,-0.6806333,-0.03803987,0.16200666
72001983,72001883,-0.6595033,-0.056736987,0.15308386
72019455,72019347,-0.6688618,-0.06953873,0.15545654
72041905,72041801,-0.65828824,-0.089670435,0.15838417
72061862,72061761,-0.63019526,-0.110042535,0.1532906
72084319,72084215,-0.6011737,-0.13164574,0.1414778
72101781,72101679,-0.6419003,-0.16087714,0.15277004
72121813,72121639,-0.6254516,-0.17861424,0.14569011
72141701,72141598,-0.59189254,-0.19116156,0.1332297
72159186,72159062,-0.5802047,-0.1905897,0.12566234
72181621,72181517,-0.55949724,-0.18940403,0.117685765
72201579,72201476,-0.57932574,-0.19321023,0.12536383
72224035,72223930,-0.56097084,-0.16761553,0.11990637
72241498,72241394,-0.52184826,-0.14797202,0.1109435
72261454,72261354,-0.47462675,-0.11942663,0.10037003
72283910,72283808,-0.45770615,-0.092563294,0.088536076
72301373,72301272,-0.39877477,-0.067869954,0.06588104
72321342,72321231,-0.38340306,-0.042923853,0.054661922
72341297,72341191,-0.38193893,-0.022888279,0.048164535
72363748,72363645,-0.36073557,0.0046262085,0.039621513
72381213,72381110,-0.3472321,0.019899512,0.029410286
72401171,72401069,-0.31567484,0.038226526,0.019080354
72423634,72423523,-0.29078078,0.057676855,0.00848947
72441089,72440987,-0.2707318,0.06966942,-0.0031383815
72461048,72460947,-0.25799602,0.081579536,-0.014085557
72483507,72483401,-0.2411537,0.092038356,-0.025440495
72503465,72503360,-0.24712062,0.10790692,-0.036620587
72521105,72520825,-0.22773881,0.12302864,-0.04264451
72540885,72540784,-0.19450444,0.1425036,-0.048144106
72563342,72563238,-0.16342369,0.15952782,-0.051713366
72580803,72580703,-0.1167587,0.17784214,-0.05780818
72600766,72600662,-0.0853666,0.19485463,-0.063160166
72623221,72623116,-0.0706684,0.21714854,-0.06804392
72643180,72643076,-0.04645492,0.24012001,-0.07574342
72660695,72660540,-0.04305988,0.2655066,-0.08526248
72680600,72680499,-0.0437908,0.2815169,-0.09494524
72703057,72702953,-0.042996094,0.26197383,-0.091456085
72720664,72720418,-0.039363872,0.25883734,-0.10448557
