timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
69569791,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
70577926,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
71585692,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72593585,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
73601565,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
74609488,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
75617452,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
76625403,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
77633580,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
78641312,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
79649378,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
80657147,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
81665136,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
82673029,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
83681025,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
84688916,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
85696884,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
86704829,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
87712753,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
88720685,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
89729187,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
90736682,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
91744462,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
92752449,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
93760352,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
94768203,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95776146,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
96784038,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
97792050,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
98799926,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99807892,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
100815708,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
101823864,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
102831731,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
103839525,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
104847354,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
105855345,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
106863173,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
107871351,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
108879191,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
109886966,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
110894822,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
111902767,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
112910653,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
113918561,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
114926634,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
115934569,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
116942311,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
117950228,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
118958084,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
119966005,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
120973876,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
121981784,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
122989856,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
123997621,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
125005506,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
126013408,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
127021447,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
128029240,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
129037254,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
130045161,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
131052838,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
132060811,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
133068833,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
134076564,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
135084429,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
136092385,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
137100247,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
138108182,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
139116045,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
140124109,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
141131860,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
142139709,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
143147566,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
144155540,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
145163388,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
146171495,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
147179404,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
148187133,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
149194928,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
150202998,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
151210883,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
152218639,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
153226505,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
154234363,20998703,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
