timestamp,io_errors,frames_tx,frames_rx,interface
70365425,2842,2790,0,0
70467425,2846,2790,0,0
70569427,2846,2790,0,0
70671425,2846,2790,0,0
70773441,2846,2790,0,0
70875425,2847,2792,0,0
70977425,2849,2809,0,0
71079427,2865,2809,0,0
71181425,2865,2809,0,0
71283538,2865,2809,0,0
71385425,2865,2811,0,0
71487424,2867,2811,0,0
71589427,2867,2811,0,0
71691424,2867,2811,0,0
71793424,2867,2811,0,0
71895424,2868,2813,0,0
71997424,2870,2830,0,0
72099489,2886,2830,0,0
72201424,2886,2830,0,0
72303424,2886,2830,0,0
72405424,2886,2832,0,0
72507424,2888,2832,0,0
72609426,2888,2832,0,0
72711424,2888,2832,0,0
72813425,2888,2832,0,0
72915429,2889,2851,0,0
73017592,2907,2851,0,0
73119426,2907,2851,0,0
73221424,2907,2851,0,0
73323424,2907,2851,0,0
73425777,2907,2853,0,0
73527423,2909,2853,0,0
73629426,2909,2853,0,0
73731917,2909,2853,0,0
73833425,2909,2853,0,0
73935424,2910,2872,0,0
74037424,2928,2872,0,0
74139426,2928,2872,0,0
74241424,2928,2872,0,0
74343424,2928,2872,0,0
74445424,2928,2874,0,0
74547424,2930,2874,0,0
74649598,2930,2874,0,0
74751442,2930,2874,0,0
74853424,2930,2876,0,0
74955425,2933,2893,0,0
75057424,2949,2893,0,0
75159427,2949,2893,0,0
75261424,2949,2893,0,0
75363424,2949,2893,0,0
75465550,2949,2895,0,0
75567629,2951,2895,0,0
75669448,2951,2895,0,0
75771424,2951,2895,0,0
75873424,2952,2895,0,0
75975425,2952,2914,0,0
76077424,2970,2914,0,0
76179433,2970,2914,0,0
76281424,2970,2914,0,0
76383424,2970,2914,0,0
76485850,2970,2916,0,0
76587424,2972,2916,0,0
76689426,2972,2916,0,0
76791424,2972,2916,0,0
76893424,2973,2916,0,0
76995433,2973,2935,0,0
77097424,2991,2935,0,0
77199429,2991,2935,0,0
77301424,2991,2935,0,0
77403425,2991,2937,0,0
77505625,2993,2937,0,0
77607424,2993,2937,0,0
77709426,2993,2937,0,0
77811424,2993,2937,0,0
77913424,2994,2956,0,0
78015424,3012,2956,0,0
78117425,3012,2956,0,0
78219426,3012,2956,0,0
78321423,3012,2956,0,0
78423424,3012,2958,0,0
78525429,3014,2958,0,0
78627424,3014,2958,0,0
78729426,3014,2958,0,0
78831425,3014,2958,0,0
78933424,3015,2977,0,0
79035424,3033,2977,0,0
79137495,3033,2977,0,0
79239427,3033,2977,0,0
79341425,3033,2977,0,0
79443424,3033,2977,0,0
79545657,3033,2979,0,0
79647424,3035,2979,0,0
79749429,3035,2979,0,0
79851423,3035,2979,0,0
79953451,3036,2998,0,0
80055429,3054,2998,0,0
80157424,3054,2998,0,0
80259426,3054,2998,0,0
80361424,3054,2998,0,0
80463424,3054,3000,0,0
80565476,3056,3000,0,0
80667425,3056,3000,0,0
80769426,3056,3000,0,0
80871579,3057,3000,0,0
80973424,3057,3019,0,0
81075427,3075,3019,0,0
81177424,3075,3019,0,0
81279440,3075,3019,0,0
81381424,3075,3019,0,0
81483423,3075,3021,0,0
81586058,3077,3021,0,0
81687424,3077,3021,0,0
81789445,3077,3021,0,0
81891424,3078,3021,0,0
81993424,3078,3040,0,0
82095449,3096,3040,0,0
82197436,3096,3040,0,0
82299434,3096,3040,0,0
82401424,3096,3040,0,0
82503649,3096,3042,0,0
82605424,3098,3042,0,0
82707424,3098,3042,0,0
82809429,3098,3042,0,0
82911424,3099,3059,0,0
83013424,3115,3061,0,0
83115469,3117,3061,0,0
83217424,3117,3061,0,0
83319426,3117,3061,0,0
83421573,3117,3061,0,0
83523425,3117,3063,0,0
83626146,3119,3063,0,0
83727424,3119,3063,0,0
83829426,3119,3063,0,0
83931672,3120,3080,0,0
84033424,3136,3082,0,0
84135425,3138,3082,0,0
84237425,3138,3082,0,0
84339733,3138,3082,0,0
84441424,3138,3082,0,0
84543424,3138,3084,0,0
84645425,3140,3084,0,0
84747424,3140,3084,0,0
84849429,3140,3084,0,0
84951424,3141,3101,0,0
85053424,3157,3103,0,0
85155424,3159,3103,0,0
85258005,3159,3103,0,0
85359426,3159,3103,0,0
85461424,3159,3103,0,0
85563424,3159,3105,0,0
85665424,3161,3105,0,0
85767424,3161,3105,0,0
85869426,3162,3105,0,0
85971454,3162,3122,0,0
86073425,3178,3124,0,0
86175424,3180,3124,0,0
86277424,3180,3124,0,0
86379426,3180,3124,0,0
86481424,3180,3124,0,0
86583424,3180,3126,0,0
86685424,3182,3126,0,0
86787424,3182,3126,0,0
86889426,3183,3126,0,0
86991440,3183,3143,0,0
87093425,3201,3145,0,0
87195424,3203,3145,0,0
87297425,3203,3145,0,0
87399429,3203,3145,0,0
87501424,3203,3147,0,0
87603424,3205,3147,0,0
87705431,3205,3147,0,0
87807426,3205,3147,0,0
87909431,3206,3164,0,0
88011424,3222,3164,0,0
88113425,3222,3166,0,0
88215424,3224,3166,0,0
88317424,3224,3166,0,0
88419426,3224,3166,0,0
88521470,3224,3166,0,0
88623428,3224,3168,0,0
88725590,3226,3168,0,0
88827425,3226,3168,0,0
88929426,3227,3185,0,0
89031424,3243,3185,0,0
89133424,3243,3187,0,0
89235424,3245,3187,0,0
89337424,3245,3187,0,0
89439526,3245,3187,0,0
89541424,3245,3187,0,0
89643616,3245,3189,0,0
89745425,3247,3189,0,0
89847424,3247,3189,0,0
89949430,3248,3206,0,0
90051424,3264,3208,0,0
90153424,3266,3208,0,0
90255425,3266,3208,0,0
90357579,3266,3210,0,0
90459426,3268,3210,0,0
90561424,3268,3210,0,0
90663424,3268,3210,0,0
90765424,3268,3210,0,0
90867424,3269,3212,0,0
90969480,3271,3229,0,0
91071424,3287,3229,0,0
91173423,3287,3229,0,0
91275593,3287,3229,0,0
91377424,3287,3231,0,0
91479426,3289,3231,0,0
91581425,3289,3231,0,0
91683424,3289,3231,0,0
91785424,3289,3231,0,0
91887424,3290,3233,0,0
91989426,3292,3250,0,0
92091429,3308,3250,0,0
92193645,3308,3250,0,0
92295432,3308,3250,0,0
92397424,3308,3250,0,0
92499436,3308,3252,0,0
92601424,3310,3252,0,0
92703452,3310,3252,0,0
92805424,3310,3252,0,0
92907424,3311,3271,0,0
93009427,3329,3271,0,0
93111938,3329,3271,0,0
93213424,3329,3271,0,0
93315423,3329,3271,0,0
93417424,3329,3273,0,0
93519426,3331,3273,0,0
93621424,3331,3273,0,0
93723424,3331,3273,0,0
93825424,3331,3273,0,0
93927428,3332,3292,0,0
94029497,3350,3292,0,0
94131425,3350,3292,0,0
94233423,3350,3292,0,0
94335424,3350,3292,0,0
94437425,3350,3294,0,0
94539426,3352,3294,0,0
94641424,3352,3294,0,0
94743424,3352,3294,0,0
94845425,3352,3294,0,0
94947444,3353,3313,0,0
95049429,3371,3313,0,0
95151424,3371,3313,0,0
95253424,3371,3313,0,0
95355424,3371,3313,0,0
95457425,3371,3315,0,0
95559426,3373,3315,0,0
95661424,3373,3315,0,0
95763424,3373,3315,0,0
95865424,3374,3315,0,0
95967424,3374,3334,0,0
96069430,3392,3334,0,0
96171424,3392,3334,0,0
96273424,3392,3334,0,0
96375424,3392,3334,0,0
96477424,3392,3336,0,0
96579426,3394,3336,0,0
96681492,3394,3336,0,0
96783424,3394,3336,0,0
96885424,3395,3336,0,0
96987424,3395,3355,0,0
97089430,3413,3355,0,0
97191424,3413,3355,0,0
97293428,3413,3355,0,0
97395424,3413,3355,0,0
97497433,3413,3357,0,0
97599429,3415,3357,0,0
97701424,3415,3357,0,0
97803424,3415,3357,0,0
97905782,3416,3374,0,0
98007424,3432,3376,0,0
98109426,3434,3376,0,0
98211544,3434,3376,0,0
98313424,3434,3376,0,0
98415590,3434,3376,0,0
98517424,3434,3378,0,0
98619425,3436,3378,0,0
98721424,3436,3378,0,0
98823424,3436,3378,0,0
98925512,3437,3395,0,0
99027424,3453,3397,0,0
99129427,3455,3397,0,0
99231424,3455,3397,0,0
99333427,3455,3397,0,0
99435455,3455,3397,0,0
99537425,3455,3399,0,0
99639427,3457,3399,0,0
99741426,3457,3399,0,0
99843437,3457,3399,0,0
99945709,3458,3416,0,0
100047425,3474,3418,0,0
100149429,3476,3418,0,0
100251425,3476,3418,0,0
100353424,3476,3418,0,0
100455445,3476,3418,0,0
100557424,3476,3420,0,0
100659426,3478,3420,0,0
100761425,3478,3420,0,0
100863424,3479,3420,0,0
100965569,3479,3437,0,0
101067430,3495,3439,0,0
101169426,3497,3439,0,0
101271424,3497,3439,0,0
101373424,3497,3439,0,0
101475444,3497,3439,0,0
101577424,3497,3441,0,0
101679447,3499,3441,0,0
101781424,3499,3441,0,0
101883616,3500,3441,0,0
101985767,3500,3458,0,0
102087424,3518,3460,0,0
102189426,3520,3460,0,0
102291424,3520,3460,0,0
102393424,3520,3460,0,0
102495424,3520,3460,0,0
102597424,3520,3462,0,0
102699436,3522,3462,0,0
102801718,3522,3462,0,0
102903425,3523,3477,0,0
103005457,3538,3481,0,0
103107424,3541,3481,0,0
103209426,3541,3481,0,0
103311425,3541,3481,0,0
103413424,3541,3481,0,0
103515428,3541,3483,0,0
103617432,3543,3483,0,0
103720412,3543,3483,0,0
103821424,3543,3483,0,0
103923424,3544,3500,0,0
104025839,3560,3502,0,0
104127424,3562,3502,0,0
104229426,3562,3502,0,0
104331525,3562,3502,0,0
104433424,3562,3502,0,0
104535424,3562,3502,0,0
104637425,3562,3504,0,0
104739426,3564,3504,0,0
104841424,3564,3504,0,0
104943424,3565,3521,0,0
105045424,3581,3521,0,0
105147425,3581,3523,0,0
105249436,3583,3523,0,0
105351425,3583,3523,0,0
105453424,3583,3523,0,0
105555425,3583,3525,0,0
105657424,3585,3525,0,0
105759426,3585,3525,0,0
105861424,3586,3525,0,0
105963424,3586,3542,0,0
106065592,3602,3544,0,0
106167423,3604,3544,0,0
106269427,3604,3544,0,0
106371449,3604,3544,0,0
106473424,3604,3544,0,0
106575424,3604,3546,0,0
106677425,3606,3546,0,0
106779426,3606,3546,0,0
106881424,3607,3546,0,0
106983425,3607,3563,0,0
107085424,3623,3565,0,0
107187424,3625,3565,0,0
107289430,3625,3565,0,0
107391424,3625,3565,0,0
107493424,3625,3565,0,0
107595424,3625,3567,0,0
107697424,3627,3567,0,0
107799429,3627,3567,0,0
107901425,3628,3582,0,0
108003424,3643,3584,0,0
108105791,3644,3586,0,0
108207424,3646,3586,0,0
108309426,3646,3586,0,0
108411424,3646,3586,0,0
108513424,3646,3586,0,0
108615424,3646,3588,0,0
108717424,3648,3588,0,0
108819426,3648,3588,0,0
108921428,3649,3605,0,0
109023607,3665,3605,0,0
109125424,3665,3607,0,0
109227424,3667,3607,0,0
109329426,3667,3607,0,0
109431425,3667,3607,0,0
109533440,3667,3607,0,0
109635424,3667,3609,0,0
109737425,3669,3609,0,0
109839428,3669,3609,0,0
109941427,3670,3626,0,0
110043424,3686,3626,0,0
110145503,3686,3628,0,0
110247424,3688,3628,0,0
110349429,3688,3628,0,0
110451424,3688,3628,0,0
110553423,3688,3628,0,0
110655517,3688,3630,0,0
110757424,3690,3630,0,0
110859425,3691,3630,0,0
110961425,3691,3647,0,0
111063424,3707,3647,0,0
111165424,3707,3649,0,0
111267424,3709,3649,0,0
111369426,3709,3649,0,0
111471424,3709,3649,0,0
111573557,3709,3649,0,0
111675463,3709,3651,0,0
111777424,3711,3651,0,0
111879425,3712,3651,0,0
111981444,3712,3668,0,0
112083424,3728,3668,0,0
112185675,3728,3670,0,0
112287424,3730,3670,0,0
112389426,3730,3670,0,0
112491668,3730,3670,0,0
112593425,3730,3670,0,0
112695424,3730,3672,0,0
112797425,3732,3672,0,0
112899755,3733,3687,0,0
113001425,3748,3689,0,0
113103424,3749,3689,0,0
113205424,3749,3691,0,0
113307424,3751,3691,0,0
113409813,3751,3691,0,0
113511424,3751,3691,0,0
113613424,3751,3691,0,0
113715424,3751,3693,0,0
113817423,3753,3693,0,0
113919426,3754,3710,0,0
114021424,3770,3710,0,0
114123428,3770,3710,0,0
114225480,3770,3712,0,0
114328074,3772,3712,0,0
114429441,3772,3712,0,0
114531424,3772,3712,0,0
114633424,3772,3712,0,0
114735424,3772,3714,0,0
114837424,3774,3714,0,0
114939439,3775,3731,0,0
115041424,3791,3731,0,0
115143437,3791,3731,0,0
115245879,3791,3733,0,0
115347424,3793,3733,0,0
115449430,3793,3733,0,0
115551426,3793,3733,0,0
115653424,3793,3735,0,0
115755424,3795,3735,0,0
115857424,3796,3735,0,0
115959427,3796,3752,0,0
116061424,3812,3752,0,0
116163424,3812,3754,0,0
116265509,3814,3754,0,0
116367424,3814,3754,0,0
116469426,3814,3754,0,0
116571424,3814,3754,0,0
116673424,3814,3756,0,0
116775424,3816,3756,0,0
116877424,3817,3756,0,0
116979426,3817,3773,0,0
117081424,3833,3773,0,0
117183424,3833,3773,0,0
117285424,3833,3775,0,0
117387424,3835,3775,0,0
117489426,3835,3775,0,0
117591424,3835,3775,0,0
117693424,3835,3775,0,0
117795424,3835,3777,0,0
117897501,3838,3777,0,0
117999429,3838,3794,0,0
118101425,3854,3794,0,0
118203424,3854,3796,0,0
118305505,3856,3796,0,0
118407423,3856,3796,0,0
118509429,3856,3796,0,0
118611424,3856,3796,0,0
118713432,3856,3798,0,0
118815424,3858,3798,0,0
118917424,3859,3815,0,0
119019525,3875,3815,0,0
119121424,3875,3815,0,0
119223425,3875,3817,0,0
119325424,3877,3817,0,0
119427667,3877,3817,0,0
119529466,3877,3817,0,0
119631517,3877,3817,0,0
119733424,3877,3819,0,0
119835424,3879,3819,0,0
119937424,3880,3836,0,0
120039714,3896,3836,0,0
120141424,3896,3836,0,0
120243424,3896,3838,0,0
120345637,3898,3838,0,0
120447424,3898,3838,0,0
120549447,3898,3838,0,0
120651424,3898,3838,0,0
120753424,3898,3840,0,0
120855424,3901,3840,0,0
120957424,3901,3857,0,0
121059512,3917,3857,0,0
121161424,3917,3857,0,0
121263425,3917,3859,0,0
121365424,3919,3859,0,0
121467443,3919,3859,0,0
121569426,3919,3859,0,0
121671423,3919,3859,0,0
121773424,3919,3861,0,0
121875424,3922,3861,0,0
121977424,3922,3878,0,0
122079819,3938,3878,0,0
122181427,3938,3878,0,0
122283424,3938,3880,0,0
122385424,3940,3880,0,0
122487424,3940,3880,0,0
122589426,3940,3880,0,0
122691431,3940,3880,0,0
122793424,3940,3882,0,0
122895424,3943,3882,0,0
122997424,3943,3899,0,0
123099664,3959,3899,0,0
123201491,3959,3899,0,0
123303424,3959,3901,0,0
123405424,3961,3901,0,0
123507423,3961,3901,0,0
123609426,3961,3901,0,0
123711424,3961,3901,0,0
123813424,3961,3903,0,0
123915424,3964,3920,0,0
124017623,3980,3920,0,0
124119666,3980,3920,0,0
124221424,3980,3920,0,0
124323425,3980,3922,0,0
124425425,3982,3922,0,0
124527424,3982,3922,0,0
124629426,3982,3922,0,0
124731423,3982,3922,0,0
124833444,3982,3924,0,0
124935750,3985,3941,0,0
125037424,4001,3941,0,0
125139426,4001,3941,0,0
125241424,4001,3941,0,0
125343424,4001,3943,0,0
125445424,4003,3943,0,0
125547424,4003,3943,0,0
125649431,4003,3943,0,0
125751424,4003,3943,0,0
125854177,4003,3945,0,0
125955425,4006,3962,0,0
126057424,4022,3962,0,0
126159474,4022,3962,0,0
126261424,4022,3962,0,0
126363424,4022,3964,0,0
126465425,4024,3964,0,0
126567424,4024,3964,0,0
126669426,4024,3964,0,0
126771941,4024,3964,0,0
126873424,4025,3966,0,0
126975424,4027,3983,0,0
127077424,4043,3983,0,0
127179426,4043,3983,0,0
127281424,4043,3983,0,0
127383424,4043,3985,0,0
127485427,4045,3985,0,0
127587424,4045,3985,0,0
127689426,4045,3985,0,0
127791424,4045,3985,0,0
127893426,4046,3987,0,0
127995424,4048,4004,0,0
128097424,4064,4004,0,0
128199524,4064,4004,0,0
128301425,4064,4006,0,0
128403424,4066,4006,0,0
128505430,4066,4006,0,0
128607424,4066,4006,0,0
128709426,4066,4006,0,0
128811424,4066,4008,0,0
128913439,4069,4025,0,0
129015423,4085,4025,0,0
129117424,4085,4025,0,0
129219426,4085,4025,0,0
129321424,4085,4025,0,0
129423492,4085,4027,0,0
129525424,4087,4027,0,0
129627424,4087,4027,0,0
129729426,4087,4027,0,0
129831424,4087,4027,0,0
129933425,4088,4046,0,0
130035425,4106,4046,0,0
130137424,4106,4046,0,0
130239567,4106,4046,0,0
130341442,4106,4046,0,0
130443425,4106,4048,0,0
130545426,4108,4048,0,0
130647424,4108,4048,0,0
130749429,4108,4048,0,0
130851424,4108,4050,0,0
130953425,4111,4067,0,0
131055424,4127,4067,0,0
131157494,4127,4067,0,0
131259426,4127,4067,0,0
131361424,4127,4069,0,0
131463424,4129,4069,0,0
131565424,4129,4069,0,0
131667424,4129,4069,0,0
131769427,4129,4069,0,0
131871424,4130,4071,0,0
131973424,4132,4088,0,0
132075628,4148,4088,0,0
132177424,4148,4088,0,0
132279427,4148,4088,0,0
132381424,4148,4090,0,0
132483456,4150,4090,0,0
132585428,4150,4090,0,0
132687424,4150,4090,0,0
132789740,4150,4090,0,0
132891424,4151,4092,0,0
132993727,4153,4109,0,0
133095424,4169,4109,0,0
133197424,4169,4109,0,0
133299435,4169,4109,0,0
133401424,4169,4111,0,0
133503431,4171,4111,0,0
133605425,4171,4111,0,0
133707425,4171,4111,0,0
133809426,4171,4111,0,0
133911425,4172,4130,0,0
134013649,4190,4130,0,0
134115424,4190,4130,0,0
134217425,4190,4130,0,0
134319426,4190,4130,0,0
134421424,4190,4132,0,0
134523424,4192,4132,0,0
134625691,4192,4132,0,0
134727442,4192,4132,0,0
134829426,4192,4132,0,0
134931424,4193,4151,0,0
