timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
70597033,70407424,4028193,258.5778,0.10877881,0.028533936,12.385934,7.303854e-06
71237597,71041896,4028193,258.5754,0.1088945,-0.099121094,12.38581,8.813842e-05
71690930,71500839,4028193,258.58282,0.10876941,0.19021606,12.385732,0.0003245863
72154618,71962563,4028193,258.5817,0.10881081,0.1465149,12.386062,0.00019256961
72558635,72364861,4028193,258.57816,0.108827025,-0.14123535,12.38549,0.00017894976
73189360,72999380,4028193,258.57553,0.108778425,-0.17266846,12.386188,0.000267452
73534428,73344936,4028193,258.57614,0.10876632,0.18405151,12.386256,0.00030387586
74233654,74036209,4028193,258.5757,0.10890859,0.20297241,12.385667,0.0003695831
74686976,74497887,4028193,258.57193,0.10878453,-0.09246826,12.385563,7.670561e-05
75209412,75016248,4028193,258.57578,0.10885213,-0.26852417,12.385233,0.0006468746
75732065,75534700,4028193,258.5782,0.10891794,-0.13876343,12.385964,0.00017273394
76184997,75993667,4028193,258.58142,0.10879215,0.42803955,12.384806,0.0016437513
76648169,76455384,4028193,258.5804,0.108833514,0.3430481,12.3849945,0.0010557758
77170881,76973785,4028193,258.57852,0.10889644,-0.3319702,12.38584,0.000988622
77683441,77492181,4028193,258.58707,0.108800225,-0.19393921,12.38534,0.00033742774
78087270,77894455,4028193,258.5959,0.108817235,-0.197052,12.384891,0.000348359
78668629,78472295,4028193,258.59048,0.10890395,-0.12774658,12.38418,0.00014641609
79240525,79047373,4028193,258.5552,0.10883142,-0.92459106,12.384657,0.007669603
79703350,79509070,4028193,258.53067,0.10886988,-0.1131897,12.385135,0.00011493983
80216037,80027483,4028193,258.50043,0.1087716,-0.55929565,12.384583,0.002806461
80738247,80546060,4028193,258.45874,0.10883756,-0.70596313,12.383629,0.0044717095
81201321,81005047,4028193,258.42395,0.10887472,-0.4317627,12.384249,0.001672546
81713794,81523515,4028193,258.38837,0.108775966,-0.5107422,12.3851795,0.0023402306
82236228,82041897,4028193,258.3634,0.10884151,-0.7489929,12.383832,0.0050333585
82748603,82560455,4028193,258.3333,0.10874152,-0.5881653,12.383598,0.003103912
83212255,83022169,4028193,258.31052,0.10877976,-0.6105957,12.384192,0.003345009
83734173,83540592,4028193,258.2977,0.10884391,-0.55178833,12.383132,0.0027319454
84197401,84002350,4028193,258.2963,0.108882315,-0.25549316,12.383784,0.0005856831
84709802,84520676,4028193,258.30032,0.10878105,-0.15292358,12.383743,0.00020982366
85232160,85039051,4028193,258.3023,0.10884749,0.40759277,12.38283,0.001490701
85695375,85498116,4028193,258.3088,0.108887814,0.14654541,12.383588,0.00019268834
86207770,86016459,4028193,258.31073,0.10878571,0.24023438,12.383588,0.0005178229
86670952,86478176,4028193,258.31082,0.10882615,0.24102783,12.383189,0.00052126596
87193274,86996599,4028193,258.3178,0.10888865,0.28399658,12.383479,0.00072367076
87646615,87458251,4028193,258.32526,0.10876592,0.38272095,12.383771,0.0013142229
88228065,88033470,4028193,258.33542,0.10886048,-0.12966919,12.384591,0.00015085141
88741470,88551795,4028193,258.33817,0.10875787,-0.3390808,12.384167,0.0010315662
89203726,89013471,4028193,258.35715,0.10880004,-0.27261353,12.384641,0.000666759
89607788,89415743,4028193,258.37466,0.10881353,0.40109253,12.384445,0.0014433448
90238558,90050250,4028193,258.39938,0.10876589,0.37716675,12.383218,0.0012764117
90701735,90509298,4028193,258.41608,0.1088064,0.1434021,12.383858,0.00018450686
91224201,91027647,4028193,258.42984,0.1088693,0.4352417,12.38402,0.0016996396
91736486,91546111,4028193,258.44528,0.108770564,-0.28396606,12.383699,0.0007235024
92140537,91951085,4028193,258.44214,0.1087847,0.17825317,12.384763,0.00028506527
92722499,92526353,4028193,258.43698,0.1088759,-0.1395874,12.38427,0.00017481534
93126086,92928741,4028193,258.43726,0.108891144,0.22576904,12.384151,0.0004573198
93697736,93506693,4028193,258.45883,0.108815365,0.41189575,12.384495,0.0015221373
94219953,94025084,4028193,258.48492,0.10888012,0.7595825,12.384419,0.005176447
94732629,94543500,4028193,258.5148,0.108780175,0.28579712,12.385012,0.0007327853
95195611,95002508,4028193,258.542,0.10882208,0.8804016,12.384342,0.0069541847
95717987,95520837,4028193,258.56567,0.108886346,0.35006714,12.385377,0.0010993879
96171250,95982575,4028193,258.57883,0.10875876,0.5940552,12.385461,0.0031659123
96752689,96557727,4028193,258.59305,0.10885241,-0.20581055,12.38452,0.00038002623
97215905,97019410,4028193,258.6149,0.10889039,0.3539734,12.384849,0.001124108
97728570,97537785,4028193,258.64185,0.10879453,0.50460815,12.38535,0.0022843243
98191677,97999454,4028193,258.66525,0.10883462,0.5434265,12.384592,0.0026494605
98713924,98517869,4028193,258.6891,0.10889639,0.3380127,12.384518,0.0010250484
99226559,99036460,4028193,258.70297,0.10879879,0.16366577,12.384245,0.0002403276
99748823,99554838,4028193,258.72134,0.10886341,0.15118408,12.384108,0.00020507131
100202134,100013956,4028193,258.7468,0.10873867,0.17202759,12.384278,0.00026551128
100724622,100532266,4028193,258.78656,0.10880416,0.37780762,12.385149,0.0012805534
101246550,101050654,4028193,258.8127,0.108867966,0.20446777,12.38393,0.00037510146
101709794,101512370,4028193,258.83884,0.108906046,0.24176025,12.384434,0.00052438607
102222168,102030733,4028193,258.86975,0.10880699,-0.13015747,12.384173,0.00015199477
102744498,102549209,4028193,258.90277,0.10887312,0.35775757,12.384051,0.0011483452
103148538,102951464,4028193,258.93582,0.10888638,0.14071655,12.385084,0.00017764332
103720393,103529346,4028193,258.988,0.108811624,0.7574463,12.385097,0.00514709
104242482,104047681,4028193,259.02887,0.10887706,0.9163208,12.385141,0.0075327167
104695754,104506645,4028193,259.06345,0.108751014,0.6967468,12.3851185,0.004355192
105218053,105025073,4028193,259.09833,0.10882011,0.5292053,12.384896,0.002512543
105740594,105543498,4028193,259.13428,0.10888466,0.91448975,12.384558,0.007502995
106193726,106005136,4028193,259.15527,0.10875737,0.6326294,12.384593,0.0035906618
106716282,106523585,4028193,259.17892,0.10882597,0.33032227,12.385356,0.0009788693
107238523,107041940,4028193,259.19473,0.1088894,0.3360901,12.385308,0.001013356
107691916,107503657,4028193,259.2066,0.10876727,0.11868286,12.385233,0.00012636573
108155012,107962648,4028193,259.22107,0.108805515,0.2539673,12.385343,0.0005786354
108736237,108540448,4028193,259.22665,0.108893484,-0.34140015,12.383621,0.0010457726
109140528,108942799,4028193,259.2414,0.10890681,0.13140869,12.384666,0.00015492494
109711899,109517861,4028193,259.25552,0.10883309,0.13180542,12.383977,0.00015587048
110224657,110036258,4028193,259.2804,0.108733684,0.56518555,12.383668,0.002866093
110746687,110554682,4028193,259.29752,0.108798765,0.58221436,12.382927,0.0030415852
111210031,111016602,4028193,259.3143,0.10883757,0.638855,12.383615,0.0036619687
111732105,111534965,4028193,259.32755,0.10890155,0.29751587,12.383674,0.000794197
112244641,112053385,4028193,259.332,0.1088033,0.22323608,12.384663,0.00044709735
112648774,112455726,4028193,259.33392,0.10881962,0.45343018,12.384332,0.0018446151
113171118,112974049,4028193,259.33313,0.10888111,0.37356567,12.3842125,0.0012520539
113742518,113551879,4028193,259.33215,0.10880648,-0.2972412,12.38342,0.0007927476
114205664,114010912,4028193,259.34393,0.108847104,0.31723022,12.383966,0.00090291497
114609724,114415889,4028193,259.35367,0.10886065,0.4907837,12.384936,0.0021609461
115240437,115047749,4028193,259.35403,0.108815305,-0.3279419,12.384748,0.0009648595
115703776,115509373,4028193,259.35623,0.10885256,-0.14279175,12.385084,0.00018292149
116107635,115911675,4028193,259.36514,0.10886536,0.34918213,12.384743,0.0010938921
116679237,116489524,4028193,259.37122,0.10879094,-0.25930786,12.384892,0.000603249
117201970,117007871,4028193,259.3851,0.108856484,0.018585205,12.384668,3.098902e-06
117713964,117526242,4028193,259.40216,0.108759925,0.4777527,12.385359,0.0020476473
118236513,118044648,4028193,259.42462,0.108824655,0.5046997,12.385099,0.0022851992
