timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
71296215,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
72296212,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
73296212,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
74296213,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
75296212,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
76296214,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
77296225,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0035675,0.0,0.0,1
78296223,0,-3.9838202,0.6409304,0.9176252,0.1775893,0.57840645,3.9136462,1.0035675,0.0,1.0035675,0.07156314,0.036141846,1
79296213,0,-2.22159,-0.1854963,0.23317349,0.08022958,-3.4868941,2.2081656,1.0035675,0.0,1.0035675,0.038885657,0.023892293,1
80296215,0,-1.373639,-0.6214811,0.14053765,0.06911763,-0.25255594,2.1114838,1.0035677,1.0999881e-08,1.0035675,0.22711125,0.024415797,1
81296216,0,-0.9577458,-1.0509132,0.09372607,0.058256995,-0.5542991,2.0585945,1.003568,2.0999858e-08,1.0035675,0.09306406,0.02383624,1
82296212,0,-0.84457076,-1.4228495,0.07279093,0.052002165,-0.0016432175,2.0407867,1.0035685,3.099993e-08,1.0035675,0.09870094,0.023812026,1
83296213,0,-0.88942873,-1.5719385,0.054451283,0.042164154,1.8678057,2.0194697,1.0035688,4.19997e-08,1.0035675,0.008196945,0.023425722,1
84296213,0,-0.8570495,-1.5620543,0.053278014,0.038727876,0.9087366,2.018691,1.0035688,5.199965e-08,1.0035675,-0.06802305,0.02374893,1
85296212,0,-1.0321662,-1.4483846,0.05011714,0.033634763,0.8964675,2.0124688,1.0035682,6.199954e-08,1.0035675,0.012594505,0.023336988,1
86296216,0,-1.1034305,-1.2935742,0.049769487,0.031858746,-0.097872384,2.0126934,1.0035678,7.199938e-08,1.0035675,-0.097698934,0.023350544,1
87296212,0,-1.1194727,-1.1900958,0.04916244,0.032193914,0.4381193,2.0090096,1.0035677,8.2999094e-08,1.0035675,-0.023421958,0.023184791,1
88296230,0,-1.1047691,-1.1752127,0.051888864,0.03580455,0.7965551,2.0086918,1.0035677,9.399878e-08,1.0035675,0.008995002,0.02321384,1
89296212,0,-0.98560256,-1.2886592,0.052883517,0.035616998,-0.52480495,2.0059223,1.0035676,1.0499819e-07,1.0035675,0.14272024,0.023584258,1
90296212,0,-0.85586226,-1.3427836,0.053109705,0.04103026,0.3848911,2.0100024,1.0035677,1.1499767e-07,1.0035675,0.13405508,0.023845082,1
91296213,0,-0.780035,-1.4312907,0.05320912,0.045708116,0.6884802,2.0089118,1.0035673,1.2499721e-07,1.0035675,0.16909827,0.024026118,1
92296212,0,-0.77045524,-1.5164267,0.052246198,0.04053357,-1.5865624,2.0129156,1.0035675,1.349964e-07,1.0035675,-0.034348406,0.023485733,1
93296212,0,-0.7205894,-1.454048,0.053664993,0.038838662,0.041201796,2.0136561,1.0035678,1.4599593e-07,1.0035675,-0.039918326,0.023750395,1
94296213,0,-0.8398592,-1.4042454,0.05332428,0.032686673,0.77024525,2.0136456,1.0035672,1.569957e-07,1.0035675,0.028764755,0.024089424,1
95296212,0,-0.9260763,-1.4817498,0.0536136,0.031575147,0.9280781,2.014267,1.0035666,1.6699546e-07,1.0035675,0.08086115,0.023763407,1
96296212,0,-0.846086,-1.5906041,0.05541463,0.034193367,0.87036353,2.0139797,1.0035665,1.7699519e-07,1.0035675,0.06435932,0.02353009,1
97296212,0,-1.1240207,-1.6975039,0.05472906,0.031741608,-10.023227,2.011778,1.0035647,1.8699481e-07,1.0035675,0.026520163,0.023634622,1
98296212,0,-1.1627605,-1.7041401,0.052253224,0.02938498,-2.040058,2.013486,1.0035646,1.9699505e-07,1.0035675,-0.03467167,0.023689747,1
99296213,0,-1.2602669,-1.7294965,0.054044414,0.032004546,0.4290055,2.0153003,1.003564,2.079942e-07,1.0035675,-0.040496763,0.023700505,1
100296212,0,-1.5477092,-1.8484064,0.053305518,0.029540796,-0.27237177,2.0094492,1.0035628,2.1799386e-07,1.0035675,0.026567478,0.02370372,1
101296212,0,-1.5522792,-1.93237,0.05395901,0.030144596,-1.7691387,2.012728,1.0035633,2.279936e-07,1.0035675,0.02656647,0.023472333,1
102296212,0,-1.4765915,-1.9784642,0.054813575,0.031761233,-0.65454,2.0144837,1.0035638,2.3899295e-07,1.0035675,0.02902675,0.023477297,1
103296213,0,-1.5469935,-1.8847166,0.05554973,0.033405088,0.82461935,2.0155087,1.0035635,2.489925e-07,1.0035675,-0.020462176,0.023702629,1
104296213,0,-1.6105635,-1.9071265,0.058361027,0.035384394,0.114153184,2.0150492,1.0035633,2.5899234e-07,1.0035675,0.012661921,0.02380549,1
