timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
71158902,70971066,-0.59601915,0.010292388,0.270965,-1.3670541,-0.80128306,-0.61045104,-0.41085818,0.0008383244,0.0071474947,-0.0010413192,-0.002496466,-0.0031970069,-0.03684096,-0.0055105016,-0.014571376,-0.01847779,-0.022780713,2.2367467e-06,5.7153857e-06,0.0006366112,0.9807361,0.018619282,1
72164812,71976310,-0.5895724,0.009834233,0.20370214,-1.283543,-0.76509005,-0.593276,-0.4141018,-0.09239118,-0.037711926,-0.051891737,-0.058355406,-0.065700874,-0.10814971,-0.1317477,-0.11413883,-0.11021237,-0.10736638,1.5654872e-05,1.5976111e-05,0.0003837104,0.97844833,0.02113635,1
73159370,72971699,-0.64833796,0.009847302,0.20364289,-1.2743452,-0.7586686,-0.5879839,-0.41003993,0.08627361,0.16368243,0.15239333,0.14415471,0.13355486,0.15383369,0.06974153,0.111498356,0.12337597,0.13408478,1.4389494e-05,1.1953922e-05,0.00036722713,0.97800255,0.021603787,1
74164802,73976943,-0.5235315,0.009782924,0.26058298,-1.2050538,-0.6955788,-0.5266447,-0.35027236,-0.001963392,-0.07995626,-0.039590478,-0.02840446,-0.018501788,-0.009126898,-0.09158284,-0.07755775,-0.06862534,-0.057428576,9.697593e-06,1.6833093e-05,0.00042332846,0.9813855,0.018164666,1
75160257,74972332,-0.5808775,0.009095814,0.20758976,-1.1826819,-0.7051374,-0.5462376,-0.37956402,0.12014642,0.12929878,0.15404105,0.15580358,0.15404248,0.22936207,0.058646858,0.116870865,0.13799225,0.16013244,3.927344e-06,2.7539201e-05,0.0006418156,0.9894364,0.009890381,1
76165425,75977576,-0.50890034,0.008572707,0.16628636,-1.0857449,-0.65268517,-0.5104508,-0.36159354,0.16069229,0.14715776,0.13287961,0.13258928,0.13467954,0.17926271,0.30745304,0.26247978,0.24684195,0.2305934,9.404145e-05,0.00013693662,0.00042688314,0.98837674,0.010965504,1
77160616,76972964,-0.47429112,0.008438539,0.20186341,-0.9960876,-0.57796645,-0.4418969,-0.29994532,-0.07014966,-0.1838246,-0.106214285,-0.08867675,-0.07516587,-0.036537163,-0.3123085,-0.2352916,-0.20383108,-0.16868135,0.0001552505,1.3015527e-05,0.0002747251,0.9842209,0.015336011,1
78165855,77978207,-0.1529931,0.021503294,0.22000341,-0.48099366,-0.21697149,-0.13857572,-0.058646806,-0.24902767,-0.21068066,-0.20171362,-0.20458192,-0.21009612,0.07486108,-0.19554693,-0.09106025,-0.059966788,-0.028609648,0.043125592,0.07936281,0.13018884,0.63135856,0.115964174,1
79161542,78973593,-0.41730076,0.00069474697,-0.39323956,-0.43208766,-0.42086864,-0.41753197,-0.41424146,-0.30910534,-0.43251818,-0.40528256,-0.3965129,-0.3871192,0.6067323,0.5032319,0.52938026,0.53761333,0.54628515,0.17930566,0.2827773,0.17930566,0.17930566,0.17930566,1
80156710,79968978,-0.37497118,0.0008261498,-0.3075127,-0.35033244,-0.33754095,-0.33374444,-0.32998112,0.23386693,0.2291503,0.23059368,0.23107958,0.23159027,0.068094015,0.07190704,0.07047844,0.07001972,0.0695498,0.2663842,0.20472583,0.19571757,0.17798598,0.15518636,1
