timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
70412959,12.4990425,0.0,15.0,0.06268091,0.94312996,1.0081909,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.4990425,12.512334,0.95129675,12.559942,-0.03720379,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70422911,12.487194,0.0,15.0,0.06268091,0.94307274,1.0081991,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.487194,12.512334,0.95129675,12.559942,-0.03720379,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70612851,12.125365,0.0,15.0,0.06268091,0.9251494,1.0108086,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.125365,12.512334,0.95129675,12.559942,-0.03720379,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70822852,12.513625,0.0,15.0,0.06268091,0.91445297,1.0123723,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.513625,12.512334,0.95129675,12.559942,-0.03720379,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
71022856,12.437067,0.0,15.0,0.06268091,0.9153089,1.0122468,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.437067,12.512334,0.95129675,12.559942,-0.03720379,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
71222890,12.514537,0.0,15.0,0.062701255,0.9138984,1.0124534,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.514537,12.51214,0.95118946,12.523813,-0.031151772,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
71422851,12.5190935,0.0,15.0,0.06322048,0.9163756,1.0120908,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.5190935,12.511761,0.9509787,12.5329895,-0.07587242,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
71612850,12.005059,0.0,15.0,0.06322048,0.91402143,1.0124354,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.005059,12.511761,0.9509787,12.5329895,-0.07587242,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
71812851,12.493573,0.0,15.0,0.0636531,0.9134287,1.0125222,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.493573,12.511553,0.9508628,12.499246,0.001619339,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
72012850,12.487194,0.0,15.0,0.06370397,0.91433614,1.0123893,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052862293,12.487194,12.511228,0.9506821,12.496483,-0.0029096603,0.43034172,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
