timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
78215360,78027483,0.0,0.0,1.0,1.0,-4.299396,2.9842093,4.0976877,0.0
78225191,78037339,0.0,0.0,1.0,1.0,-4.299396,2.9842093,4.0976877,0.0
78707881,78520249,-1.732909,0.9602165,0.12205544,0.020816881,-3.9096777,2.123272,0.10358159,0.0
79210853,79022870,-1.7379175,0.8463265,0.11689564,0.020439724,2.614787,2.114332,0.09079768,0.0
79713130,79525490,-1.8380109,0.8529603,0.11485871,0.02113927,2.3573337,2.1169276,0.09128415,0.0
80216017,80028110,-1.9486732,0.84261835,0.1128652,0.021979824,2.3914628,2.1170733,0.09120402,0.0
80718581,80530729,-2.0486128,0.8241915,0.11129844,0.023031764,3.6239762,2.1176515,0.091202036,0.0
81211181,81023493,-2.1263423,0.81550056,0.10979067,0.024073716,2.291175,2.115852,0.09097856,0.0
81713777,81526111,-2.167043,0.8112824,0.10890428,0.025189366,3.3324642,2.1115298,0.091054946,0.0
82216638,82028728,-2.2038772,0.80941856,0.10793017,0.026319373,2.3145938,2.1091013,0.091130905,0.0
82709325,82521490,-2.233616,0.8044688,0.10709174,0.02744596,4.785283,2.111347,0.09114114,0.0
83212237,83024106,-2.2650971,0.799116,0.10641934,0.0286027,4.282581,2.113078,0.09119866,0.0
83714541,83526722,-2.288278,0.79232216,0.10579691,0.029756218,3.737989,2.1183882,0.09113062,0.0
84217011,84029338,-2.3404481,0.7725206,0.10488592,0.030802777,2.8078823,2.1220233,0.09116632,0.0
84719614,84531952,-2.3346083,0.77386403,0.104956925,0.031979747,1.6705627,2.1276467,0.12426699,0.0
85212382,85024712,-2.342145,0.7727913,0.106006466,0.03336446,1.6065254,2.131362,0.119503886,0.0
85714953,85527326,-2.3237734,0.7807026,0.10712787,0.03475629,2.5782175,2.1398947,0.11176692,0.0
86217573,86029939,-2.334014,0.7722009,0.10817897,0.036089145,0.8359895,2.1421201,0.105575085,0.0
86710328,86522697,-2.3488157,0.75915706,0.10943847,0.037472952,1.482996,2.1418715,0.1026678,0.0
87213124,87025310,-2.351793,0.7552976,0.11091173,0.0389879,0.227005,2.1432028,0.10301862,0.0
87715566,87527922,-2.353911,0.75093824,0.11245544,0.04055209,3.8167987,2.147189,0.10251783,0.0
88218159,88030533,-2.3588424,0.7391463,0.11357662,0.041776147,1.6428471,2.1587946,0.099197015,0.0
88710980,88523290,-2.3675797,0.7067384,0.11469835,0.04261001,2.1904507,2.1627316,0.095271386,0.0
89213531,89025901,-2.3618023,0.65608853,0.11618899,0.043298054,1.0954995,2.158692,0.093950346,0.0
89716152,89528511,-2.3290598,0.58685535,0.11780455,0.04398151,0.47846603,2.1605906,0.093195766,0.0
90208918,90021266,-2.2632685,0.48042208,0.1191008,0.044287153,0.41132593,2.1618536,0.09250486,0.0
90711750,90523876,-2.2236743,0.4256935,0.120570086,0.045157023,0.22771597,2.1636407,0.09218213,0.0
91214113,91026485,-2.216561,0.35549298,0.12236961,0.045734383,0.011271477,2.1688335,0.09209641,0.0
