timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
70417868,0.13983956,-0.1290206,-0.36277527,0.014778346,0.0,0.0,1
70422860,0.14836149,-0.123121284,-0.36302838,0.014778346,0.0,0.0,1
70442872,0.17829281,-0.09936858,-0.363433,0.014778346,0.0,0.0,1
70462776,0.22408582,-0.08102788,-0.3318459,0.014778346,0.0,0.0,1
70477793,0.4085294,-0.11219932,-0.056683004,0.014778346,0.0,0.0,1
70497711,0.66682005,-0.06889292,-0.19874837,0.014778346,0.0,0.0,1
70522675,0.87736577,-0.10724612,-0.37979934,0.014778346,0.0,0.0,1
70542720,0.91605836,-0.26524454,-0.44924757,0.014778346,0.0,0.0,1
70557590,0.8865449,-0.45741224,-0.4668231,0.014778346,0.0,0.0,1
70582622,0.5007896,-0.792991,-0.20268182,0.014778346,0.0,0.0,1
70602488,0.2985197,-0.64416665,-0.260217,0.014778346,0.0,0.0,1
70617461,0.27850175,-0.634744,-0.25385058,0.014778346,0.0,0.0,1
70642416,0.12117886,0.058942057,-0.33184776,0.014778346,0.0,0.0,1
70662374,0.083744764,0.06528252,-0.32845894,0.014778346,0.0,0.0,1
70682342,0.037420556,0.09245662,-0.28622472,0.014778346,0.0,0.0,1
70697301,-0.0049671037,0.06001214,-0.24940275,0.014778346,0.0,0.0,1
70722256,-0.07732306,0.051771246,-0.19301371,0.014778346,0.0,0.0,1
70742376,-0.1349992,0.04537005,-0.14250614,0.014778346,0.0,0.0,1
70757173,-0.18930838,0.04142741,-0.102647796,0.014778346,0.0,0.0,1
70782121,-0.26815552,0.037085243,-0.03937413,0.014778346,0.0,0.0,1
70802103,-0.32224113,0.033985578,0.004038353,0.014778346,0.0,0.0,1
70822039,-0.37081888,0.030626649,0.04359061,0.014778346,0.0,0.0,1
70842044,-0.41604015,0.025858143,0.08028566,0.014778346,0.0,0.0,1
70861955,-0.45578212,0.019062152,0.11230846,0.014778346,0.0,0.0,1
70881922,-0.48811403,0.009767286,0.13808866,0.014778346,0.0,0.0,1
70896900,-0.50776976,0.0011533044,0.15366118,0.014778346,0.0,0.0,1
70921854,-0.5356588,-0.014902029,0.17563856,0.014778346,0.0,0.0,1
70941936,-0.55190575,-0.0283616,0.18808733,0.014778346,0.0,0.0,1
70961767,-0.55750406,-0.041007414,0.19598176,0.014778346,0.0,0.0,1
70981718,-0.5653525,-0.05140881,0.20187625,0.014778346,0.0,0.0,1
71001683,-0.579742,-0.057190597,0.22429492,0.014778346,0.0,0.0,1
71021635,-0.5781343,-0.06122876,0.22240616,0.014778346,0.0,0.0,1
71041603,-0.5713981,-0.061259266,0.21662645,0.014778346,0.0,0.0,1
71061553,-0.5665892,-0.05486116,0.2125991,0.014778346,0.0,0.0,1
71081510,-0.55512774,-0.044679612,0.20306973,0.014778346,0.0,0.0,1
71101474,-0.5320637,-0.030354854,0.17914073,0.014778346,0.0,0.0,1
71121452,-0.52341044,-0.010312924,0.16863522,0.014778346,0.0,0.0,1
71141541,-0.50272155,0.012782939,0.15580672,0.014778346,0.0,0.0,1
71161358,-0.48870227,0.0377134,0.14072384,0.014778346,0.0,0.0,1
71181304,-0.47096074,0.06338806,0.12646706,0.014778346,0.0,0.0,1
71201304,-0.45051116,0.087783486,0.11520698,0.014778346,0.0,0.0,1
71221229,-0.43957222,0.10992209,0.102125585,0.014778346,0.0,0.0,1
71241194,-0.4255974,0.12877014,0.09051324,0.014778346,0.0,0.0,1
71261144,-0.412227,0.1429926,0.07912199,0.014778346,0.0,0.0,1
71281156,-0.39715564,0.15238202,0.06614981,0.014778346,0.0,0.0,1
71301080,-0.38334316,0.15661845,0.051100515,0.014778346,0.0,0.0,1
71321027,-0.3708036,0.15585089,0.04137752,0.014778346,0.0,0.0,1
71341060,-0.35453624,0.15180196,0.031991284,0.014778346,0.0,0.0,1
71360931,-0.34429765,0.14448825,0.023613753,0.014778346,0.0,0.0,1
71380891,-0.34094813,0.13416351,0.016927244,0.014778346,0.0,0.0,1
71400856,-0.333257,0.12199783,0.011845995,0.014778346,0.0,0.0,1
71420834,-0.32098562,0.10821061,0.004891574,0.014778346,0.0,0.0,1
71440775,-0.3136292,0.09307644,-0.0016265495,0.014778346,0.0,0.0,1
