timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
71056481,4259850,4325386,0,0,0,0,0,0,0,0,408.03763,400.82,2040.1881,2004.1001,0.23027039,0.02996996,3.350445e-09,2.7463636,-1.0218529,-9.997003,0.04370935,0.07840716,-0.14158134,0.08993994,0.2628309,0.07517519,0.005365018,0.018584114,0.0016162142,24.5,nan
71999546,4259850,4325386,0,0,0,0,0,0,0,0,408.04025,400.81992,2040.2014,2004.0997,0.41822755,0.03878988,7.809132e-09,2.825618,-0.4825703,-10.647752,0.17954513,-0.3542375,-0.055229794,0.61266756,0.098147705,0.100781605,0.0053876047,0.029979644,0.00060855015,25.0,nan
73047417,4259850,4325386,0,0,0,0,0,0,0,0,408.04047,400.8199,2040.2025,2004.0994,0.5787428,0.033734456,1.718207e-08,3.550619,-0.08904341,-7.795064,-0.031251572,0.6252621,0.6220996,0.66902715,0.45935073,1.0098872,0.0038934478,0.041983962,0.00028753016,24.5,nan
73990491,4259850,4325386,0,0,0,0,0,0,0,0,408.04092,400.8198,2040.2045,2004.0991,1.2157276,0.048567872,1.2757676e-08,3.2546883,-1.5091151,-8.950597,0.4538227,-0.26561752,-0.03142887,3.1252635,1.3311665,3.44858,0.012111712,0.014280066,0.005595442,24.5,nan
75038354,4259850,4325386,0,0,0,0,0,0,0,0,408.04135,400.81976,2040.2068,2004.0989,1.71222,0.06402366,1.1568751e-08,4.816462,-0.43741664,-10.047848,-0.3906349,-0.020889573,0.11509887,3.0289392,5.260967,7.0837197,0.015725546,0.02217377,0.0019171404,24.5,nan
75981436,4259850,4325386,0,0,0,0,0,0,0,0,408.04117,400.81967,2040.2059,2004.0985,2.347554,0.10162004,1.9957707e-08,2.653361,-1.6067958,-10.899844,0.31244695,-0.06700471,0.028784513,17.50905,5.409019,21.00741,0.10236359,0.03219499,0.007718663,24.5,nan
77029300,4259850,4325386,0,0,0,0,0,0,0,0,408.04214,400.81964,2040.2107,2004.0983,2.7186239,0.12194609,5.849306e-08,4.0690093,-0.6730973,-11.971912,-0.82274264,-0.098661035,0.252507,5.308004,23.453583,15.211685,0.07309926,0.112079,0.019365998,24.5,nan
78077169,4259850,4325386,0,0,0,0,0,0,0,0,408.04312,400.81958,2040.2156,2004.0979,3.1602044,0.18844865,4.372815e-08,8.4334,-2.9995217,-6.600662,0.12013731,0.033222914,-0.24067703,12.980545,15.091722,12.91688,0.104474306,0.10120923,0.058433797,24.0,nan
79020236,4259850,4325386,0,0,0,0,0,0,0,0,408.04315,400.81952,2040.2157,2004.0978,4.02724,0.24925056,1.8295141e-07,3.6341019,-0.05576388,-11.822165,-0.1879798,1.6244668,-0.5214917,18.350649,22.170845,28.911146,0.26034462,0.03893771,0.0024904916,24.5,nan
80068177,4259850,4325386,0,0,0,0,0,0,0,0,408.04562,400.8195,2040.2281,2004.0975,3.7179823,0.18406896,4.3499334e-08,1.1484613,-0.2572087,-4.0932326,-0.23301722,-0.19929186,-0.103564225,12.128442,14.643898,47.250847,0.72073305,0.0136997,0.00569546,24.5,nan
81011186,4259850,4325386,0,0,0,0,0,0,0,0,408.04608,400.81946,2040.2305,2004.0973,4.2526164,0.17941643,5.7930418e-08,10.416131,-1.5012046,-20.593315,0.5341109,0.07887014,-0.14862567,45.651318,22.840124,48.82712,0.06229618,0.19595169,0.010343498,24.5,nan
82054047,4259850,4325386,0,0,0,0,0,0,0,0,408.04648,400.8194,2040.2324,2004.0972,5.023704,0.22251639,5.5536006e-08,7.990225,-1.3115894,-16.53692,0.82518715,-0.017720312,0.07637345,40.438347,23.007671,66.72406,0.13597602,0.14168051,0.009811522,24.5,nan
82997154,4259850,4325386,0,0,0,0,0,0,0,0,408.0433,400.8194,2040.2164,2004.097,5.929099,0.23709063,1.0153406e-07,8.718979,-1.4293461,-21.576406,0.6659003,0.35668445,0.30765754,83.55778,20.484951,77.84407,0.11458245,0.19867317,0.015821872,24.0,nan
84044972,4259850,4325386,0,0,0,0,0,0,0,0,408.0428,400.8194,2040.214,2004.097,6.4681253,0.2813239,5.5152835e-08,4.0158706,0.545033,-3.0067432,-0.3509751,-0.014215665,0.16399375,81.322044,13.69347,113.510025,0.3239036,0.14351745,0.00906002,24.0,nan
84988088,4259850,4325386,0,0,0,0,0,0,0,0,408.043,400.8194,2040.2151,2004.097,6.113959,0.24197985,6.740779e-08,6.0273957,-0.15945862,-7.059574,-0.029145315,0.1343543,0.387853,75.57532,15.734408,151.69695,0.2394971,0.10660831,0.0075822277,24.0,nan
86035933,4259850,4325386,0,0,0,0,0,0,0,0,408.0436,400.81937,2040.218,2004.097,6.3833957,0.2695508,6.977983e-08,1.5817279,-0.20830815,-4.5458846,-0.42791507,-0.078450784,-0.16546705,21.50999,22.345024,102.31909,0.63215667,0.08275479,0.023821067,24.0,nan
87083745,4259850,4325386,0,0,0,0,0,0,0,0,408.046,400.8194,2040.2299,2004.097,5.8925595,0.20928305,4.9880356e-08,9.431732,-0.9396942,-18.344456,0.489768,0.106488064,0.1912921,48.22486,16.558887,73.81169,0.07616092,0.09220551,0.0059448914,24.0,nan
88026819,4259850,4325386,0,0,0,0,0,0,0,0,408.0458,400.8194,2040.2289,2004.0972,5.804117,0.21290682,4.185336e-08,8.997086,-1.3297176,-19.52137,0.15421313,0.42998347,0.31263357,58.18866,25.049711,67.3087,0.07795368,0.084694974,0.007411195,23.5,nan
89074664,4259850,4325386,0,0,0,0,0,0,0,0,408.04572,400.81946,2040.2286,2004.0972,5.932714,0.25756764,9.312596e-08,1.214761,0.44499457,1.2111429,-0.51728845,-0.13072044,0.39128432,22.279926,9.601416,46.40866,0.29785362,0.17193042,0.015379922,23.5,nan
90017725,4259850,4325386,0,0,0,0,0,0,0,0,408.0456,400.81946,2040.228,2004.0973,6.262985,0.28766704,8.018089e-08,1.6380706,0.8494218,1.2958237,-0.8059366,-0.2582175,0.016400449,32.777737,24.788435,70.333435,0.33475235,0.13670991,0.02355123,23.5,nan
91065568,4259850,4325386,0,0,0,0,0,0,0,0,408.04562,400.8195,2040.2283,2004.0975,2.8602204,0.14143123,1.6358507e-07,-0.34335482,0.54478216,0.63649064,-0.6734454,-1.2896934,-0.704785,14.941058,17.220871,24.822039,0.14808986,0.2965015,0.0039072693,23.5,nan
92008640,4259850,4325386,0,0,0,0,0,0,0,0,408.04562,400.81952,2040.2281,2004.0977,4.0280085,0.23058362,1.1878211e-07,2.193439,-1.215082,-16.02561,0.9012451,0.29239216,-0.19093676,29.075842,15.1613455,72.20974,0.53651136,0.07974708,0.022985741,23.5,nan
93056483,4259850,4325386,0,0,0,0,0,0,0,0,408.04608,400.81958,2040.2305,2004.0979,5.389343,0.24080515,9.2113225e-08,10.289416,-1.1141286,-22.35667,0.862638,0.19285257,0.18339337,60.878746,23.250154,70.49772,0.17400394,0.23954071,0.013206514,23.5,nan
93999552,4259850,4325386,0,0,0,0,0,0,0,0,408.04852,400.8196,2040.2428,2004.098,4.599417,0.20345794,9.0951175e-08,0.6960224,-0.3416593,-4.9324613,-0.37487563,-0.60465664,0.11835458,25.477013,18.745024,49.735123,0.53411806,0.056276135,0.011661453,23.0,nan
95047379,4259850,4325386,0,0,0,0,0,0,0,0,408.04572,400.81964,2040.2285,2004.0984,5.8116174,0.25348336,5.8997426e-08,3.5831528,-1.205783,-12.9728565,0.03003771,0.031220425,0.07092149,45.652164,24.32227,102.19343,0.478237,0.15460727,0.013498996,23.0,nan
95990455,4259850,4325386,0,0,0,0,0,0,0,0,408.04495,400.81973,2040.2247,2004.0986,5.8660483,0.26735717,6.707851e-08,1.8970082,-0.40257102,-6.958796,-0.28446484,-0.09970273,-0.16773613,17.717876,24.282103,94.11368,0.8573529,0.11481341,0.011328883,23.0,nan
