timestamp,io_errors,frames_tx,frames_rx,interface
70365427,2841,2790,0,1
70467427,2845,2790,0,1
70569429,2845,2790,0,1
70671427,2845,2790,0,1
70773443,2845,2790,0,1
70875427,2846,2792,0,1
70977427,2848,2809,0,1
71079429,2864,2809,0,1
71181427,2864,2809,0,1
71283540,2864,2809,0,1
71385427,2864,2811,0,1
71487426,2866,2811,0,1
71589429,2866,2811,0,1
71691426,2866,2811,0,1
71793426,2866,2811,0,1
71895426,2867,2813,0,1
71997426,2869,2830,0,1
72099491,2885,2830,0,1
72201426,2885,2830,0,1
72303426,2885,2830,0,1
72405426,2885,2832,0,1
72507425,2887,2832,0,1
72609428,2887,2832,0,1
72711426,2887,2832,0,1
72813427,2887,2832,0,1
72915430,2888,2851,0,1
73017594,2906,2851,0,1
73119428,2906,2851,0,1
73221426,2906,2851,0,1
73323426,2906,2851,0,1
73425779,2906,2853,0,1
73527425,2908,2853,0,1
73629428,2908,2853,0,1
73731918,2908,2853,0,1
73833427,2908,2853,0,1
73935426,2909,2872,0,1
74037426,2927,2872,0,1
74139428,2927,2872,0,1
74241426,2927,2872,0,1
74343426,2927,2872,0,1
74445426,2927,2874,0,1
74547426,2929,2874,0,1
74649600,2929,2874,0,1
74751444,2929,2874,0,1
74853425,2929,2876,0,1
74955427,2932,2893,0,1
75057426,2948,2893,0,1
75159429,2948,2893,0,1
75261426,2948,2893,0,1
75363426,2948,2893,0,1
75465552,2948,2895,0,1
75567631,2950,2895,0,1
75669451,2950,2895,0,1
75771426,2950,2895,0,1
75873426,2951,2895,0,1
75975427,2951,2914,0,1
76077426,2969,2914,0,1
76179436,2969,2914,0,1
76281425,2969,2914,0,1
76383426,2969,2914,0,1
76485852,2969,2916,0,1
76587426,2971,2916,0,1
76689428,2971,2916,0,1
76791426,2971,2916,0,1
76893426,2972,2916,0,1
76995436,2972,2935,0,1
77097426,2990,2935,0,1
77199431,2990,2935,0,1
77301426,2990,2935,0,1
77403427,2990,2937,0,1
77505627,2992,2937,0,1
77607426,2992,2937,0,1
77709428,2992,2937,0,1
77811426,2992,2937,0,1
77913426,2993,2956,0,1
78015426,3011,2956,0,1
78117427,3011,2956,0,1
78219428,3011,2956,0,1
78321425,3011,2956,0,1
78423427,3011,2958,0,1
78525431,3013,2958,0,1
78627426,3013,2958,0,1
78729428,3013,2958,0,1
78831427,3013,2958,0,1
78933426,3014,2977,0,1
79035426,3032,2977,0,1
79137497,3032,2977,0,1
79239429,3032,2977,0,1
79341427,3032,2977,0,1
79443426,3032,2977,0,1
79545659,3032,2979,0,1
79647426,3034,2979,0,1
79749451,3034,2979,0,1
79851426,3034,2979,0,1
79953453,3035,2998,0,1
80055431,3053,2998,0,1
80157426,3053,2998,0,1
80259428,3053,2998,0,1
80361426,3053,2998,0,1
80463426,3053,3000,0,1
80565478,3055,3000,0,1
80667427,3055,3000,0,1
80769428,3055,3000,0,1
80871580,3056,3000,0,1
80973426,3056,3019,0,1
81075429,3074,3019,0,1
81177426,3074,3019,0,1
81279442,3074,3019,0,1
81381426,3074,3019,0,1
81483425,3074,3021,0,1
81586060,3076,3021,0,1
81687427,3076,3021,0,1
81789447,3076,3021,0,1
81891425,3077,3021,0,1
81993426,3077,3040,0,1
82095451,3095,3040,0,1
82197438,3095,3040,0,1
82299437,3095,3040,0,1
82401426,3095,3040,0,1
82503651,3095,3042,0,1
82605426,3097,3042,0,1
82707426,3097,3042,0,1
82809431,3097,3042,0,1
82911426,3098,3059,0,1
83013426,3114,3061,0,1
83115471,3116,3061,0,1
83217426,3116,3061,0,1
83319428,3116,3061,0,1
83421575,3116,3061,0,1
83523427,3116,3063,0,1
83626148,3118,3063,0,1
83727426,3118,3063,0,1
83829428,3118,3063,0,1
83931674,3119,3080,0,1
84033426,3135,3082,0,1
84135427,3137,3082,0,1
84237427,3137,3082,0,1
84339736,3137,3082,0,1
84441426,3137,3082,0,1
84543426,3137,3084,0,1
84645427,3139,3084,0,1
84747427,3139,3084,0,1
84849431,3139,3084,0,1
84951426,3140,3101,0,1
85053426,3156,3103,0,1
85155426,3158,3103,0,1
85258007,3158,3103,0,1
85359428,3158,3103,0,1
85461426,3158,3103,0,1
85563426,3158,3105,0,1
85665426,3160,3105,0,1
85767426,3160,3105,0,1
85869428,3161,3105,0,1
85971456,3161,3122,0,1
86073427,3177,3124,0,1
86175428,3179,3124,0,1
86277426,3179,3124,0,1
86379428,3179,3124,0,1
86481426,3179,3124,0,1
86583426,3179,3126,0,1
86685426,3181,3126,0,1
86787426,3181,3126,0,1
86889429,3182,3126,0,1
86991442,3182,3143,0,1
87093426,3200,3145,0,1
87195426,3202,3145,0,1
87297427,3202,3145,0,1
87399432,3202,3145,0,1
87501426,3202,3147,0,1
87603426,3204,3147,0,1
87705433,3204,3147,0,1
87807428,3204,3147,0,1
87909433,3205,3164,0,1
88011426,3221,3164,0,1
88113426,3221,3166,0,1
88215426,3223,3166,0,1
88317426,3223,3166,0,1
88419428,3223,3166,0,1
88521472,3223,3166,0,1
88623430,3223,3168,0,1
88725592,3225,3168,0,1
88827427,3225,3168,0,1
88929428,3226,3185,0,1
