timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
71099637,0,31.1856308,117.1975363,35.277,33.082,1768555401999511,10813493,0.095000006,0.42536116,0.337,0.47900003,0.53999996,0.79999995,102,4,0.033,0.0,-0.033,0.162,6.047724,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
72087617,0,31.1856306,117.1975363,35.276,33.081,1768555402999511,10813493,0.096,0.3974453,0.335,0.47700003,0.53999996,0.79999995,102,10,0.072000004,0.07,0.016,-0.24300002,6.2204723,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
73106664,0,31.1856306,117.19753589999999,35.242,33.047000000000004,1768555403999511,10813493,0.094000004,0.49215612,0.333,0.47500002,0.53999996,0.79999995,102,4,0.117000006,0.014,-0.116000004,0.277,4.9838047,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
74089617,0,31.185631299999997,117.1975353,35.21,33.015,1768555404999511,10813493,0.081,0.23097843,0.33100003,0.47300002,0.53,0.75,103,6,0.215,0.21400002,-0.027,0.102000006,6.2060623,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
75099618,0,31.1856302,117.1975348,35.155,32.96,1768555405999511,10813493,0.087000005,0.18369992,0.33,0.47200003,0.53,0.75,103,5,0.048,0.004,-0.048,-0.060000002,3.3832777,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
76088667,0,31.185631899999997,117.1975337,35.112,32.917,1768555406999511,10813493,0.113000005,0.24271683,0.32900003,0.47100002,0.53,0.75,103,5,0.07300001,-0.012,-0.072000004,0.075,0.36981222,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
77096680,0,31.185632199999997,117.19753399999999,35.102000000000004,32.906,1768555407999511,10813493,0.069000006,0.14838369,0.328,0.47100002,0.53,0.75,103,5,0.45900002,0.045,-0.45700002,-0.13800001,5.6887584,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
78081622,0,31.1856273,117.1975368,35.188,32.993,1768555408999511,10813493,0.101,0.11951316,0.328,0.47100002,0.53,0.75,103,6,0.749,-0.68200004,0.31100002,0.089,2.829886,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
79087620,0,31.1856397,117.1975258,35.235,33.04,1768555409999511,10813493,0.18800001,0.015853524,0.32900003,0.47300002,0.53999996,0.75,103,4,7.7580004,6.078,-4.821,-1.3740001,5.6367974,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
80085644,0,31.1856759,117.1974896,36.204,34.009,1768555410999511,10813493,0.238,0.033282727,0.347,0.49500003,0.53,0.75,103,4,5.0400004,3.6690001,-3.4570003,-0.055000003,5.530599,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
81090617,0,31.185714599999997,117.1974499,35.414,33.219,1768555411999511,10813493,0.26200002,0.025573088,0.36200002,0.51600003,0.53,0.75,103,4,6.1330004,4.565,-4.096,1.08,5.5550194,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
82079618,0,31.185753199999997,117.1973987,35.246,33.05,1768555412999511,10813493,0.22100002,0.024215046,0.37800002,0.53800005,0.53,0.75,103,5,6.729,4.039,-5.3820004,0.799,5.3624754,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
83079617,0,31.185791799999997,117.1973422,35.300000000000004,33.104,1768555413999511,10813493,0.20500001,0.02071601,0.38700002,0.551,0.53,0.75,103,4,6.6400003,4.3170004,-5.045,-0.024,5.4113803,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
