timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
70727726,70534626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
71176788,70984646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
71725644,71533658,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
72164722,71972628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
72634009,72435629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
73182715,72991677,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
73731598,73534630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
74170668,73974625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
74729541,74536661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
75178565,74984628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
75727499,75536628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
76166552,75973678,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
76725416,76534645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
77174566,76981693,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
77723412,77532625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
78222702,78030633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
78721571,78529626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
79170450,78972631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
79719351,79527628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
80218403,80026721,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
80727345,80527635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
81166596,80975625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
81725447,81530314,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
82224439,82029629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
82723215,82531627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
83232382,83034630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
83731174,83532649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
84230171,84034640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
84729146,84533675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
85228079,85033638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
85727187,85532635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
86226060,86034625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
86625209,86430627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
87174080,86981632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
87732993,87532739,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
88172091,87978629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
88730953,88532628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
89230061,89033640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
89729268,89531633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
90227827,90032905,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
90726807,90530625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
91175908,90981631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
91724715,91530026,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
92233789,92040625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
92642899,92450625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
93201764,93009625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
93640843,93447630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
94209723,94010628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
94638838,94441634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
95187659,94990626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
95646678,95447628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
96195593,96004632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
96644869,96447628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
97203719,97003656,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
97732461,97535628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
98231425,98033639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
98730337,98532633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
99169597,98974729,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
99728311,99531630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
100167660,99975642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
100726376,100532631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
101225129,101031635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
101724317,101533642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
102173463,101982629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
102732129,102531854,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
103171212,102972629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
103730053,103531629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
104179087,103981631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
104728081,104529632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
105186911,104987627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
105726043,105529627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
106164952,105972626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
106723889,106527630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
107162826,106971631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
107731922,107533644,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
108230667,108035962,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
108729718,108531632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
109228638,109032653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
109727642,109534684,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
110226471,110033654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
110725421,110533640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
111174593,110978631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
111623601,111431633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
112172571,111977635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
112731333,112533836,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
113230358,113031630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
113729530,113534626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
114178335,113979648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
114727186,114533639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
115176287,114985629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
115635494,115436628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
116164223,115971634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
116733022,116533639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
117182317,116981829,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
117730972,117536059,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
118180122,117981630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
118729168,118534633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
119177864,118980629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
119726813,119535630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
120175835,119982629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
120724683,120531627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
121173880,120973641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
121633075,121432729,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
122171701,121977635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
122730625,122532639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
123209557,123014873,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
123648638,123450722,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
124207681,124012646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
124636588,124443681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
125185559,124989627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
125634531,125442630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
126213281,126017628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
126652458,126452634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
127201217,127010654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
127730148,127538628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
128189215,127992647,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
128728015,128528631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
129177160,128978631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
129725904,129530995,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
130175053,129980649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
130723784,130530629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
131162874,130971812,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
131721729,131530628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
132230949,132032631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
132729729,132532628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
133168841,132972634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
133727665,133533644,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
134226465,134033661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
134725506,134532630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
135164581,134973640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
135723387,135532633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
136172510,135972646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
136721295,136530632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
137170395,136978632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
137729616,137534631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
138228279,138031629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
138727092,138532628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
139176205,138978631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
139725021,139532642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
140223990,140030636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
140722943,140531628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
141172294,140980629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
141730856,141530695,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
142170037,141977635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
142728902,142531634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
143177816,142979635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
143731928,143530635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
144225656,144030851,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
144724525,144531928,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
145173699,144978692,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
145732525,145532626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
146171664,145980628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
146730398,146530630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
147229434,147032631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
147728346,147530728,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
148167376,147973645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
148726441,148529630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
149225179,149031630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
149724080,149530628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
150173365,149973638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
150722246,150530625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
151181034,150982627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
151719954,151527643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
152169073,151970631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
152717859,152526628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
153176905,152978635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
153645863,153448625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
154194830,154003654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
154733707,154542631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
155192684,155001627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
155731759,155534626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
156170636,155978627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
156639867,156443657,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
157198654,157001632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
157637892,157438647,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
158176457,157981632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
158725214,158534629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
159174431,158976629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
159723182,159532630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
160222132,160031631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
160731083,160531629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
161170186,160979634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
161729182,161534629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
162168130,161970631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
162726841,162532234,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
163185988,162987630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
163724753,163533640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
164173933,163979693,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
164732750,164535626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
165181788,164981634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
165730654,165533638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
166179636,165981648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
166728518,166533704,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
167167557,166969699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
167726404,167534627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
168175468,167982631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
168634508,168439631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
169193332,168995683,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
169732275,169535630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
170181209,169982633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
170730075,170536628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
171179253,170982633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
171727990,171535634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
172167270,171972241,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
172725933,172533662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
173185135,172985629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
173733797,173540629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
174162904,173969627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
174731701,174538626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
175190751,174990633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
175729673,175534976,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
176178669,175983632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
176637725,176440633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
177196598,176997629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
177725459,177532637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
178174578,177976653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
178723384,178530633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
179172521,178980626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
179731222,179532630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
180170507,179971630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
180729483,180533650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
181178147,180980631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
181627240,181429646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
182226015,182034625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
182625195,182431634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
183223859,183031631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
183722853,183531630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
184161992,183969841,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
184640889,184443650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
185199838,185008627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
185638864,185442627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
186207651,186007628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
186636801,186443632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
187185645,186993642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
187644915,187449631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
188203411,188003653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
188642769,188445629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
189201627,189005648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
189730231,189539630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
190189623,189991634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
190638385,190441629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
191187242,190992626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
191626308,191435630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
192175168,191980630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
192634135,192437631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
193193014,192992803,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
193731891,193536883,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
194190922,193990699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
194629964,194436629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
195198833,194998632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
195727669,195535629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
196186860,195987628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
196635898,196438633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
197184591,196990029,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
197733525,197538633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
198182599,197987635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
198731479,198538633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
199170646,198976629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
199729723,199530631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
200178344,199979628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
200727171,200530626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
201166273,200970626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
201725053,201527631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
202174116,201982630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
202722962,202528634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
203162054,202971636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
203721026,203527634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
204169944,203971628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
204728764,204531631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
205167849,204976628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
205726638,205532627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
206225885,206032631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
206724548,206531729,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
207223541,207032626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
207722446,207531632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
208231406,208032630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
208730378,208531636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
209169566,208975634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
209728301,209530628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
210227223,210031631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
210726152,210530630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
211175359,210982635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
211734284,211533876,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
212163248,211970629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
212732028,212532629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
213191027,212991629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
213729957,213533645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
214178906,213979626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
214637945,214445651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
215206739,215010632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
215645841,215450907,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
216204644,216011693,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
216643718,216448801,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
217192575,216998633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
217641890,217450625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
218200516,218009632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
218649799,218449627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
