timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
70677560,70487470,-0.92798156,0.02880921,-0.1726331,0.32896504,-0.052514505,-0.07751808,-0.2343184,0.0,0.0,-35.515408,0.002991688,0.00021610103,-0.0007891195,-0.22025955,0.23940603,0.009894915,0.35394982,-0.030274874,0.37583527,0.0032615277,0.0065222727,0.0043935585,0.0,0.0,-35.41541,1.6274731e-05,1.6036533e-05,0.0011361628,0.0057467874,0.0058211633,0.0040954123,0.015335085,0.01537989,0.02576023,2.1770732e-07,2.1692837e-07,4.827778e-07,0.00027831644,0.0004410791,4.5632823e-05,1.0201767e-05,0.00011127497,4.7387126e-05,8.409789e-06,1.4880477e-05,4.6065183e-05,1.0,1.0,0.010000001,25
71176786,70986453,-0.9406282,-0.08035783,-0.12545307,0.3049965,-0.081034176,-0.061239205,-0.19823991,0.0,0.0,-35.512806,0.0029378345,0.00023988792,-0.00081069703,-0.21748336,0.2412292,0.009267192,0.3540433,-0.030206053,0.37533465,0.0033998191,0.0065831165,0.0047667385,0.0,0.0,-35.412807,1.6051572e-05,1.5866175e-05,0.0011367756,0.0055322326,0.005601555,0.004001532,0.014741329,0.014783387,0.025110815,2.1709329e-07,2.149757e-07,4.802747e-07,0.00027575187,0.00043771658,4.5229957e-05,1.011634e-05,0.00011116389,4.697103e-05,8.296084e-06,1.4825477e-05,4.5594446e-05,1.0,1.0,0.010000001,25
71685535,71495415,-0.9424262,-0.035680406,-0.11613424,0.31156492,-0.11967462,0.023214754,-0.30478904,0.0,0.0,-35.54139,0.0029143642,0.00025240597,-0.0008970126,-0.21523295,0.2418202,0.009012992,0.3540301,-0.030217392,0.37521347,0.0034512915,0.0065797353,0.004513035,0.0,0.0,-35.44139,1.6190956e-05,1.605161e-05,0.001138287,0.0058015254,0.0058935992,0.0040492583,0.015453498,0.015503288,0.025920738,2.1727145e-07,2.142226e-07,4.7856156e-07,0.00027372182,0.00043498713,4.4899785e-05,1.0051196e-05,0.00011102324,4.6818226e-05,8.183233e-06,1.4804669e-05,4.5400964e-05,1.0,1.0,0.010000001,25
72184512,71994398,-0.94087183,-0.079436585,-0.12853405,0.30319825,0.011580666,-0.038765024,-0.19280249,0.0,0.0,-35.534603,0.002874119,0.00027959113,-0.0009435319,-0.21265845,0.24331413,0.008414188,0.3540089,-0.030073937,0.37503776,0.0034738209,0.006589831,0.004450685,0.0,0.0,-35.434605,1.5975449e-05,1.5890491e-05,0.0011381069,0.005572548,0.005648821,0.003964189,0.014872547,0.014918357,0.025252862,2.1672521e-07,2.1242234e-07,4.7614958e-07,0.00027158795,0.00043191694,4.4506272e-05,9.982491e-06,0.00011083084,4.649393e-05,8.087139e-06,1.4775275e-05,4.502447e-05,1.0,1.0,0.010000001,25
72673517,72483401,-0.9404521,-0.0280713,-0.12450935,0.31505466,-0.022575868,-0.06954233,-0.12931612,0.0,0.0,-35.53374,0.0028563966,0.00028987153,-0.0010212811,-0.21072654,0.24390626,0.008131846,0.3539612,-0.030088294,0.37490213,0.0035057897,0.006608952,0.004268195,0.0,0.0,-35.433743,1.6034357e-05,1.5994252e-05,0.0011394777,0.005688284,0.0057547702,0.003984099,0.015306939,0.015358152,0.02568952,2.1675265e-07,2.1155284e-07,4.7410435e-07,0.00026989004,0.00042951776,4.4191132e-05,9.92242e-06,0.000110772424,4.6292476e-05,7.993567e-06,1.4754919e-05,4.4779048e-05,1.0,1.0,0.010000001,25
73182714,72992364,-0.9367848,-0.02747907,-0.17390533,0.3023839,0.11016022,-0.15274376,-0.12224731,0.0,0.0,-35.501217,0.0028126638,0.0002909065,-0.0010379233,-0.20823374,0.24578331,0.0074191946,0.3539133,-0.030134771,0.37460592,0.003555312,0.0067110057,0.0043808743,0.0,0.0,-35.40122,1.5854772e-05,1.5904061e-05,0.0011398032,0.0055370186,0.0056218556,0.0039246664,0.014808958,0.014855689,0.02516717,2.1632133e-07,2.1005084e-07,4.7123868e-07,0.0002680815,0.0004267057,4.3811433e-05,9.867723e-06,0.000110657966,4.6008307e-05,7.904345e-06,1.471826e-05,4.4454013e-05,1.0,1.0,0.010000001,25
73681656,73491346,-0.95340556,-0.0056572175,-0.18763499,0.23617564,-0.009461058,-0.17923725,-0.22124892,0.0,0.0,-35.487225,0.002781839,0.0002885555,-0.0009895572,-0.20671062,0.24736056,0.0068975706,0.35388753,-0.030225994,0.37410617,0.0036750357,0.00683034,0.0047745295,0.0,0.0,-35.387226,1.5947875e-05,1.6055481e-05,0.0011392912,0.0057531847,0.005806033,0.0039885496,0.0153819285,0.015434751,0.025753828,2.165118e-07,2.0941629e-07,4.6909122e-07,0.00026672645,0.00042445457,4.3507316e-05,9.779613e-06,0.000110586436,4.552193e-05,7.822714e-06,1.467221e-05,4.3895237e-05,1.0,1.0,0.010000001,25
74180614,73990329,-0.9505179,-0.10398513,-0.12726618,0.26364028,0.13641527,-0.16990273,0.05399054,0.0,0.0,-35.445526,0.0026881092,0.00026843377,-0.0010684414,-0.2047149,0.24850671,0.0065393574,0.3538014,-0.030049458,0.37390426,0.003722542,0.006960568,0.0047606626,0.0,0.0,-35.345528,1.5751659e-05,1.5895012e-05,0.0011394692,0.005461005,0.005525953,0.0039105266,0.014771485,0.014818703,0.025060782,2.1614939e-07,2.079869e-07,4.6717295e-07,0.00026529102,0.000422084,4.3163796e-05,9.709859e-06,0.00011052045,4.52333e-05,7.7463565e-06,1.4638976e-05,4.355658e-05,1.0,1.0,0.010000001,25
74679482,74489314,-0.956179,-0.03921312,-0.13272248,0.25800905,-0.24558204,-0.23443076,-0.2209855,0.0,0.0,-35.438183,0.0026648461,0.00025415252,-0.0011439967,-0.2030097,0.24917534,0.006268449,0.35384628,-0.03030245,0.373568,0.003875799,0.0069563733,0.004804092,0.0,0.0,-35.338184,1.5870752e-05,1.60251e-05,0.0011402651,0.0057548545,0.0058226017,0.0039402614,0.0153519055,0.015401727,0.025696885,2.1635927e-07,2.0761668e-07,4.6588738e-07,0.00026417046,0.00042040678,4.2901178e-05,9.651056e-06,0.00011039532,4.5106473e-05,7.665886e-06,1.4622909e-05,4.3394382e-05,1.0,1.0,0.010000001,25
75178563,74988295,-0.9507495,-0.10031636,-0.14147665,0.25689784,0.040022198,-0.13685963,-0.0777108,0.0,0.0,-35.388474,0.0026013968,0.00022867459,-0.0012372708,-0.2007253,0.25033003,0.0057398127,0.353847,-0.031383734,0.3730441,0.004049093,0.006878928,0.0050382195,0.0,0.0,-35.288475,1.5745854e-05,1.5855283e-05,0.0011371821,0.005490567,0.005564909,0.003861508,0.014758437,0.0147958705,0.025000727,2.156062e-07,2.0662512e-07,4.6467065e-07,0.00026300535,0.0004187107,4.2595377e-05,9.6013955e-06,0.00010974517,4.4909735e-05,7.5926746e-06,1.4612314e-05,4.316774e-05,1.0,1.0,0.010000001,25
