timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
70380572,70355626,4028193,293.8735,97844.67,15.9501705,1.1788421,2,1
70434543,70412351,4028193,293.80743,97845.42,15.9501705,1.1788511,2,1
70607330,70585094,4028193,293.78632,97845.67,15.9501705,1.1788541,2,1
70780158,70757943,4028193,293.7229,97846.42,15.9501705,1.1788632,2,1
71006947,70987438,4028193,293.80743,97845.42,15.9501705,1.1788511,2,1
71179691,71160193,4028193,294.1298,97841.67,15.9501705,1.178806,2,1
71417284,71392383,4028193,293.8735,97844.67,15.9501705,1.1788421,2,1
71590115,71565202,4028193,293.78632,97845.67,15.9501705,1.1788541,2,1
71816944,71794749,4028193,293.91577,97844.17,15.9501705,1.1788361,2,1
71989706,71967490,4028193,293.9792,97843.42,15.9501705,1.178827,2,1
72216542,72197014,4028193,293.76517,97845.92,15.9501705,1.1788572,2,1
72389305,72369788,4028193,293.70175,97846.67,15.9501705,1.1788663,2,1
72562147,72542635,4028193,293.74402,97846.17,15.9501705,1.1788603,2,1
72799749,72774819,4028193,293.78632,97845.67,15.9501705,1.1788541,2,1
72972569,72947623,4028193,293.53,97848.67,15.9501705,1.1788903,2,1
73199328,73177116,4028193,293.93692,97843.92,16.047874,1.1784348,2,1
73372071,73349863,4028193,294.00034,97843.17,15.9501705,1.1788241,2,1
73598882,73579390,4028193,293.63568,97847.42,15.9501705,1.1788752,2,1
73771706,73752201,4028193,293.82858,97845.17,16.047874,1.1784497,2,1
74009336,73984429,4028193,293.78632,97845.67,16.047874,1.1784558,2,1
74182085,74157170,4028193,293.82858,97845.17,16.047874,1.1784497,2,1
74408891,74386675,4028193,293.5934,97847.92,16.047874,1.1784829,2,1
74581806,74559502,4028193,293.80743,97845.42,15.9501705,1.1788511,2,1
74808499,74788997,4028193,293.9792,97843.42,16.047874,1.1784288,2,1
74981274,74961759,4028193,293.80743,97845.42,16.047874,1.1784528,2,1
75218929,75194018,4028193,293.6595,97847.17,16.047874,1.178474,2,1
75391741,75366842,4028193,293.8497,97844.92,16.047874,1.1784469,2,1
75618548,75596330,4028193,293.55115,97848.42,16.047874,1.178489,2,1
75791412,75769211,4028193,293.57227,97848.17,16.047874,1.178486,2,1
76018084,75998594,4028193,294.10867,97841.92,16.047874,1.1784106,2,1
76190943,76171395,4028193,293.40054,97850.17,16.047874,1.1785101,2,1
76363716,76344187,4028193,293.80743,97845.42,16.047874,1.1784528,2,1
76601317,76576418,4028193,293.4877,97849.17,16.047874,1.178498,2,1
76774080,76749195,4028193,293.57227,97848.17,16.047874,1.178486,2,1
77000915,76978712,4028193,293.3371,97850.92,16.047874,1.1785191,2,1
77173703,77151501,4028193,293.6595,97847.17,16.047874,1.178474,2,1
77400513,77381004,4028193,293.80743,97845.42,16.047874,1.1784528,2,1
77573308,77553799,4028193,293.76517,97845.92,16.047874,1.1784588,2,1
77810912,77785991,4028193,293.76517,97845.92,16.047874,1.1784588,2,1
77983712,77958790,4028193,293.6806,97846.92,16.047874,1.1784708,2,1
78210521,78188330,4028193,293.50885,97848.92,16.047874,1.1784949,2,1
78383291,78361101,4028193,293.76517,97845.92,16.047874,1.1784588,2,1
78610155,78590648,4028193,293.31595,97851.17,16.047874,1.1785221,2,1
78782946,78763446,4028193,293.61456,97847.67,16.047874,1.1784799,2,1
79020519,78995632,4028193,292.97244,97855.17,16.047874,1.1785703,2,1
79193296,79168404,4028193,293.76517,97845.92,16.047874,1.1784588,2,1
79420136,79397925,4028193,294.10867,97841.92,16.047874,1.1784106,2,1
79592945,79570712,4028193,294.3861,97838.67,16.047874,1.1783715,2,1
79819730,79800211,4028193,294.68732,97835.17,16.047874,1.1783293,2,1
79992505,79973007,4028193,294.10867,97841.92,16.047874,1.1784106,2,1
80165394,80145821,4028193,294.23547,97840.42,16.047874,1.1783926,2,1
