timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
191287913,16.732977,25.340837,15.0,1407.8489,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.239794,17.188396,1.0,16.697178,0.035799026,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
191297912,16.688932,25.29872,15.0,1407.9192,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.194906,17.188461,1.0,16.73382,-0.044887543,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
191487912,16.677004,25.311537,15.0,1409.2352,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.183235,17.185461,1.0,16.652266,0.024738312,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
191687913,16.557718,25.188845,15.0,1410.6163,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.061495,17.173811,1.0,16.663712,-0.10599327,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
191887914,16.667828,24.339144,15.0,1412.0073,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.15461,17.172422,1.0,16.705448,-0.037620544,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
192087969,16.6559,24.747513,15.0,1413.381,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.150848,17.166937,1.0,16.658077,-0.0021781921,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
192287911,16.67058,25.75653,15.0,1414.7742,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.18571,17.162947,1.0,16.518808,0.15177155,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
192487912,16.679756,24.439863,15.0,1416.1487,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.168554,17.160688,1.0,16.65081,0.028945923,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
192687912,16.713707,25.269419,15.0,1417.5417,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.219095,17.167177,1.0,16.719286,-0.0055789948,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
192887913,16.705448,25.201662,15.0,1418.9209,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.209482,17.171082,1.0,16.418703,0.28674507,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
