timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
191738460,5.1933103,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
192237993,5.173471,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
192747978,5.220401,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
193247901,5.246585,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
193748240,5.2290616,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
194247901,5.2437654,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
194747900,5.238629,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
195237900,5.211136,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
195738299,5.2052946,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
196247910,5.2381253,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
196747914,5.213452,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
197247914,5.245276,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
197748006,5.2374206,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
198247913,5.21174,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
198737899,5.2021728,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
199237901,5.191699,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
