timestamp,io_errors,frames_tx,frames_rx,interface
191231522,6512,6413,0,0
191333525,6514,6419,0,0
191435523,6520,6419,0,0
191537522,6520,6419,0,0
191639979,6520,6419,0,0
191741523,6520,6419,0,0
191843528,6521,6439,0,0
191945523,6540,6439,0,0
192047523,6540,6439,0,0
192149522,6540,6439,0,0
192251522,6540,6441,0,0
192353523,6542,6442,0,0
192455521,6543,6443,0,0
192557522,6544,6443,0,0
192659522,6544,6443,0,0
192761522,6545,6443,0,0
192863524,6545,6463,0,0
192965541,6564,6463,0,0
193067522,6564,6463,0,0
193169522,6564,6463,0,0
193271522,6564,6463,0,0
193374031,6564,6466,0,0
193475522,6567,6467,0,0
193577522,6568,6467,0,0
193679521,6568,6467,0,0
193781528,6569,6467,0,0
193883524,6569,6487,0,0
193985842,6588,6487,0,0
194087523,6588,6487,0,0
194189522,6588,6487,0,0
194291523,6588,6487,0,0
194393557,6588,6490,0,0
194495522,6591,6491,0,0
194597528,6592,6491,0,0
194699522,6592,6491,0,0
194801522,6593,6511,0,0
194903524,6612,6511,0,0
195005523,6612,6511,0,0
195107938,6612,6511,0,0
195209521,6612,6511,0,0
195311522,6612,6514,0,0
195413524,6615,6514,0,0
195515522,6615,6514,0,0
195617522,6615,6515,0,0
195719535,6616,6515,0,0
195821728,6617,6535,0,0
195923523,6636,6535,0,0
196025583,6636,6535,0,0
196127522,6636,6535,0,0
196229522,6636,6535,0,0
196331522,6636,6538,0,0
196433523,6639,6538,0,0
196535522,6639,6538,0,0
196637522,6639,6538,0,0
196739522,6639,6539,0,0
196841655,6641,6556,0,0
196943527,6657,6559,0,0
197045522,6660,6559,0,0
197147522,6660,6559,0,0
197249525,6660,6559,0,0
197351522,6660,6561,0,0
197453524,6662,6562,0,0
197555636,6663,6562,0,0
197657522,6663,6562,0,0
197759535,6664,6562,0,0
197861522,6664,6582,0,0
197963523,6683,6583,0,0
198065644,6684,6583,0,0
198167522,6684,6583,0,0
198269522,6684,6583,0,0
198371522,6684,6586,0,0
198473525,6687,6587,0,0
198575876,6688,6589,0,0
198677523,6690,6591,0,0
198779591,6693,6592,0,0
198881524,6694,6613,0,0
198983525,6714,6616,0,0
199085523,6717,6617,0,0
199187523,6718,6618,0,0
199289586,6719,6620,0,0
