timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
191263790,191244280,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
191328605,191303683,4028193,52.563663,100695.234,7.547631,1.2495021,2,2
191436604,191417103,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
191674173,191649276,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
191846974,191822061,4028193,52.605938,100694.734,7.547631,1.2494959,2,2
192073730,192051531,4028193,52.439476,100696.734,7.547631,1.2495207,2,2
192246573,192224362,4028193,52.20959,100699.484,7.547631,1.2495548,2,2
192473437,192453922,4028193,52.648216,100694.234,7.547631,1.2494897,2,2
192646335,192626791,4028193,52.500244,100695.984,7.547631,1.2495112,2,2
192883991,192859089,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
193056764,193031863,4028193,52.5848,100694.984,7.547631,1.249499,2,2
193283641,193261430,4028193,52.5848,100694.984,7.547631,1.249499,2,2
193456369,193434165,4028193,52.648216,100694.234,7.449927,1.2499248,2,2
193683222,193663708,4028193,52.376057,100697.484,7.547631,1.24953,2,2
193855960,193836455,4028193,52.542522,100695.484,7.547631,1.2495052,2,2
194093556,194068656,4028193,52.418335,100696.984,7.547631,1.2495236,2,2
194266379,194241459,4028193,52.31264,100698.234,7.547631,1.2495393,2,2
194493221,194470994,4028193,52.648216,100694.234,7.547631,1.2494897,2,2
194666115,194643908,4028193,52.439476,100696.734,7.547631,1.2495207,2,2
194893059,194873461,4028193,52.521385,100695.734,7.547631,1.2495083,2,2
195065783,195046271,4028193,52.439476,100696.734,7.547631,1.2495207,2,2
195238560,195219065,4028193,52.605938,100694.734,7.547631,1.2494959,2,2
195476179,195451266,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
195648933,195624046,4028193,52.376057,100697.484,7.449927,1.2499652,2,2
195875847,195853567,4028193,52.772404,100692.734,7.449927,1.2499061,2,2
196048571,196026372,4028193,53.002285,100689.984,7.547631,1.249437,2,2
196275369,196255828,4028193,53.023426,100689.734,7.547631,1.2494338,2,2
196448144,196428651,4028193,52.835823,100691.984,7.547631,1.2494618,2,2
196685701,196660805,4028193,52.835823,100691.984,7.547631,1.2494618,2,2
196858535,196833615,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
197085331,197063106,4028193,52.648216,100694.234,7.547631,1.2494897,2,2
197258203,197235985,4028193,52.542522,100695.484,7.547631,1.2495052,2,2
197484976,197465484,4028193,52.732773,100693.234,7.547631,1.2494771,2,2
197657803,197638294,4028193,52.376057,100697.484,7.547631,1.24953,2,2
197830720,197811228,4028193,52.62708,100694.484,7.547631,1.2494928,2,2
198068322,198043431,4028193,52.751266,100692.984,7.547631,1.2494742,2,2
198295126,198272925,4028193,52.793545,100692.484,7.449927,1.2499031,2,2
198467960,198445764,4028193,52.732773,100693.234,7.449927,1.2499123,2,2
198640751,198618528,4028193,52.542522,100695.484,7.547631,1.2495052,2,2
198867640,198848136,4028193,52.460613,100696.484,7.547631,1.2495174,2,2
199040533,199021029,4028193,52.669357,100693.984,7.547631,1.2494866,2,2
199278215,199253311,4028193,52.542522,100695.484,7.449927,1.2499403,2,2
