timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
191289929,0.0,0.92334765,-0.017669046,0.14953674,-0.35320783,0.014423043,0.0,0.0
191295157,0.0,0.92322385,-0.017616682,0.14954293,-0.35353112,0.014423043,0.0,0.0
191344322,0.0,0.9221774,-0.017175613,0.14959423,-0.35625213,0.014423043,0.0,0.0
191393655,0.0,0.9214449,-0.017958453,0.14939615,-0.35818663,0.014423043,0.0,0.0
191442869,0.0,0.9209247,-0.017530086,0.14999272,-0.35929447,0.014423043,0.0,0.0
191492514,0.0,0.9209478,-0.017539712,0.14999159,-0.35923538,0.014423043,0.0,0.0
191541384,0.0,0.9215286,-0.017782696,0.14996298,-0.35774285,0.014423043,0.0,0.0
191590656,0.0,0.9226111,-0.01823819,0.14990827,-0.3549417,0.014423043,0.0,0.0
191644574,0.0,0.9242747,-0.0189449,0.1498206,-0.35058704,0.014423043,0.0,0.0
191693841,0.0,0.9260456,-0.019706538,0.14972232,-0.3458823,0.014423043,0.0,0.0
191743052,0.0,0.9279351,-0.019643864,0.14929016,-0.3409735,0.014423043,0.0,0.0
191792319,0.0,0.9297763,-0.020455718,0.1491811,-0.33592042,0.014423043,0.0,0.0
191841573,0.0,0.93137,-0.021167945,0.14908169,-0.33147615,0.014423043,0.0,0.0
191891165,0.0,0.93257695,-0.02171341,0.14900324,-0.32806534,0.014423043,0.0,0.0
191940095,0.0,0.93331665,-0.022050414,0.14895374,-0.3259549,0.014423043,0.0,0.0
191994544,0.0,0.9336745,-0.02221419,0.14892939,-0.32492843,0.014423043,0.0,0.0
192043800,0.0,0.9336914,-0.023115298,0.14923406,-0.3246772,0.014423043,0.0,0.0
192093133,0.0,0.9336043,-0.022182038,0.14893419,-0.32513002,0.014423043,0.0,0.0
192142358,0.0,0.93340534,-0.02209097,0.14894772,-0.3257008,0.014423043,0.0,0.0
192191634,0.0,0.93313295,-0.021966517,0.14896613,-0.32648054,0.014423043,0.0,0.0
192240862,0.0,0.9328614,-0.02273512,0.14929244,-0.32705426,0.014423043,0.0,0.0
192290397,0.0,0.93279994,-0.021814777,0.14898843,-0.3274308,0.014423043,0.0,0.0
192344030,0.0,0.9329662,-0.022782972,0.14928515,-0.32675523,0.014423043,0.0,0.0
192393264,0.0,0.9333872,-0.022082685,0.14894895,-0.3257527,0.014423043,0.0,0.0
192442563,0.0,0.9339698,-0.02234971,0.14890912,-0.32407865,0.014423043,0.0,0.0
192491802,0.0,0.934713,-0.023586905,0.14916024,-0.32172424,0.014423043,0.0,0.0
192541036,0.0,0.9356272,-0.0240124,0.14909233,-0.31905594,0.014423043,0.0,0.0
192590304,0.0,0.93658686,-0.023565793,0.1487215,-0.31643578,0.014423043,0.0,0.0
192639568,0.0,0.93741995,-0.02485678,0.14895388,-0.3137495,0.014423043,0.0,0.0
192694130,0.0,0.93820953,-0.02433398,0.14859775,-0.31159183,0.014423043,0.0,0.0
192743302,0.0,0.93871516,-0.025475323,0.14884934,-0.30985272,0.014423043,0.0,0.0
192792545,0.0,0.9391442,-0.025681827,0.14881386,-0.30854997,0.014423043,0.0,0.0
192841829,0.0,0.9394579,-0.025833348,0.14878763,-0.3075935,0.014423043,0.0,0.0
