timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
191226432,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
191733693,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
192239686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
192745843,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
193251684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
193758113,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
194264704,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
194770685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
195276699,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
195782686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
196288715,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
196794689,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
197300687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
197807161,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
198312684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
198324116,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
198830735,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
