timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
191292185,191291934,1.0,-0.00916332,0.10078758,nan,nan,nan,nan,nan
191294645,191294397,1.0,-0.009306729,0.100303575,nan,nan,nan,nan,nan
191393156,191392915,1.0,-0.036297977,0.10026168,nan,nan,nan,nan,nan
191494140,191493896,1.0,-0.025173903,0.06817627,nan,nan,nan,nan,nan
191592654,191592414,0.98819864,0.01180163,0.007201736,nan,nan,nan,nan,nan
191693637,191693395,0.961825,0.038175255,-0.034191437,nan,nan,nan,nan,nan
191794618,191794376,0.9301387,0.06986153,-0.056462526,nan,nan,nan,nan,nan
191893130,191892894,0.91042316,0.08957711,-0.04965278,nan,nan,nan,nan,nan
191994121,191993875,0.9211035,0.07889673,-0.024711052,nan,nan,nan,nan,nan
192092635,192092393,0.94047785,0.05952239,0.005652271,nan,nan,nan,nan,nan
192193626,192193374,0.9661497,0.03385055,0.03227304,nan,nan,nan,nan,nan
192292122,192291892,0.99413544,0.005864799,0.044198863,nan,nan,nan,nan,nan
192393107,192392873,1.0,-0.017838418,0.050267387,nan,nan,nan,nan,nan
192494088,192493854,1.0,-0.050980926,0.060558565,nan,nan,nan,nan,nan
192592605,192592371,1.0,-0.068561494,0.07862293,nan,nan,nan,nan,nan
192693587,192693352,1.0,-0.08516264,0.10268143,nan,nan,nan,nan,nan
192792104,192791870,1.0,-0.11007434,0.126384,nan,nan,nan,nan,nan
192893082,192892851,1.0,-0.12780112,0.15136068,nan,nan,nan,nan,nan
192991603,192991369,1.0,-0.13926888,0.16610684,nan,nan,nan,nan,nan
193092582,193092350,1.0,-0.16119456,0.18870959,nan,nan,nan,nan,nan
193196029,193195794,1.0,-0.20781213,0.22743388,nan,nan,nan,nan,nan
193292078,193291849,1.0,-0.23881972,0.2520778,nan,nan,nan,nan,nan
193395543,193395292,1.0,-0.2660402,0.2667844,nan,nan,nan,nan,nan
193491580,193491347,1.0,-0.28132194,0.275915,nan,nan,nan,nan,nan
193595028,193594791,1.0,-0.28849953,0.27927405,nan,nan,nan,nan,nan
193691078,193690846,1.0,-0.28251594,0.27196822,nan,nan,nan,nan,nan
193794525,193794290,1.0,-0.24520576,0.24482721,nan,nan,nan,nan,nan
193895510,193895271,1.0,-0.20430714,0.2001834,nan,nan,nan,nan,nan
193994058,193993789,1.0,-0.1888451,0.1975922,nan,nan,nan,nan,nan
194094999,194094769,1.0,-0.19244862,0.2202583,nan,nan,nan,nan,nan
194193520,194193287,1.0,-0.18614453,0.23114695,nan,nan,nan,nan,nan
194294502,194294268,1.0,-0.16963148,0.20557737,nan,nan,nan,nan,nan
194393025,194392786,1.0,-0.14400822,0.16839701,nan,nan,nan,nan,nan
194494014,194493767,1.0,-0.14031518,0.16303813,nan,nan,nan,nan,nan
194594990,194594748,1.0,-0.17512709,0.2268343,nan,nan,nan,nan,nan
194693519,194693266,1.0,-0.2518084,0.35745347,nan,nan,nan,nan,nan
194794498,194794247,1.0,-0.40738642,0.40983462,nan,nan,nan,nan,nan
194893012,194892764,1.0,-0.5000001,0.3269525,nan,nan,nan,nan,nan
194993993,194993745,1.0,-0.5000001,0.28968462,nan,nan,nan,nan,nan
195092504,195092263,1.0,-0.5000001,0.24619104,nan,nan,nan,nan,nan
195193494,195193244,1.0,-0.5000001,0.15409364,nan,nan,nan,nan,nan
195294458,195294225,1.0,-0.5000001,-0.0006378991,nan,nan,nan,nan,nan
195392979,195392743,1.0,-0.5000001,-0.15332222,nan,nan,nan,nan,nan
195493967,195493723,1.0,-0.5000001,-0.28104383,nan,nan,nan,nan,nan
195592474,195592241,1.0,-0.5000001,-0.3771648,nan,nan,nan,nan,nan
195693475,195693222,1.0,-0.5000001,-0.4774634,nan,nan,nan,nan,nan
195791975,195791740,1.0,-0.5000001,-0.5520429,nan,nan,nan,nan,nan
195892956,195892721,1.0,-0.5000001,-0.5891003,nan,nan,nan,nan,nan
195993947,195993702,1.0,-0.5000001,-0.58297527,nan,nan,nan,nan,nan
196092453,196092220,1.0,-0.5000001,-0.56869704,nan,nan,nan,nan,nan
196193431,196193201,1.0,-0.5000001,-0.55135655,nan,nan,nan,nan,nan
196291953,196291719,1.0,-0.5000001,-0.55483615,nan,nan,nan,nan,nan
196392936,196392700,1.0,-0.5000001,-0.56018287,nan,nan,nan,nan,nan
196491508,196491218,1.0,-0.5000001,-0.59816605,nan,nan,nan,nan,nan
196592429,196592199,1.0,-0.5000001,-0.6491214,nan,nan,nan,nan,nan
196695900,196695643,1.0,-0.5000001,-0.6419462,nan,nan,nan,nan,nan
196791929,196791698,1.0,-0.5000001,-0.5822972,nan,nan,nan,nan,nan
196895385,196895142,1.0,-0.5000001,-0.5382516,nan,nan,nan,nan,nan
196991429,196991197,1.0,-0.5000001,-0.50448793,nan,nan,nan,nan,nan
197094892,197094641,1.0,-0.5000001,-0.46821135,nan,nan,nan,nan,nan
