timestamp,course_setpoint,lateral_acceleration_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,adapted_period,wind_est_valid
194585457,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
194684248,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
194782493,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
194881038,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
194979572,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195078400,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195186488,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195284972,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195383450,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195482256,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195580519,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195679059,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195777511,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195886063,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
195984440,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196082964,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196181442,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196280226,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196378514,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196486924,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196585370,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196683990,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196782415,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196880955,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
196979495,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197078321,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197186366,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197284888,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197383368,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197482037,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197580395,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197679002,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197787309,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197886234,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
197984325,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198082883,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198181405,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198280019,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198378429,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198486840,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198585302,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198684182,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198782355,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198880917,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
198979398,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
199077996,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
199186295,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
199284833,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
